b_phmvac_basic_notavail,b_phmvac_rsc_avail,b_phmvac_rsc_notavail,b_phmvac_lockdown_avail,b_phmvac_lockdown_notavail,b_phmvac_basic_notavail_male,b_phmvac_rsc_avail_male,b_phmvac_rsc_notavail_male,b_phmvac_lockdown_avail_male,b_phmvac_lockdown_notavail_male,b_phmvac_basic_notavail_age3554,b_phmvac_rsc_avail_age3554,b_phmvac_rsc_notavail_age3554,b_phmvac_lockdown_avail_age3554,b_phmvac_lockdown_notavail_age3554,b_phmvac_basic_notavail_age55p,b_phmvac_rsc_avail_age55p,b_phmvac_rsc_notavail_age55p,b_phmvac_lockdown_avail_age55p,b_phmvac_lockdown_notavail_age55p,b_logdur,b_econ20,b_econ40,b_inc50,b_inc90,b_mor100,b_mor150,b_edu10
-2.26606,-1.1734,-1.54173,-2.48316,-3.1486,-0.233404,-0.0790827,0.0522107,0.0503313,-0.197763,0.957687,0.207636,0.343504,0.581642,2.00701,1.91603,0.353329,1.34154,1.26884,2.42289,-1.15975,-0.120611,-0.0300684,-0.316001,-0.826999,-1.52165,-3.50964,-0.188675
-2.46336,-1.43356,-1.61866,-2.53009,-3.38615,-0.164581,-0.0527018,0.083114,-0.016803,-0.212191,1.2357,0.620278,0.576831,0.749173,2.3858,2.01839,0.67356,1.33979,1.27245,2.7279,-1.15498,-0.154375,0.0187158,-0.296631,-0.781292,-1.52049,-3.46784,-0.18799
-2.33528,-1.24145,-1.5075,-2.47456,-3.20858,-0.162099,-0.0537785,0.0844806,0.135101,-0.0756646,1.13958,0.537468,0.553042,0.725822,2.30578,1.70806,0.300515,1.16438,1.24305,2.30975,-1.12021,-0.121152,-0.00190157,-0.370071,-0.873916,-1.57633,-3.51638,-0.166156
-2.24384,-1.1555,-1.59522,-2.59895,-2.89081,-0.387364,-0.223591,-0.0129495,-0.0832744,-0.281971,1.15197,0.445867,0.624888,0.876531,1.84685,2.02483,0.512693,1.35489,1.58713,2.29381,-1.13977,-0.166359,-0.0354395,-0.309547,-0.787129,-1.58486,-3.48157,-0.207041
-2.39062,-1.25293,-1.55464,-2.58778,-3.34937,-0.00860859,-0.0507758,-0.0119025,-0.103311,-0.0767745,0.884148,0.260731,0.497374,0.688731,2.14956,1.98072,0.440799,1.31894,1.31184,2.55647,-1.21079,-0.170069,0.0259882,-0.318206,-0.794848,-1.50547,-3.4098,-0.142098
-2.55854,-1.5145,-1.7547,-2.72221,-3.3073,-0.142754,-0.0271477,0.085594,0.0142067,-0.119858,1.37133,0.808287,0.760603,0.98649,2.39216,2.21684,0.685613,1.53042,1.51468,2.62115,-1.18393,-0.146818,0.00415626,-0.288534,-0.764173,-1.5234,-3.48024,-0.170691
-2.39888,-1.35517,-1.55158,-2.46264,-3.26024,-0.156079,0.0670651,0.140268,0.0536059,-0.0193467,1.19407,0.460479,0.470991,0.656284,2.29528,1.81373,0.366904,1.19949,1.14151,2.31975,-1.13068,-0.138406,-0.0246138,-0.320168,-0.849804,-1.50837,-3.43118,-0.177286
-2.64904,-1.5118,-1.6508,-2.73319,-3.24575,-0.189514,-0.119243,-0.0426879,0.068639,-0.0744672,1.38378,0.581179,0.715694,0.828696,2.26714,2.16181,0.61976,1.36412,1.46649,2.3823,-1.21914,-0.114831,0.00121473,-0.313783,-0.823358,-1.55505,-3.47564,-0.16809
-2.41564,-1.23626,-1.61944,-2.75644,-3.09606,-0.456129,-0.249252,-0.16464,-0.212767,-0.176092,1.28142,0.478117,0.54677,1.07544,2.0108,2.00079,0.377634,1.39217,1.59262,2.24975,-1.18838,-0.132743,-0.0233985,-0.342755,-0.828015,-1.59786,-3.51073,-0.156158
-2.41926,-1.33703,-1.70191,-2.69358,-3.35521,-0.168567,-0.0155909,0.0530365,0.0174867,0.0574212,0.943276,0.377531,0.572087,0.871975,2.07453,1.97193,0.51644,1.47221,1.57613,2.51301,-1.14658,-0.142242,-0.0251468,-0.393197,-0.854411,-1.57664,-3.51732,-0.181502
-2.53323,-1.4039,-1.76914,-2.77313,-3.27451,-0.160569,-0.150283,0.0231841,-0.144474,-0.138048,1.04557,0.480162,0.665211,0.953627,2.11593,2.00306,0.510909,1.43209,1.69999,2.50576,-1.1832,-0.0838758,0.0151686,-0.376947,-0.801184,-1.57796,-3.51895,-0.174048
-2.37384,-1.30796,-1.48857,-2.33299,-3.07647,-0.163668,-0.0603092,0.00970926,-0.0662846,-0.323843,1.03392,0.443972,0.468057,0.546586,1.97704,2.00413,0.549054,1.25743,1.28873,2.54818,-1.13159,-0.145064,-0.054738,-0.30306,-0.814948,-1.50716,-3.47608,-0.199167
-2.38586,-1.33058,-1.69238,-2.72387,-3.36653,-0.136498,-0.0646505,0.208549,0.169761,0.0327106,1.08129,0.509425,0.580431,0.943548,2.29077,2.04771,0.63478,1.35735,1.64737,2.70209,-1.20962,-0.167256,-0.0101152,-0.276854,-0.76343,-1.49874,-3.47906,-0.185704
-2.4763,-1.43609,-1.69548,-2.62493,-3.34126,-0.164658,-0.0291368,0.0234511,-0.0961558,-0.188546,1.09651,0.455034,0.573302,0.744973,2.30627,2.04012,0.635141,1.46843,1.54699,2.55753,-1.20491,-0.114151,-0.0225962,-0.338209,-0.823116,-1.54967,-3.47097,-0.144457
-2.33283,-1.43034,-1.64557,-2.50248,-3.45938,-0.152683,0.0547518,0.0432047,0.00394134,-0.0745928,1.04066,0.589648,0.65031,0.889842,2.65409,1.91924,0.52771,1.31691,1.37937,2.66483,-1.17707,-0.115156,0.00486826,-0.360638,-0.860208,-1.57091,-3.4959,-0.19797
-2.27552,-1.0764,-1.53204,-2.48814,-2.88624,-0.223547,-0.130412,0.0260054,-0.0623062,-0.340277,0.934759,0.229034,0.480772,0.706883,2.02128,1.75144,0.20087,1.14828,1.23864,2.28966,-1.16916,-0.145143,0.00331928,-0.347152,-0.774754,-1.50657,-3.45974,-0.150434
-2.48647,-1.4149,-1.72549,-2.88366,-3.35404,-0.27141,-0.141021,-0.00157186,0.0728263,-0.130343,0.993613,0.326345,0.633715,1.07027,2.10443,2.0457,0.608699,1.44036,1.71714,2.53953,-1.2173,-0.0659551,0.0046953,-0.373498,-0.82841,-1.52082,-3.42297,-0.159976
-2.52406,-1.33535,-1.63564,-2.554,-3.44496,-0.242718,-0.180268,0.0488533,-0.0576507,-0.360083,1.29848,0.550636,0.612267,0.764767,2.55253,2.0569,0.515917,1.38298,1.3943,2.74289,-1.1632,-0.127654,-0.0186082,-0.299815,-0.824792,-1.50789,-3.47857,-0.161795
-2.39648,-1.39985,-1.55229,-2.53355,-3.20752,-0.0687847,0.0345405,0.0543915,0.151428,-0.203399,1.09405,0.632322,0.569877,0.837117,2.37963,1.90942,0.43523,1.19004,1.34015,2.35151,-1.14049,-0.094088,0.00771754,-0.325793,-0.804918,-1.57209,-3.40687,-0.183268
-2.33215,-1.36509,-1.61369,-2.60483,-3.30666,-0.479578,-0.26953,-0.0132852,-0.0799581,-0.132128,1.09113,0.589972,0.500714,0.817441,2.3629,2.08771,0.647248,1.29377,1.4309,2.56611,-1.20635,-0.100407,0.00734345,-0.376616,-0.747482,-1.59086,-3.53964,-0.187231
-2.36354,-1.34272,-1.61568,-2.41122,-3.40323,-0.306641,-0.0608351,-0.0193537,-0.313716,-0.15853,1.00151,0.542718,0.48529,0.626235,2.33688,2.16171,0.685874,1.43004,1.42828,2.76334,-1.1465,-0.11416,0.0245381,-0.315763,-0.790252,-1.59289,-3.51683,-0.153786
-2.45695,-1.39067,-1.62344,-2.63921,-3.4741,-0.330985,-0.194897,-0.0929806,-0.179369,-0.238442,1.28745,0.63911,0.620862,1.01054,2.45719,2.1677,0.819902,1.49147,1.62358,2.98459,-1.20234,-0.186996,-0.0212209,-0.299119,-0.782418,-1.51694,-3.49632,-0.150593
-2.66574,-1.54288,-1.74999,-2.93666,-3.45239,-0.0831483,0.0916557,0.167307,0.316291,0.0908711,1.28052,0.562052,0.641149,0.936046,2.35437,2.23463,0.592601,1.36169,1.55855,2.60662,-1.17657,-0.101406,0.0608817,-0.402915,-0.803953,-1.64974,-3.63044,-0.149092
-2.2996,-1.1724,-1.42583,-2.50359,-3.07701,-0.184628,-0.0886283,-0.036728,-0.0295668,-0.143926,1.22865,0.525007,0.588034,1.12205,2.35033,2.06982,0.419603,1.23601,1.45484,2.35643,-1.18184,-0.149268,-0.0678129,-0.306766,-0.819816,-1.53444,-3.50017,-0.22354
-2.32529,-1.21704,-1.58477,-2.73985,-3.23899,-0.347715,-0.246644,-0.0100681,0.00428052,-0.123952,1.33332,0.653901,0.616825,1.15008,2.47049,1.98234,0.435803,1.37715,1.55971,2.39973,-1.16482,-0.106959,0.0187212,-0.34277,-0.775294,-1.52489,-3.4939,-0.190845
-2.7676,-1.49762,-1.74955,-2.79024,-3.34399,-0.0809994,0.0763538,0.100926,0.0448737,0.0446989,1.5705,0.618255,0.696265,0.989797,2.25783,2.331,0.626318,1.43719,1.63825,2.63753,-1.19801,-0.161693,-0.0167027,-0.329752,-0.816326,-1.58879,-3.50158,-0.176366
-2.22467,-1.17771,-1.52071,-2.55265,-3.15382,-0.375557,-0.143177,-0.106276,-0.158818,-0.040479,1.20099,0.624597,0.740086,0.939827,2.31483,1.85979,0.467278,1.31892,1.45304,2.3379,-1.18228,-0.149404,-0.0260277,-0.292551,-0.746321,-1.47147,-3.49109,-0.182318
-2.34005,-1.21173,-1.52916,-2.3438,-3.13987,-0.139374,-0.140455,0.0164954,-0.0140412,-0.0539079,1.20193,0.625799,0.618364,0.692444,2.19562,1.99952,0.532226,1.31313,1.31854,2.37912,-1.16579,-0.190391,-0.0753381,-0.321324,-0.773234,-1.50464,-3.4725,-0.210112
-2.48196,-1.4272,-1.56963,-2.54931,-3.3917,-0.123163,0.049804,0.0890956,0.0840532,0.17877,1.08699,0.476538,0.532983,0.770543,2.15233,2.14812,0.46557,1.27688,1.28185,2.30515,-1.15034,-0.0993617,0.0077901,-0.298966,-0.748336,-1.52982,-3.42793,-0.136608
-2.50453,-1.41486,-1.61543,-2.61224,-3.40712,0.0307449,0.0410908,0.0616584,0.0756358,0.0852305,0.91661,0.442129,0.578391,0.570848,2.26439,1.8676,0.435204,1.32587,1.40034,2.43572,-1.13026,-0.172598,0.00412707,-0.34033,-0.822118,-1.50083,-3.45974,-0.153169
-2.12788,-1.16548,-1.39493,-2.29708,-2.90919,-0.330571,-0.120534,-0.0132056,0.00423234,-0.0407372,1.04385,0.416695,0.480278,0.776641,1.97499,1.77529,0.432622,1.16071,1.31659,2.1775,-1.12784,-0.15075,-0.0272546,-0.338645,-0.849314,-1.54549,-3.43121,-0.163012
-2.3352,-1.32127,-1.62356,-2.64504,-3.13199,-0.317244,-0.0243762,0.0738867,0.0466948,-0.0279884,1.09958,0.435682,0.511711,0.812678,2.04341,1.98926,0.464206,1.25178,1.49713,2.23482,-1.20047,-0.116628,0.00634897,-0.324071,-0.757299,-1.54801,-3.42968,-0.180623
-2.45192,-1.2882,-1.63505,-2.62308,-3.16682,-0.212552,-0.176185,-0.0691957,-0.052448,-0.136146,1.22227,0.569169,0.499357,0.887787,2.15221,1.99826,0.488814,1.32173,1.3667,2.36787,-1.18901,-0.0906078,0.048932,-0.378341,-0.825927,-1.58746,-3.52619,-0.185343
-2.5203,-1.45323,-1.66562,-2.71303,-3.42349,0.0210289,0.162362,0.10688,0.343027,0.0784727,1.19977,0.613056,0.573652,0.750847,2.6932,1.98327,0.469729,1.30299,1.3299,2.52661,-1.19733,-0.0954007,0.0647639,-0.323505,-0.760665,-1.57656,-3.4775,-0.169899
-2.6996,-1.71583,-1.85517,-2.96453,-3.62427,-0.0103378,0.222808,0.197146,0.0377557,0.223748,1.10821,0.586922,0.619449,0.987325,2.31108,2.2038,0.81758,1.52343,1.63734,2.67469,-1.21235,-0.149364,-0.0156631,-0.333361,-0.769943,-1.49862,-3.44009,-0.143859
-2.43573,-1.25602,-1.59914,-2.54721,-3.16892,-0.319252,-0.204145,0.0915119,0.0979419,-0.212238,1.14056,0.490068,0.649383,0.946157,2.13711,1.97501,0.418974,1.32538,1.41717,2.39849,-1.13617,-0.1628,-0.0356919,-0.333119,-0.849077,-1.50743,-3.40641,-0.183183
-2.35212,-1.28401,-1.60101,-2.6734,-3.00697,-0.162146,-0.0478951,0.0131801,-0.011671,0.0561245,1.06639,0.339391,0.496982,0.896787,1.74793,1.81318,0.4284,1.26335,1.46806,2.17672,-1.12395,-0.105575,0.0403508,-0.332359,-0.703522,-1.58024,-3.4592,-0.172292
-2.34105,-1.2478,-1.71897,-2.49888,-3.29723,-0.283592,-0.184283,0.130363,-0.0556927,-0.0584948,1.16499,0.606161,0.631112,0.727962,2.35874,2.002,0.529796,1.4051,1.30982,2.61161,-1.18299,-0.108425,0.0106313,-0.314768,-0.739683,-1.55997,-3.50925,-0.205933
-2.62273,-1.571,-1.77015,-2.77822,-3.32854,-0.211155,-0.129097,0.0343214,0.0470103,-0.20931,1.33934,0.761727,0.697391,0.917635,2.31328,2.37376,0.881608,1.51155,1.63887,2.59641,-1.19825,-0.101618,0.0540331,-0.335144,-0.758351,-1.53715,-3.42406,-0.118009
-2.54167,-1.45297,-1.71155,-2.94248,-3.40979,-0.101254,-0.0126847,0.0385417,0.144175,-0.0458993,1.33596,0.765817,0.787988,1.15865,2.41606,2.12053,0.713937,1.48165,1.76611,2.80045,-1.20475,-0.0938508,-0.0315497,-0.38471,-0.835063,-1.60163,-3.60998,-0.179184
-2.48862,-1.289,-1.54039,-2.5863,-3.17528,-0.208148,-0.143979,-0.00705582,0.032354,-0.0744091,1.03221,0.318572,0.444334,0.663523,2.0781,2.03872,0.384093,1.27129,1.28969,2.23648,-1.1715,-0.158321,-0.0425076,-0.371374,-0.827619,-1.58103,-3.51182,-0.15665
-2.67965,-1.56645,-1.76883,-3.02967,-3.6845,0.0502694,0.1287,0.106944,0.213118,0.158237,1.19461,0.614537,0.589391,0.981974,2.47207,2.20148,0.75931,1.51853,1.78997,2.8427,-1.15774,-0.115922,-0.0164179,-0.31445,-0.787647,-1.53012,-3.48588,-0.185639
-2.2727,-1.19733,-1.5922,-2.58331,-3.13889,-0.389176,-0.116084,-0.0509255,-0.143718,-0.16876,0.970161,0.353872,0.606922,0.812793,2.06601,2.01078,0.466383,1.3026,1.52858,2.53486,-1.20204,-0.110694,-0.0120157,-0.327364,-0.802266,-1.55602,-3.50447,-0.221995
-2.33892,-1.28556,-1.67062,-2.60174,-3.13676,-0.0534817,-0.0059214,0.092101,0.0543731,-0.010359,0.900254,0.335173,0.59793,0.686524,2.00886,1.901,0.527762,1.29926,1.41791,2.40337,-1.19586,-0.105605,0.0309278,-0.32615,-0.786744,-1.60566,-3.48889,-0.163024
-2.22235,-1.32147,-1.55733,-2.62925,-3.16303,-0.285541,-0.0725427,-0.0234715,0.0732305,-0.174333,0.910962,0.383608,0.515852,0.706499,2.1267,1.70068,0.4033,1.22984,1.33643,2.24093,-1.12615,-0.145652,0.0146095,-0.318346,-0.779693,-1.48602,-3.37663,-0.136011
-2.54384,-1.30128,-1.56525,-2.4359,-3.06434,0.0610651,0.0710103,0.0478605,0.00371059,-0.0761679,1.00336,0.308168,0.495542,0.615465,2.05802,2.2072,0.552034,1.40257,1.50013,2.45594,-1.19132,-0.163824,-0.0273551,-0.348066,-0.82791,-1.51126,-3.41992,-0.174476
-2.4951,-1.37925,-1.66741,-2.64937,-3.3273,0.139833,0.256718,0.244559,0.0831038,0.353435,1.20383,0.610866,0.674071,1.03678,2.4128,1.80253,0.343356,1.22116,1.29711,2.3329,-1.19329,-0.157795,-0.0381134,-0.337223,-0.81225,-1.55206,-3.54376,-0.197046
-2.54809,-1.44842,-1.76104,-2.7638,-3.50157,-0.173411,-0.145465,0.0550372,-0.07878,-0.0120187,1.14404,0.549765,0.579689,0.979461,2.22836,2.16839,0.749322,1.46688,1.68278,2.71742,-1.17682,-0.117723,0.0310969,-0.318369,-0.801169,-1.55278,-3.46462,-0.150014
-2.27317,-1.28619,-1.49845,-2.60017,-3.31941,-0.192634,-0.135273,0.0576739,0.108895,-0.242611,0.921249,0.50408,0.472951,0.89196,2.60565,1.92908,0.531215,1.22915,1.51806,2.7466,-1.19,-0.167019,-0.067248,-0.338589,-0.847473,-1.52173,-3.48356,-0.199457
-2.41282,-1.36433,-1.62039,-2.68884,-3.09599,-0.16212,-0.0751662,0.0755299,-0.007427,-0.0942723,1.19298,0.5353,0.493074,0.767907,2.06578,1.92015,0.412424,1.26804,1.36727,2.28941,-1.25433,-0.103404,0.0582787,-0.351891,-0.748867,-1.606,-3.51138,-0.167772
-2.60916,-1.42963,-1.62604,-2.81503,-3.36059,-0.058924,-0.00852786,0.0377881,-0.0141595,-0.115652,1.30006,0.563889,0.490926,0.990836,2.29095,1.93662,0.470843,1.26866,1.39281,2.39515,-1.18015,-0.0699199,0.0919488,-0.315638,-0.722154,-1.55933,-3.47071,-0.155853
-2.57073,-1.50227,-1.62279,-2.62976,-3.28638,-0.0688578,0.0992085,-0.00884216,-0.0554357,-0.17781,1.1556,0.47337,0.600761,0.900172,2.0665,1.95325,0.423058,1.30236,1.3585,2.43145,-1.13714,-0.0957011,0.0388816,-0.372251,-0.821199,-1.60168,-3.50933,-0.147199
-2.69322,-1.57941,-1.75909,-3.00582,-3.67972,0.00438299,0.0795449,0.0379286,0.136188,0.0101052,1.32355,0.635431,0.69515,1.10229,2.58543,2.16526,0.669843,1.38549,1.60683,2.7529,-1.1637,-0.122391,0.0483692,-0.364968,-0.832192,-1.5778,-3.50088,-0.174392
-2.66047,-1.55173,-1.77113,-2.81936,-3.48469,-0.0823279,-0.0164684,0.139842,0.1525,-0.194226,1.31739,0.703881,0.695575,0.879542,2.42825,2.18686,0.739561,1.42605,1.60142,2.83363,-1.17081,-0.175039,-0.0104611,-0.315378,-0.805618,-1.53186,-3.50898,-0.16924
-2.46199,-1.3663,-1.54833,-2.69142,-3.4418,-0.25903,-0.0643546,-0.0047437,0.0773633,0.0450985,1.10958,0.432938,0.551471,0.860249,2.33389,2.13996,0.501437,1.30988,1.64688,2.47999,-1.13713,-0.177298,-0.0238986,-0.367609,-0.843101,-1.52308,-3.44795,-0.177757
-2.52598,-1.47597,-1.71574,-2.72729,-3.25367,-0.138028,-0.0123802,0.129387,0.109829,-0.273116,1.25854,0.544127,0.674718,0.874958,2.16034,2.21853,0.749991,1.45816,1.678,2.63748,-1.17905,-0.112025,-0.00136638,-0.333221,-0.791193,-1.53433,-3.45545,-0.184829
-2.57236,-1.35611,-1.7201,-2.78175,-3.36914,-0.226479,-0.22422,0.0576392,-0.00108307,-0.32634,1.20467,0.562059,0.649698,0.832125,2.38588,2.03183,0.421508,1.29449,1.47137,2.60437,-1.20305,-0.154367,0.0203521,-0.370215,-0.886492,-1.60012,-3.57626,-0.144355
-2.42158,-1.15953,-1.58023,-2.48605,-2.83464,-0.245729,-0.292012,-0.126394,-0.273463,-0.425936,1.09171,0.384215,0.553206,0.655447,2.08282,2.01519,0.437053,1.27189,1.32083,2.1531,-1.18162,-0.145457,0.0131726,-0.316374,-0.735289,-1.59094,-3.46868,-0.181626
-2.32982,-1.53391,-1.60082,-2.54141,-3.46528,-0.200983,0.0147374,0.119894,-0.0823468,0.028614,0.953947,0.619161,0.539909,0.845524,2.37243,1.96528,0.694324,1.34574,1.54668,2.71741,-1.2142,-0.139044,-0.0177078,-0.329499,-0.868197,-1.52684,-3.46292,-0.162368
-2.44219,-1.33496,-1.60594,-2.53827,-3.18297,-0.178594,-0.184994,-0.0235321,0.0326099,-0.279703,1.1474,0.494981,0.63409,0.79532,2.12664,1.898,0.41055,1.29692,1.33494,2.29927,-1.16122,-0.128211,0.0360733,-0.378367,-0.846169,-1.57862,-3.46303,-0.13852
-2.68741,-1.44707,-1.71341,-2.66529,-3.1218,-0.122099,-0.0442345,0.0447082,0.0408478,-0.00973673,1.39773,0.598582,0.55408,0.79769,2.14584,2.29234,0.604657,1.35863,1.5354,2.27002,-1.15555,-0.131751,0.0304826,-0.346975,-0.785888,-1.56971,-3.48661,-0.162786
-2.58088,-1.35166,-1.69532,-2.60742,-3.14769,0.106669,0.0778077,0.238192,0.0731844,-0.037512,1.01987,0.347132,0.446858,0.69873,2.01341,1.96437,0.382186,1.23722,1.30773,2.40173,-1.20246,-0.0872125,-0.00312201,-0.357603,-0.820725,-1.59612,-3.54054,-0.171802
-2.44908,-1.30763,-1.68797,-2.81946,-3.12222,-0.150513,-0.0367693,0.0928984,0.272475,-0.0956454,1.24367,0.511821,0.531303,0.866772,2.24697,1.94165,0.504903,1.34544,1.52784,2.26096,-1.23981,-0.132859,0.0363788,-0.34412,-0.737994,-1.58439,-3.46912,-0.150765
-2.22987,-1.01844,-1.3929,-2.41103,-3.0647,-0.225602,-0.124559,-0.108011,-0.120086,-0.153821,0.929325,0.172377,0.323757,0.45585,1.92611,1.81071,0.243323,1.17697,1.30422,2.39447,-1.16847,-0.122686,-0.0430542,-0.381844,-0.810783,-1.58359,-3.5576,-0.206257
-2.57689,-1.52159,-1.72665,-2.84184,-3.31244,-0.327552,-0.0650425,0.0523413,0.000130542,-0.112413,1.28303,0.634957,0.589008,0.897855,2.28871,2.18735,0.658562,1.40296,1.67151,2.39093,-1.16806,-0.103507,-0.00219262,-0.302487,-0.776716,-1.57604,-3.48864,-0.0915919
-2.42895,-1.27555,-1.48169,-2.53246,-2.97503,-0.0242672,0.00114769,0.0161717,0.140066,-0.00604029,0.988771,0.347885,0.332506,0.667239,1.78035,2.00023,0.525577,1.19132,1.13879,2.15869,-1.20901,-0.10601,0.0187481,-0.326531,-0.757453,-1.52573,-3.45754,-0.167954
-2.18115,-1.17191,-1.52817,-2.54583,-3.03758,-0.246991,-0.0662802,-0.0112647,0.00530518,-0.0610736,0.951227,0.209116,0.463429,0.786169,1.83028,1.82313,0.450417,1.29234,1.43156,2.17674,-1.09945,-0.103667,-0.00285224,-0.295863,-0.800556,-1.55479,-3.43718,-0.158941
-2.53056,-1.47099,-1.65823,-2.76585,-3.40344,-0.352798,-0.165047,-0.00162062,-0.04477,-0.22181,1.54703,0.817408,0.682791,1.26168,2.61428,2.44521,0.874664,1.52508,1.77632,2.8193,-1.21006,-0.136667,-0.0394203,-0.330809,-0.799446,-1.56886,-3.53991,-0.177463
-2.13584,-1.18313,-1.45711,-2.26102,-3.07668,-0.313896,-0.109385,-0.0391038,-0.121858,-0.0281347,0.816725,0.327599,0.45671,0.447013,2.10863,1.69902,0.413131,1.27615,1.16832,2.29596,-1.13398,-0.183386,-0.0442607,-0.324283,-0.75889,-1.54988,-3.46649,-0.190988
-2.27661,-1.16278,-1.54894,-2.60789,-2.96579,-0.217567,-0.00876947,0.0181129,-0.0396302,-0.0929469,1.13069,0.481338,0.62393,0.95271,2.08089,1.92523,0.353216,1.27443,1.51743,2.2554,-1.16577,-0.154178,-0.0265116,-0.343999,-0.758065,-1.49355,-3.44223,-0.188386
-2.38952,-1.29294,-1.62307,-2.67021,-2.97318,-0.262416,-0.0476192,-0.000215863,-0.0456828,-0.0869175,1.13654,0.431883,0.584292,0.853157,2.00709,1.98022,0.42288,1.34368,1.4478,2.25345,-1.24229,-0.151523,-0.0139813,-0.348257,-0.78801,-1.54738,-3.50392,-0.151987
-2.41651,-1.40443,-1.69075,-2.46365,-3.12343,-0.268513,-0.0592176,0.0860625,0.0115506,-0.182706,1.23035,0.628633,0.722768,0.710226,2.2485,1.94847,0.503829,1.34568,1.19774,2.31929,-1.22224,-0.14353,-0.0321694,-0.374699,-0.894188,-1.53879,-3.51588,-0.184726
-2.74885,-1.48694,-1.73195,-2.6277,-3.41054,-0.0124413,0.023138,0.100773,0.135658,-0.0325093,1.38146,0.656037,0.695433,0.944725,2.37354,2.24478,0.625493,1.42599,1.49382,2.71081,-1.1721,-0.164636,-0.0399955,-0.397147,-0.866429,-1.57384,-3.47239,-0.196706
-2.36611,-1.2695,-1.50725,-2.55393,-3.02338,-0.14879,-0.0273658,0.0832496,-0.0212117,-0.0158765,0.975151,0.349976,0.458749,0.805989,1.92835,1.94041,0.468609,1.20301,1.23788,2.24977,-1.17591,-0.122908,0.0218296,-0.314206,-0.815261,-1.56429,-3.50016,-0.14479
-2.23772,-1.18685,-1.46472,-2.44659,-3.05822,-0.35706,-0.24593,-0.106881,-0.164782,-0.158064,0.991205,0.460786,0.556896,0.756046,2.08895,1.96986,0.550704,1.31794,1.33514,2.41231,-1.17117,-0.0938966,0.0443698,-0.305588,-0.767998,-1.53259,-3.41365,-0.19263
-2.4071,-1.27488,-1.69074,-2.65591,-3.33202,-0.0959339,-0.0768892,0.0747562,0.113359,0.0536211,0.989019,0.365327,0.467723,0.726018,2.0738,1.96313,0.506307,1.40912,1.4654,2.43308,-1.15171,-0.0836364,0.0375192,-0.372408,-0.817058,-1.61426,-3.55604,-0.199965
-2.24338,-1.16828,-1.55931,-2.35059,-2.93894,-0.0330862,-0.0255489,0.146836,0.0535923,-0.0110689,0.886967,0.280817,0.405794,0.447507,1.8584,1.90592,0.448119,1.23895,1.23854,2.29947,-1.15911,-0.120299,0.0442829,-0.343952,-0.793368,-1.51489,-3.43192,-0.160523
-2.3439,-1.39486,-1.59729,-2.53887,-3.19217,-0.215983,-0.129892,-0.0847321,-0.362961,-0.161517,1.03707,0.563344,0.558322,0.926626,2.09237,2.03263,0.686544,1.48664,1.61695,2.52893,-1.16667,-0.0965774,0.0261862,-0.357736,-0.827844,-1.54707,-3.46212,-0.152483
-2.64739,-1.48066,-1.73145,-2.70351,-3.28973,-0.0422092,0.130683,0.0751071,0.0458986,0.0667361,1.26593,0.576753,0.587639,0.726155,2.15082,2.17706,0.56581,1.40292,1.31749,2.46019,-1.22966,-0.0659218,0.0605882,-0.363511,-0.76832,-1.62086,-3.5626,-0.172498
-2.56295,-1.54068,-1.67145,-2.82931,-3.25075,-0.177989,0.0543838,0.00564377,-0.0258019,-0.175324,1.18631,0.637375,0.597376,0.981727,2.19692,2.21393,0.739109,1.48997,1.7553,2.64024,-1.26645,-0.141825,0.0175187,-0.320504,-0.820444,-1.59926,-3.57588,-0.196054
-2.33456,-1.3517,-1.68228,-2.72104,-3.13739,-0.188711,-0.105922,0.0617002,0.0803259,-0.213524,0.914908,0.487188,0.563734,0.71561,2.1672,1.86696,0.462024,1.33778,1.33731,2.25039,-1.14333,-0.0812815,0.0635311,-0.355046,-0.807671,-1.60375,-3.48438,-0.0871548
-2.3083,-1.29009,-1.58917,-2.55663,-3.14885,-0.142806,0.0650988,0.03513,-0.103339,0.00367684,0.995194,0.38137,0.573304,1.03083,2.0956,1.86556,0.421971,1.38729,1.64419,2.41464,-1.18918,-0.163882,-0.0685787,-0.302954,-0.850954,-1.54894,-3.50755,-0.199347
-2.45983,-1.47582,-1.68109,-2.70361,-3.51111,-0.00380346,0.18933,0.150899,0.115567,0.110717,1.02312,0.461665,0.591414,1.00698,2.33919,1.93828,0.502184,1.26282,1.41591,2.47549,-1.11073,-0.121492,-0.0114306,-0.307378,-0.760345,-1.55962,-3.44293,-0.165081
-2.23166,-1.26099,-1.65205,-2.57738,-3.43526,-0.317166,-0.190711,0.0295244,-0.111058,-0.125181,0.989668,0.488326,0.495735,0.675887,2.49182,1.94942,0.539609,1.45839,1.45721,2.61872,-1.20716,-0.0931922,0.0261775,-0.356022,-0.792797,-1.57319,-3.48775,-0.201049
-2.63618,-1.46572,-1.76121,-2.79751,-3.33643,-0.198325,-0.0346952,0.0703384,0.178024,-0.0797885,1.24864,0.470557,0.630757,0.799939,2.07966,2.06387,0.534875,1.39622,1.43257,2.45417,-1.19176,-0.114555,0.00955267,-0.317126,-0.785489,-1.58202,-3.52635,-0.18125
