b_phmvac_basic_notavail,b_phmvac_rsc_avail,b_phmvac_rsc_notavail,b_phmvac_lockdown_avail,b_phmvac_lockdown_notavail,b_phmvac_basic_notavail_male,b_phmvac_rsc_avail_male,b_phmvac_rsc_notavail_male,b_phmvac_lockdown_avail_male,b_phmvac_lockdown_notavail_male,b_phmvac_basic_notavail_age3554,b_phmvac_rsc_avail_age3554,b_phmvac_rsc_notavail_age3554,b_phmvac_lockdown_avail_age3554,b_phmvac_lockdown_notavail_age3554,b_phmvac_basic_notavail_age55p,b_phmvac_rsc_avail_age55p,b_phmvac_rsc_notavail_age55p,b_phmvac_lockdown_avail_age55p,b_phmvac_lockdown_notavail_age55p,b_phmsev_dur2,b_econ20,b_econ40,b_inc50,b_inc90,b_mor100,b_mor150,b_edu10
-2.11944,-0.735712,-1.08014,-1.53422,-2.16588,-0.0922247,-0.102265,0.0199414,0.0870656,-0.0563733,0.952286,0.552127,0.620758,0.757079,2.12085,1.5744,0.448117,1.3082,1.30672,2.30558,-0.0114632,0.0242172,0.0517518,-0.278044,-0.7377,-1.36342,-3.33991,-0.0173618
-2.28865,-0.907547,-1.28467,-1.69723,-2.4669,-0.241581,0.00144547,0.133691,-0.0463832,-0.189813,1.09508,0.642989,0.67542,0.830597,2.58547,2.06005,0.802833,1.45837,1.48899,2.89655,-0.0109449,-0.00337649,0.0478072,-0.2638,-0.756828,-1.41424,-3.40385,-0.0545155
-2.26555,-0.723408,-1.1573,-1.61754,-2.10342,-0.186966,-0.164695,0.0885429,0.0406482,-0.12742,1.07836,0.447986,0.572581,0.832026,2.01763,1.81302,0.50388,1.35531,1.44572,2.28927,-0.0113261,-0.0340546,-0.0266303,-0.284996,-0.818052,-1.39957,-3.37838,-0.0458064
-2.15985,-0.793536,-1.16882,-1.56631,-2.3094,-0.277767,-0.0885913,0.0579671,-0.0570008,-0.121999,1.15819,0.644856,0.575881,0.818386,2.21596,1.87502,0.551913,1.34512,1.41709,2.54436,-0.00992799,-0.0043843,-0.00425534,-0.279158,-0.752562,-1.42409,-3.31384,-0.0631161
-2.32413,-0.788447,-1.14502,-1.68936,-2.39328,-0.17736,-0.114982,-0.0603488,0.0677036,-0.00837845,1.17294,0.530752,0.674097,0.839011,2.18074,1.92283,0.55752,1.30688,1.41751,2.57897,-0.0110863,0.0158603,0.0952621,-0.276973,-0.765167,-1.43488,-3.33583,-0.0721634
-2.12558,-0.719594,-0.959299,-1.438,-2.2434,-0.297765,-0.176905,0.0356019,0.0125194,-0.136271,0.885168,0.414607,0.310447,0.656316,2.15871,1.69536,0.421489,1.09651,1.20593,2.44734,-0.0107865,-0.0408898,0.00672425,-0.259325,-0.782173,-1.41129,-3.28521,-0.011121
-2.36696,-1.02579,-1.03466,-1.52575,-2.52573,-0.0847479,0.0550761,0.0385656,-0.0219588,0.117304,1.01861,0.502819,0.480748,0.635421,2.29543,1.94365,0.712592,1.20158,1.26269,2.55959,-0.0106813,-0.0549678,0.00547745,-0.311204,-0.763242,-1.33181,-3.24142,-0.0481992
-2.2587,-0.912015,-1.1561,-1.67043,-2.36201,-0.0908213,0.0413454,0.0633856,0.0647472,0.0391321,1.24832,0.743997,0.646151,0.927722,2.33763,1.85304,0.640194,1.33582,1.354,2.38494,-0.0102891,-0.0150385,0.0307299,-0.3056,-0.751749,-1.42757,-3.35347,-0.0489179
-2.47511,-1.00004,-1.23498,-1.75456,-2.49779,-0.197299,-0.0795416,-0.0513675,-0.0569788,-0.106956,1.26635,0.621436,0.643095,0.869832,2.31214,2.10846,0.771285,1.45767,1.52743,2.61365,-0.0107604,0.0380043,0.0367548,-0.335636,-0.768397,-1.44083,-3.38054,-0.038151
-2.23698,-0.860093,-1.03862,-1.5221,-2.14794,-0.0589655,0.0288392,-0.0470358,-0.0630014,-0.0706409,1.05488,0.454731,0.492975,0.712713,1.91517,1.77686,0.541843,1.27211,1.44004,2.14024,-0.0107817,0.0304803,0.00310157,-0.323692,-0.742497,-1.42208,-3.29582,-0.060347
-1.96667,-0.736237,-1.11078,-1.46069,-2.4681,-0.264149,0.0337802,0.170997,0.129978,0.06506,0.749745,0.355917,0.519195,0.633344,2.35426,1.53999,0.266516,1.24182,1.19972,2.42129,-0.0104916,-0.0309624,0.0143843,-0.276059,-0.768959,-1.38668,-3.3649,-0.035127
-2.25984,-0.801329,-1.01831,-1.64247,-2.25423,-0.0769859,-0.0183756,0.0366055,-0.0116055,-0.0517747,0.956847,0.518075,0.407107,0.668997,2.18181,1.86391,0.554946,1.20304,1.31071,2.44331,-0.0112579,0.0568851,0.0522907,-0.269385,-0.723355,-1.41714,-3.33594,-0.00911444
-2.25902,-0.724388,-1.06235,-1.58056,-2.2636,-0.0354515,0.0571286,0.0487164,-0.0117387,0.0438079,1.0129,0.277871,0.460696,0.823428,1.90383,1.76507,0.363442,1.15745,1.28268,2.41559,-0.0107494,-0.0281351,-0.00880277,-0.258938,-0.715008,-1.41258,-3.34313,-0.0393676
-2.19095,-0.78697,-1.05191,-1.7524,-2.1179,-0.186475,-0.0734703,0.055545,0.0649756,-0.213485,0.918992,0.412526,0.500211,0.813599,2.01622,1.7309,0.373064,1.12231,1.49827,2.18095,-0.0109662,0.018418,0.0927147,-0.294586,-0.726732,-1.41303,-3.34575,-0.0322155
-2.12388,-0.615083,-1.01769,-1.65596,-2.16421,-0.394413,-0.396509,-0.0934996,-0.131778,-0.484144,0.873379,0.266973,0.370088,0.705439,2.12118,1.75331,0.396318,1.22674,1.5381,2.30997,-0.0107414,0.0231023,0.0351427,-0.290084,-0.748879,-1.43855,-3.42227,-0.0425699
-2.24826,-0.850128,-1.11754,-1.66578,-2.26177,-0.276667,-0.170143,-0.0804181,-0.027466,-0.181793,1.25968,0.692803,0.662092,0.916491,2.27146,2.00927,0.663997,1.35395,1.49302,2.41289,-0.0103601,0.0161112,-0.000314677,-0.276471,-0.751256,-1.41406,-3.34906,-0.0628319
-2.21664,-0.928587,-1.18047,-1.68865,-2.38126,-0.306735,-0.12726,-0.0340177,-0.146721,-0.273649,1.04372,0.538645,0.650906,0.975701,2.27431,1.88649,0.61403,1.38191,1.61733,2.60427,-0.0108813,0.0259098,0.0714555,-0.31642,-0.753778,-1.43381,-3.31661,-0.0368263
-1.96472,-0.717164,-1.08178,-1.3696,-2.48239,-0.157988,0.00110541,0.0344441,-0.124314,0.156071,0.794201,0.524234,0.529839,0.532516,2.37229,1.59555,0.461407,1.23425,1.23318,2.55569,-0.0100713,-0.0583465,-0.010379,-0.237496,-0.720097,-1.39875,-3.29768,-0.0609271
-2.25845,-0.895926,-1.10137,-1.52241,-2.52688,-0.271527,-0.129764,-0.00308458,-0.109582,-0.222447,0.878079,0.490003,0.37421,0.540807,2.27024,1.77971,0.606718,1.18636,1.18259,2.71953,-0.0106879,-0.0423096,0.00221336,-0.258561,-0.724484,-1.4395,-3.38035,-0.0451833
-2.21426,-0.798408,-1.0563,-1.49363,-2.44459,-0.237781,-0.0388768,0.0485928,0.0199154,-0.0310836,1.1008,0.549051,0.425736,0.62636,2.39873,2.06235,0.678435,1.30346,1.3935,2.66258,-0.0109447,-0.0101626,0.0176289,-0.287033,-0.776645,-1.4324,-3.39878,-0.0045004
-2.22489,-0.789034,-1.25914,-1.7674,-2.07973,-0.282676,-0.0691031,0.0392104,0.170115,-0.0724899,1.1154,0.488665,0.647041,0.825081,2.02951,1.89073,0.586439,1.35077,1.39914,2.19117,-0.010866,0.0573421,0.0951261,-0.267685,-0.725547,-1.48492,-3.3923,-0.0420021
-2.45415,-0.964873,-1.24229,-1.80549,-2.25795,-0.181309,-0.209381,-0.000734535,-0.0805962,-0.241129,1.29958,0.663387,0.555416,0.983814,2.09092,2.14944,0.768364,1.34486,1.61723,2.48985,-0.0106552,0.0683327,0.0971042,-0.278126,-0.762532,-1.46432,-3.35283,-0.0273753
-2.3579,-0.920627,-1.24584,-1.80023,-2.40974,-0.289852,-0.0612537,0.0255502,-0.0942923,0.00812148,1.29781,0.754658,0.881746,1.18072,2.50956,1.82646,0.545291,1.35481,1.45882,2.52282,-0.0115344,-0.00616679,-0.000526207,-0.277286,-0.802584,-1.44906,-3.50321,-0.0655148
-2.22322,-0.793617,-1.10518,-1.58912,-2.26766,-0.25795,-0.160765,-0.119067,-0.239876,-0.317054,0.959504,0.454423,0.534258,0.82378,2.3363,1.84872,0.57368,1.41824,1.53152,2.57715,-0.0106687,-0.0367668,-0.0172821,-0.30489,-0.7836,-1.40349,-3.32846,-0.0353863
-2.3433,-0.787771,-1.15845,-1.59964,-2.09267,-0.174013,-0.0519167,-0.00382177,-0.0870189,-0.21892,0.991544,0.301159,0.485964,0.57513,1.86066,1.89028,0.397959,1.22649,1.36628,2.21885,-0.0104109,-0.0107604,0.0532845,-0.272483,-0.768658,-1.41835,-3.32329,-0.016142
-2.15893,-0.813793,-1.00867,-1.53795,-2.11275,-0.107829,-0.00362812,-0.0322127,-0.0919412,-0.180548,1.05105,0.539374,0.533274,0.748147,1.97866,1.75382,0.541342,1.26437,1.43685,2.25834,-0.0109875,0.0335888,0.0178083,-0.309617,-0.804533,-1.44871,-3.42433,-0.0526349
-2.25756,-0.93969,-1.11717,-1.5627,-2.44436,-0.366369,-0.200862,-0.166558,-0.284235,-0.318715,1.25158,0.832772,0.765318,1.08858,2.44573,1.92392,0.817483,1.42744,1.53698,2.74242,-0.0105211,0.00925063,0.0136102,-0.247838,-0.735027,-1.38825,-3.3398,-0.0901028
-2.40773,-0.928019,-1.13418,-1.5839,-2.31386,-0.353251,-0.271171,-0.0626797,-0.0908167,-0.355554,1.27637,0.691579,0.570236,0.73565,2.30559,2.19936,0.83728,1.43939,1.48421,2.70996,-0.0107377,0.00313745,0.0183133,-0.334194,-0.78324,-1.47032,-3.41125,-0.017389
-2.17316,-0.690137,-1.11519,-1.67028,-2.39378,-0.267151,-0.176706,-0.0276986,-0.0566203,-0.139476,0.89051,0.186596,0.476364,0.752012,2.0242,1.83353,0.508041,1.31555,1.42667,2.57886,-0.0105434,0.0245973,-0.0110942,-0.271049,-0.73922,-1.4556,-3.42668,-0.0444743
-2.21876,-0.766161,-1.14669,-1.68777,-2.35569,-0.202648,-0.0678749,0.0589085,-0.0254253,-0.183177,1.26275,0.672594,0.641508,0.92583,2.22392,1.76596,0.459832,1.21994,1.19483,2.43254,-0.0105273,0.0496095,0.0698532,-0.268032,-0.748148,-1.42363,-3.43004,-0.0281728
-2.40023,-0.975619,-1.28664,-1.70635,-2.28912,-0.139373,-0.0425971,0.138741,0.0726866,-0.165499,1.15982,0.621877,0.672057,0.799674,2.13144,1.92662,0.739367,1.35912,1.45953,2.6745,-0.0115229,0.0328932,0.0453854,-0.310402,-0.740036,-1.46935,-3.38672,-0.0142646
-2.34223,-0.938521,-1.14683,-1.61659,-2.61322,-0.164203,-0.0159858,0.0738503,-0.0779885,0.100511,1.12587,0.647272,0.60017,0.800476,2.42926,1.99349,0.681687,1.40228,1.5096,2.65278,-0.0108851,-0.0234306,-0.0159066,-0.240359,-0.74452,-1.40358,-3.2905,-0.00526475
-2.09817,-0.799874,-1.06521,-1.4802,-2.36827,-0.210643,-0.119782,0.0189615,-0.0760843,-0.179284,0.940505,0.539881,0.549163,0.681471,2.31071,1.80175,0.664348,1.3071,1.42641,2.68197,-0.0108424,0.0604519,0.0914997,-0.28824,-0.766243,-1.42458,-3.37271,-0.0465147
-2.48919,-1.07464,-1.36797,-2.00266,-2.47412,0.0349914,0.129319,0.193338,0.12906,0.10515,1.20416,0.787018,0.690121,1.08165,2.26729,1.93757,0.712249,1.40659,1.8441,2.58889,-0.0106529,-0.0048128,0.0333365,-0.293499,-0.710222,-1.43672,-3.3917,-0.052886
-2.14727,-0.740169,-1.11834,-1.55722,-2.19837,-0.231556,0.0182253,0.100918,-0.0238294,0.111116,1.01037,0.369746,0.564176,0.679059,2.01305,1.7968,0.476248,1.11748,1.2205,2.2762,-0.010299,-0.0364011,0.0431426,-0.283049,-0.72592,-1.4022,-3.28998,-0.0361862
-2.30815,-0.872215,-1.18252,-1.61708,-2.21981,-0.212587,-0.119519,0.0710645,-0.00531207,-0.239198,1.04837,0.521881,0.565054,0.586189,2.05749,1.88357,0.640324,1.30358,1.39436,2.36161,-0.0111663,0.0428171,0.0448928,-0.271081,-0.71398,-1.40316,-3.35586,-0.0509769
-2.02846,-0.640204,-1.0096,-1.46813,-1.94578,-0.28325,-0.135867,0.00202584,-0.084528,-0.232422,0.863929,0.287583,0.353291,0.701269,1.81608,1.8113,0.445496,1.21771,1.35689,2.1794,-0.0106854,0.0358081,-0.0236364,-0.310729,-0.809442,-1.42204,-3.34298,-0.0625195
-2.30817,-0.900995,-1.17306,-1.55613,-2.25732,-0.038646,0.000401772,0.0695919,0.125026,-0.133411,0.994586,0.553631,0.632175,0.694437,2.1421,1.92799,0.601635,1.29342,1.27398,2.5165,-0.0110998,0.0381099,-0.0156715,-0.296646,-0.756002,-1.35834,-3.30396,-0.0641082
-2.58387,-0.96065,-1.24447,-1.69244,-2.41406,0.0427795,0.16748,0.170712,0.10824,0.0352269,1.18411,0.45108,0.532949,0.763373,2.07386,1.98594,0.591674,1.27138,1.19029,2.51749,-0.0109366,-0.00268254,0.0254527,-0.30371,-0.75485,-1.45677,-3.42958,-0.00974309
-2.31143,-0.995711,-1.2599,-1.81513,-2.47507,-0.0896921,0.108728,0.15379,0.106248,-0.0349086,1.0666,0.606731,0.75052,1.1824,2.3083,1.80596,0.604501,1.37945,1.52322,2.62491,-0.0109373,-0.00102806,-0.00296195,-0.309376,-0.817311,-1.38588,-3.30906,-0.0634741
-2.30576,-0.984024,-1.20739,-1.69568,-2.48455,0.0933947,0.296018,0.0804266,0.275247,0.275312,0.918673,0.490615,0.515615,0.690249,2.25538,1.70547,0.520276,1.24094,1.21935,2.52089,-0.0110524,-0.003895,0.0370382,-0.269934,-0.725219,-1.42847,-3.36278,-0.0287705
-1.91492,-0.577968,-0.931343,-1.54471,-1.88279,-0.190025,-0.0400512,-0.0262848,0.0271211,-0.245686,0.734941,0.181858,0.347934,0.671959,1.8262,1.6355,0.390164,1.16213,1.32935,2.47268,-0.0114576,-0.02623,0.0224382,-0.254493,-0.752229,-1.3896,-3.32712,-0.00230438
-2.11371,-0.731934,-0.976773,-1.45694,-2.37066,-0.442778,-0.259396,-0.136482,-0.236666,-0.212322,1.09853,0.475379,0.459616,0.771738,2.19447,1.80368,0.479519,1.16962,1.25767,2.51696,-0.0109931,0.0355088,0.0160921,-0.262761,-0.804,-1.38925,-3.37607,-0.0677286
-2.43992,-0.906006,-1.34505,-1.85096,-2.48886,-0.225754,0.0112781,-0.0127778,0.011421,-0.0932811,1.11252,0.50528,0.634118,0.742245,2.19852,2.066,0.423116,1.35609,1.52526,2.56572,-0.0106965,0.0134854,0.0716392,-0.26235,-0.722245,-1.47197,-3.33835,-0.0403422
-2.15196,-0.887721,-1.14897,-1.48092,-2.13338,-0.285384,-0.0544335,0.0217321,-0.0579048,-0.356657,0.934373,0.557011,0.640337,0.477602,2.0443,1.87992,0.709953,1.38,1.394,2.53808,-0.0107225,0.0218013,0.0223037,-0.277899,-0.732323,-1.3784,-3.32653,-0.0444726
-2.19348,-0.752412,-1.14779,-1.70023,-2.29489,-0.11123,-0.00677675,0.124878,0.0832694,-0.0773267,0.914564,0.251688,0.458594,0.635009,1.95839,1.80978,0.490162,1.24329,1.49023,2.53345,-0.0101246,0.00341212,0.0410791,-0.295784,-0.732808,-1.39422,-3.3571,-0.0228705
-1.96015,-0.659887,-0.967893,-1.50821,-2.16228,-0.210246,-0.126745,-0.0750147,-0.135798,-0.260418,0.931519,0.5015,0.528939,0.880843,2.1929,1.69764,0.546905,1.19503,1.39896,2.42594,-0.0106008,-0.00708719,0.0404091,-0.2699,-0.805356,-1.38783,-3.31671,-0.0246696
-2.27109,-0.774424,-1.13508,-1.7472,-2.17936,-0.310824,-0.240167,-0.0170478,0.148006,-0.261623,1.07357,0.518249,0.542132,0.745913,2.11971,2.08207,0.738032,1.4137,1.5612,2.52377,-0.010626,-0.0496971,0.00022598,-0.317587,-0.812468,-1.442,-3.33407,-0.0594054
-2.15305,-0.760517,-1.17036,-1.74556,-2.23021,-0.176836,-0.113038,0.0485826,0.00519881,-0.223944,0.886677,0.374334,0.536305,0.786424,2.09538,1.66706,0.432855,1.33866,1.43326,2.39661,-0.0112642,0.0374927,0.040357,-0.257578,-0.771901,-1.42373,-3.41669,0.0222793
-2.32013,-0.813255,-1.24658,-1.66146,-2.2929,-0.161865,-0.118924,-0.0403712,-0.0946735,-0.112938,1.10546,0.61146,0.626626,0.73634,2.09586,1.81832,0.471722,1.33525,1.45004,2.35435,-0.011215,0.0304225,0.00845938,-0.283635,-0.739068,-1.49156,-3.44821,-0.0319514
-2.23581,-0.773974,-1.08862,-1.72816,-2.52766,-0.286611,-0.202851,-0.0403417,-0.036356,0.0330736,1.04286,0.465129,0.439394,0.663589,2.4026,1.93337,0.559786,1.28807,1.4912,2.66128,-0.0111853,0.0427029,0.0692961,-0.319208,-0.778614,-1.46494,-3.39361,0.0115004
-2.23804,-0.721568,-1.10066,-1.54376,-2.06461,-0.252994,-0.17147,-0.000788783,-0.023383,-0.163314,1.24377,0.635215,0.640639,0.746506,2.10327,1.97181,0.535226,1.28079,1.34837,2.15335,-0.0103399,-0.0026491,0.0261534,-0.261576,-0.730018,-1.39533,-3.27867,-0.0194707
-2.02019,-0.599862,-1.02791,-1.53925,-2.05791,-0.225184,-0.126336,-0.0852298,-0.191162,-0.124669,0.936565,0.361057,0.477897,0.767622,1.98177,1.69505,0.416547,1.24061,1.31164,2.22447,-0.010346,-0.0241205,0.0260038,-0.228207,-0.686393,-1.35714,-3.23324,-0.0639821
-2.28946,-0.78667,-1.18151,-1.73131,-2.08198,-0.117966,0.0638676,0.166634,0.116008,0.148151,1.01931,0.395829,0.482502,0.795504,1.94488,1.93611,0.530373,1.26486,1.47838,2.18758,-0.0109752,-0.0124881,0.0719937,-0.293403,-0.670417,-1.40049,-3.31135,-0.0290848
-2.247,-0.775097,-1.13662,-1.75502,-2.17989,-0.216076,-0.0341465,-0.0283096,0.0218715,-0.135467,1.08561,0.433686,0.545943,0.794578,2.11065,1.81221,0.416678,1.29617,1.35529,2.33178,-0.0107124,0.0623309,0.0593407,-0.279762,-0.742489,-1.44337,-3.40316,-0.0238325
-2.09023,-0.756113,-1.12115,-1.61961,-2.22032,-0.230595,-0.0967166,0.0623049,0.0167491,-0.00103039,1.14372,0.624897,0.53287,0.829533,2.15628,1.66997,0.450601,1.22563,1.18558,2.2396,-0.0101977,-0.00238735,0.0557777,-0.268018,-0.702881,-1.39751,-3.32146,-0.0272712
-2.05796,-0.690789,-1.08984,-1.40347,-2.49855,-0.137153,0.0917066,0.0941225,-0.0315005,0.14619,0.756588,0.223729,0.44868,0.473299,2.27824,1.61297,0.419174,1.30337,1.25059,2.6275,-0.010479,0.0153489,0.0426702,-0.283245,-0.774054,-1.41069,-3.37799,-0.0617401
-1.94181,-0.667014,-1.02902,-1.47347,-2.42721,-0.231304,0.00211793,0.0226905,0.0272236,0.185533,0.822994,0.333029,0.450836,0.48565,2.14849,1.79647,0.514348,1.2685,1.41608,2.58074,-0.0100476,0.00440985,0.0344984,-0.199426,-0.683654,-1.40586,-3.32425,-0.0454661
-2.2344,-0.713036,-1.0913,-1.52167,-2.19026,-0.240925,-0.0737388,0.0586159,0.0121281,-0.0130068,1.19643,0.447034,0.457563,0.713192,2.08303,1.89742,0.410645,1.22608,1.20115,2.40615,-0.0108309,0.00971652,0.0493529,-0.316207,-0.75874,-1.41382,-3.38998,-0.0160533
-2.16867,-0.752567,-1.02932,-1.59348,-2.15193,-0.174401,-0.110871,-0.0398232,0.0776583,-0.111605,0.99716,0.460546,0.46496,0.783133,1.95171,1.8649,0.507158,1.30664,1.34846,2.23426,-0.0103421,-0.00588645,-0.0164408,-0.286746,-0.801578,-1.37842,-3.27083,-0.0369546
-2.21239,-0.787053,-0.997299,-1.59068,-2.22384,-0.177354,-0.0852213,0.0675979,-0.0503394,-0.0172718,1.21315,0.642805,0.499537,0.96226,2.16015,1.68232,0.469535,1.05906,1.34618,2.33424,-0.0104867,0.0115499,-0.0150755,-0.269236,-0.770898,-1.35627,-3.28896,-0.0340982
-2.07006,-0.748215,-1.1395,-1.43385,-2.18695,-0.193984,-0.0606127,0.0175483,-0.0170002,-0.0393052,1.02099,0.484366,0.426133,0.517426,1.91787,1.6048,0.317972,1.19534,1.01896,2.07183,-0.00935069,-0.0564085,0.00584112,-0.255972,-0.697751,-1.42826,-3.30259,-0.0485474
-2.1909,-0.754221,-1.02361,-1.49025,-2.36594,-0.0700191,-0.0308292,0.163645,0.112232,-0.0160147,0.895036,0.310949,0.435009,0.671627,1.99045,1.79321,0.465746,1.191,1.25847,2.39317,-0.0105428,0.0171802,0.0227777,-0.269452,-0.78366,-1.4089,-3.3188,-0.0251479
-2.23315,-0.71127,-1.16045,-1.86967,-2.27053,-0.250695,-0.186408,-0.0190928,-0.0721701,-0.193141,0.965205,0.29059,0.45181,0.874602,2.01008,1.75436,0.393211,1.18232,1.49071,2.38312,-0.0104382,0.0649964,0.0319121,-0.322746,-0.755772,-1.42842,-3.36568,-0.0317728
-2.37142,-0.813217,-1.12777,-1.6386,-2.18833,-0.11379,0.0587181,0.0466462,0.108847,-0.0689054,1.04275,0.462386,0.631809,0.873245,2.1532,1.78937,0.373471,1.15296,1.24957,2.33317,-0.0112392,-0.0490031,-0.0354676,-0.310504,-0.762324,-1.4443,-3.36083,-0.0568505
-2.41122,-0.981291,-1.1943,-1.69059,-2.52903,-0.117105,-0.0382476,0.0955043,0.14808,-0.0262057,1.19751,0.69486,0.586831,0.857119,2.49126,1.95815,0.673999,1.33915,1.39591,2.59512,-0.0105889,-0.0141858,0.0184662,-0.259906,-0.770026,-1.38724,-3.3617,-0.0366403
-2.02319,-0.715958,-1.02241,-1.45903,-2.23698,-0.514599,-0.34067,-0.143654,-0.351986,-0.263514,1.10866,0.606475,0.610444,0.85579,2.20149,1.85837,0.623296,1.36183,1.42402,2.66733,-0.0110031,0.0345128,0.0262977,-0.274578,-0.760563,-1.42265,-3.30601,-0.0422083
-2.21437,-0.726649,-1.02226,-1.5128,-2.25039,-0.170349,-0.213697,-0.153562,-0.28113,-0.204318,1.07285,0.414157,0.584921,0.89716,2.08327,2.05167,0.71465,1.3884,1.59729,2.71,-0.0113577,-0.0216222,-0.00447493,-0.280219,-0.791217,-1.40759,-3.39898,-0.0442345
-2.21226,-0.846189,-1.22145,-1.75176,-2.37676,-0.0517246,0.0932245,0.0998434,0.0811295,0.0404681,1.1392,0.497721,0.592042,0.843586,2.17328,1.719,0.394102,1.26493,1.33916,2.32552,-0.0104315,0.04174,0.0675835,-0.28622,-0.716031,-1.39545,-3.33992,-0.0202721
-2.46587,-0.925195,-1.12092,-1.54899,-2.48994,-0.115313,-0.106961,-0.0491452,-0.111265,-0.147613,1.22285,0.622029,0.596376,0.724657,2.33843,1.97487,0.617024,1.28426,1.36088,2.65912,-0.0101944,0.0263596,0.0136639,-0.319722,-0.754454,-1.42681,-3.36844,-0.05803
-2.16257,-0.762225,-1.0137,-1.60611,-2.38069,-0.298743,-0.0548442,-0.0592192,-0.0648159,-0.0473443,1.11039,0.523941,0.453343,0.946405,2.37165,1.83796,0.51028,1.19199,1.43391,2.53035,-0.0107734,-0.0123216,-0.0476465,-0.24935,-0.768067,-1.44311,-3.39508,-0.0208138
-2.33453,-0.938573,-1.05224,-1.62854,-2.37834,-0.335827,-0.096901,-0.0850936,0.0711319,-0.132049,1.2933,0.70008,0.499768,0.726068,2.40595,2.07474,0.728852,1.32651,1.44907,2.7185,-0.0109895,0.00593573,0.0191287,-0.302573,-0.779304,-1.43145,-3.36342,-0.0179076
-2.03625,-0.632798,-0.984171,-1.60018,-2.05478,-0.164686,0.0146551,0.138269,0.14737,-0.260154,0.897363,0.39652,0.376258,0.749786,2.11623,1.55563,0.185599,0.982929,1.07346,2.05478,-0.0103536,0.0038014,0.0197663,-0.292748,-0.755399,-1.43133,-3.37861,-0.0421264
-2.27268,-0.826986,-1.16758,-1.63974,-2.14219,-0.261677,-0.173007,-0.0691138,-0.0447159,-0.318228,0.888114,0.520595,0.557031,0.696582,2.35007,1.9694,0.638011,1.38038,1.43708,2.35596,-0.0112783,0.0286113,0.0668,-0.269582,-0.765044,-1.461,-3.37723,-0.0430142
-2.04787,-0.659619,-0.99287,-1.39681,-2.03758,-0.248773,-0.182536,-0.0361291,-0.0797156,-0.169741,0.891018,0.418297,0.446074,0.688483,2.03898,1.7724,0.553602,1.34797,1.50517,2.44314,-0.0117562,0.0189966,-0.0232825,-0.280085,-0.827576,-1.36291,-3.37276,-0.0512591
-2.21803,-0.874205,-1.08297,-1.62677,-2.39897,-0.241639,0.0533962,0.0566846,0.0333032,-0.0639794,1.03659,0.459906,0.427956,0.648064,2.19788,1.92364,0.587986,1.21184,1.28402,2.50244,-0.00913252,-0.0637176,0.00730878,-0.293098,-0.79377,-1.38621,-3.26668,-0.0851422
-2.33891,-0.859058,-1.20567,-1.80931,-2.24567,-0.133434,0.079001,0.125483,0.271687,0.112253,1.13127,0.609848,0.590635,0.895516,2.21169,2.01125,0.605298,1.41911,1.57784,2.42923,-0.01125,-0.0165142,0.0281843,-0.320516,-0.780006,-1.43788,-3.43892,-0.0338873
-2.40074,-0.875887,-1.29426,-1.84751,-2.32354,-0.219506,-0.0135298,0.0704676,-0.0371046,-0.0213005,1.13791,0.489243,0.74872,1.01288,2.1012,2.00538,0.531764,1.41697,1.61687,2.50873,-0.0113372,0.0437285,0.0759264,-0.344736,-0.754018,-1.39499,-3.36485,0.016225
-2.32343,-0.883745,-1.24081,-1.68578,-2.12922,-0.0723398,-0.067215,0.0627101,0.00373537,-0.304109,1.0701,0.526475,0.671219,0.958229,2.16884,1.78552,0.577559,1.30853,1.2915,2.47704,-0.0108075,-0.000200307,0.0825221,-0.297744,-0.709689,-1.40656,-3.32636,-0.0606629
-2.35794,-0.881792,-1.15034,-1.75962,-2.36945,-0.0893823,0.0517977,0.0324254,0.0598513,-0.0734146,1.22674,0.693311,0.619532,0.865143,2.45385,1.90154,0.451106,1.2905,1.55211,2.45158,-0.0107591,0.00521671,0.0146556,-0.265423,-0.802406,-1.44231,-3.40045,-0.10279
-2.3703,-0.874469,-1.14905,-1.74643,-2.29438,-0.186725,-0.106901,0.0117718,0.0346813,-0.165788,1.27996,0.691907,0.68968,0.88431,2.47877,1.95729,0.548305,1.24069,1.42591,2.48573,-0.0107479,-0.0725202,0.00789405,-0.29762,-0.768989,-1.43267,-3.34419,-0.0294292
-2.24001,-0.811911,-1.16735,-1.61138,-2.34201,-0.0379708,0.092284,0.124725,0.14228,0.102573,1.07032,0.45426,0.600573,0.679802,2.10143,1.78578,0.489989,1.2954,1.24205,2.33794,-0.0108134,2.75235e-06,-0.0354312,-0.296961,-0.735878,-1.44205,-3.35835,-0.027573
-2.29159,-0.949554,-1.24293,-1.95631,-2.69156,-0.20006,0.0182669,0.135152,0.329663,0.0529847,1.29049,0.795943,0.680671,1.0578,2.67968,1.9176,0.741312,1.40681,1.51245,2.90075,-0.0104929,-0.0221256,0.0350506,-0.251836,-0.705108,-1.35251,-3.2771,-0.0320803
-2.01688,-0.712067,-0.934948,-1.35799,-2.24118,-0.126424,-0.0646744,-0.0671876,-0.0795676,-0.179636,0.949121,0.570203,0.483688,0.481746,2.31546,1.57857,0.51816,1.29864,1.22232,2.58978,-0.0107292,0.015497,0.0387255,-0.335128,-0.816316,-1.34234,-3.32397,-0.0516351
