b_phmvac_basic_notavail,b_phmvac_rsc_avail,b_phmvac_rsc_notavail,b_phmvac_lockdown_avail,b_phmvac_lockdown_notavail,b_phmvac_basic_notavail_male,b_phmvac_rsc_avail_male,b_phmvac_rsc_notavail_male,b_phmvac_lockdown_avail_male,b_phmvac_lockdown_notavail_male,b_phmvac_basic_notavail_age3554,b_phmvac_rsc_avail_age3554,b_phmvac_rsc_notavail_age3554,b_phmvac_lockdown_avail_age3554,b_phmvac_lockdown_notavail_age3554,b_phmvac_basic_notavail_age55p,b_phmvac_rsc_avail_age55p,b_phmvac_rsc_notavail_age55p,b_phmvac_lockdown_avail_age55p,b_phmvac_lockdown_notavail_age55p,b_vacdisc,b_econ20,b_econ40,b_inc50,b_inc90,b_mor100,b_mor150,b_edu10
-10.24,-0.859807,-9.73026,-1.99735,-10.94,-0.352609,-0.224691,0.0178792,-0.0599495,-0.302853,1.10722,0.632499,0.616001,0.836944,1.96518,1.85517,0.53904,1.31893,1.33729,2.02477,8.42004,-0.175706,-0.0582183,-0.210405,-0.627989,-1.35875,-3.07696,-0.205436
-12.226,-0.927484,-11.4048,-1.97672,-12.6851,-0.250382,-0.134165,0.0204077,-0.0562285,-0.115625,1.40309,0.610794,0.653764,0.998348,1.85689,1.95539,0.469048,1.22605,1.34862,2.04718,10.108,-0.221628,-0.180261,-0.304938,-0.661111,-1.42825,-3.15159,-0.188102
-9.05543,-0.832678,-8.46263,-2.06147,-9.68088,-0.197272,-0.158713,0.079065,0.06636,-0.220593,0.98447,0.389722,0.502438,0.856746,1.64152,1.65759,0.469594,1.1921,1.33577,1.99075,7.20347,-0.17798,-0.131088,-0.23353,-0.655045,-1.38916,-3.12888,-0.151493
-9.57669,-0.851368,-9.02279,-1.76575,-10.138,-0.100771,-0.0151402,0.135213,-0.0681903,-0.272231,1.03816,0.509065,0.481619,0.555729,1.80279,1.76236,0.480438,1.24015,1.20135,2.00897,7.70707,-0.206011,-0.143988,-0.294054,-0.636378,-1.4048,-3.12601,-0.176646
-10.0478,-0.76944,-9.62968,-1.94956,-10.703,-0.248528,-0.134596,0.0604322,0.0377629,-0.214864,0.942939,0.415125,0.586884,0.604088,1.5481,1.68974,0.338479,1.32306,1.35609,1.98528,8.30361,-0.183158,-0.100503,-0.255207,-0.61795,-1.42162,-3.17061,-0.200406
-11.4319,-0.891477,-10.6132,-1.7691,-12.1168,-0.15807,-0.0382806,0.0335259,-0.038146,-0.0550009,1.31905,0.656438,0.536073,0.929115,1.93059,1.86615,0.478411,1.22129,1.17711,2.00066,9.47322,-0.182807,-0.139791,-0.273324,-0.68761,-1.39178,-3.1118,-0.180669
-9.41755,-0.940347,-8.8169,-1.93206,-10.1922,-0.258176,-0.031677,0.163751,0.0312627,-0.13873,1.02762,0.449915,0.419795,0.83018,1.80628,2.04603,0.637244,1.24605,1.34862,2.26498,7.53636,-0.197182,-0.168371,-0.198095,-0.64251,-1.41772,-3.13446,-0.20359
-10.1068,-0.75359,-9.53383,-1.71875,-10.8354,-0.296296,-0.22822,-0.0484089,-0.1101,-0.231838,0.717469,0.360782,0.366712,0.608628,1.64432,1.62316,0.471322,1.11605,1.1475,2.01873,8.44131,-0.163142,-0.139142,-0.247475,-0.617898,-1.40768,-3.05828,-0.175196
-11.2836,-0.933798,-10.5585,-2.09591,-11.924,-0.259957,-0.137033,0.0671598,0.0991179,-0.208046,1.27931,0.63018,0.737787,1.16521,1.93106,1.79815,0.349527,1.10025,1.19399,1.68459,9.27321,-0.201252,-0.169473,-0.277732,-0.697687,-1.38905,-3.1129,-0.180943
-8.51626,-0.675598,-8.01632,-1.66493,-9.25313,-0.322665,-0.104085,0.0494974,-0.0342551,-0.297007,0.841378,0.359061,0.431458,0.455502,1.70349,1.74688,0.317085,1.11316,1.09244,1.95976,6.86036,-0.16222,-0.0735449,-0.27076,-0.750474,-1.42663,-3.15611,-0.191368
-10.5461,-0.892196,-9.92052,-1.8959,-11.0863,-0.228148,-0.104277,0.12247,0.15614,-0.127888,1.1176,0.589923,0.488227,0.570085,1.70194,1.86,0.494942,1.22595,1.15941,1.88663,8.62867,-0.226259,-0.103035,-0.226602,-0.624083,-1.3877,-3.09853,-0.171508
-8.13684,-0.79789,-7.64283,-2.02996,-8.91372,-0.380113,-0.307128,-0.0273511,0.0476983,-0.482953,1.16368,0.647713,0.763844,1.07237,2.11656,1.86433,0.522453,1.34252,1.28891,2.21635,6.30917,-0.171798,-0.113916,-0.27079,-0.710443,-1.40773,-3.16137,-0.162576
-11.1881,-0.927003,-10.7085,-2.09761,-11.8137,-0.150546,-0.0547636,0.0478735,0.059879,-0.190345,1.18246,0.593878,0.695426,0.902811,1.84795,1.8515,0.5796,1.43792,1.37329,2.0705,9.27391,-0.182851,-0.0775965,-0.249062,-0.630153,-1.43675,-3.17622,-0.184161
-11.3583,-0.817715,-10.9597,-1.96231,-12.2999,-0.577696,-0.381209,-0.117895,-0.22713,-0.361373,1.23651,0.706266,0.83528,1.00823,2.09467,1.80724,0.550826,1.29659,1.36072,2.1426,9.6415,-0.17329,-0.0891321,-0.221815,-0.641564,-1.37242,-3.15921,-0.200047
-10.4,-0.903435,-9.69638,-1.94993,-11.0745,-0.13586,-0.0902143,0.126013,0.0939541,-0.0343673,1.10718,0.563691,0.433382,0.731791,1.71386,1.88336,0.614584,1.13244,1.164,2.03471,8.46972,-0.145959,-0.126881,-0.250823,-0.630918,-1.43008,-3.13992,-0.160636
-10.4453,-0.931732,-9.83136,-1.93066,-11.0649,-0.338576,-0.166373,0.0744841,0.0516799,-0.283903,1.20062,0.554556,0.716383,0.9163,1.82414,2.00877,0.710579,1.39746,1.43896,2.22815,8.53881,-0.174169,-0.152068,-0.247085,-0.677706,-1.38684,-3.11959,-0.193676
-9.30572,-0.984468,-8.835,-2.01532,-10.2723,-0.249274,-0.00348026,0.106908,-0.00364264,0.0890641,1.11452,0.589503,0.596088,0.947533,1.94986,1.74702,0.470503,1.32949,1.43988,2.099,7.47148,-0.165,-0.128847,-0.236591,-0.640675,-1.38981,-3.09865,-0.19265
-10.3557,-0.870324,-9.87115,-1.89947,-11.2322,-0.403318,-0.317602,-0.0463313,-0.146953,-0.362788,1.05061,0.684061,0.578457,0.878196,2.06711,1.83149,0.685181,1.35162,1.36533,2.22384,8.59236,-0.195101,-0.137787,-0.244825,-0.63089,-1.42304,-3.11768,-0.212003
-10.8483,-0.977446,-10.2691,-2.04786,-11.8071,-0.255894,-0.143224,0.133728,-0.0199721,-0.160239,1.19425,0.792701,0.627949,1.18036,2.19908,1.79439,0.659581,1.18678,1.49047,2.32766,9.03895,-0.177507,-0.126819,-0.245698,-0.66825,-1.34494,-3.1233,-0.183036
-7.63781,-0.876033,-6.85604,-1.8241,-8.1355,-0.358156,-0.184971,0.0864139,-0.032936,-0.35373,1.10299,0.407543,0.474192,0.740819,1.70101,2.00465,0.567192,1.17268,1.2412,2.16216,5.6041,-0.192665,-0.123543,-0.310381,-0.727002,-1.42281,-3.14324,-0.181485
-10.0195,-0.939493,-9.35473,-1.87787,-10.7544,-0.374793,-0.181796,-0.0285443,-0.102985,-0.204395,1.1369,0.647356,0.549487,0.78804,2.13104,2.04222,0.671664,1.23504,1.33482,2.17878,8.0985,-0.222213,-0.20372,-0.278586,-0.680308,-1.42245,-3.16826,-0.155076
-9.64189,-0.847369,-9.20161,-1.91664,-10.3942,-0.462095,-0.340689,-0.0212765,-0.124712,-0.37322,1.02927,0.602116,0.737272,0.811405,1.96226,2.08556,0.746634,1.4619,1.45256,2.43035,7.78814,-0.133212,-0.0747176,-0.256827,-0.661334,-1.43021,-3.12761,-0.181823
-9.83086,-0.643527,-9.18074,-1.77712,-10.6321,-0.212656,-0.111309,-0.0532368,-0.179798,-0.145766,0.883245,0.215301,0.445652,0.741637,1.65481,1.82318,0.390774,1.19478,1.37333,2.17195,8.0658,-0.178866,-0.113162,-0.218069,-0.722161,-1.39597,-3.17027,-0.204702
-10.2028,-1.07628,-9.54789,-2.04818,-10.8383,-0.090314,0.125529,0.0534012,-0.00790512,-0.00823825,0.985057,0.499337,0.537079,0.704148,1.71654,1.99642,0.687897,1.31114,1.36041,2.04973,8.19993,-0.172841,-0.101141,-0.248469,-0.640843,-1.39909,-3.10412,-0.171472
-9.42474,-0.590267,-9.04174,-1.63575,-10.2102,-0.533254,-0.169009,0.0495627,-0.0378175,-0.193166,0.910792,0.255823,0.369718,0.416533,1.63355,1.74725,0.400147,1.16262,1.18086,1.93853,7.89105,-0.192563,-0.117977,-0.26201,-0.670765,-1.41581,-3.20644,-0.211724
-10.8696,-0.619572,-10.3517,-1.7015,-11.7389,-0.34015,-0.216732,-0.0488813,-0.064323,-0.190423,1.07746,0.427607,0.678603,0.725921,1.92437,1.72736,0.307556,1.17418,1.06595,1.94897,9.21952,-0.188705,-0.0837612,-0.216719,-0.661529,-1.3665,-3.09905,-0.180183
-9.86674,-0.925552,-9.29053,-2.14144,-10.5445,-0.307986,-0.161672,0.0437306,0.0428422,-0.138768,1.0933,0.518217,0.716106,0.983273,1.89241,2.12789,0.735223,1.52027,1.68222,2.26959,7.86972,-0.218948,-0.155115,-0.258821,-0.63089,-1.38251,-3.08881,-0.203437
-10.8655,-0.798099,-10.2346,-1.73823,-11.3925,-0.432974,-0.244323,-0.0603576,-0.229142,-0.351426,0.874205,0.293591,0.44942,0.524317,1.61533,1.93497,0.468593,1.22183,1.31151,1.90592,8.97728,-0.199563,-0.129946,-0.273568,-0.697757,-1.43089,-3.1533,-0.224989
-9.53717,-0.837097,-8.89632,-1.8504,-10.31,-0.260429,-0.169624,0.0157829,-0.00035397,-0.405409,1.09904,0.550683,0.526716,0.771903,1.82516,1.65052,0.383987,1.16144,1.04404,1.95164,7.70117,-0.147906,-0.119173,-0.257701,-0.734302,-1.36724,-3.20043,-0.165572
-10.8865,-0.801006,-10.2646,-1.83829,-11.4601,-0.298605,-0.148936,0.0421619,-0.161629,-0.305191,1.11155,0.521443,0.476311,0.859372,1.6985,1.71461,0.350829,1.06881,1.27261,1.69699,9.14867,-0.178064,-0.133513,-0.255047,-0.741316,-1.37901,-3.14042,-0.168884
-9.81198,-0.877816,-9.13153,-1.87854,-10.6335,-0.138354,-0.02395,0.0723516,0.106367,0.0104491,0.970144,0.474473,0.49278,0.573673,1.85909,1.78342,0.448435,1.13212,1.11399,2.00603,7.93378,-0.204065,-0.104418,-0.23062,-0.71021,-1.39685,-3.14822,-0.191273
-11.1723,-0.624093,-10.6779,-1.59212,-11.8441,-0.405713,-0.302535,-0.081272,-0.217291,-0.382036,0.974619,0.446368,0.445453,0.49541,1.69743,1.57673,0.273428,1.04511,0.897985,1.76618,9.64911,-0.107529,-0.0730129,-0.264323,-0.654902,-1.39277,-3.10221,-0.139653
-9.70783,-0.90631,-9.15604,-1.96583,-10.4396,0.0694404,0.0432199,0.111031,-0.015277,-0.0478122,0.802763,0.485151,0.579507,0.921511,1.688,1.65453,0.437527,1.19726,1.29702,1.96253,7.88955,-0.148073,-0.143396,-0.241081,-0.66926,-1.37139,-3.09406,-0.183107
-9.97228,-0.75207,-9.36739,-1.72991,-10.7138,-0.251332,-0.0902202,0.0838783,-0.0246262,0.00998781,1.04804,0.600393,0.485269,0.621566,1.98201,1.72096,0.342017,1.06303,1.24892,1.82155,8.23524,-0.194289,-0.133393,-0.220315,-0.677264,-1.37125,-3.13087,-0.181994
-10.9126,-0.759541,-10.278,-1.79935,-11.3829,0.0213666,-0.031981,0.119516,0.207264,-0.272913,0.620281,0.0692106,0.367961,0.385146,1.45608,1.65195,0.378758,1.14038,0.92978,2.01368,9.05214,-0.164611,-0.0916964,-0.237822,-0.61588,-1.42431,-3.12359,-0.203888
-9.7344,-0.728883,-9.08836,-1.99077,-10.3731,-0.285706,-0.0886097,-0.0636355,-0.060193,-0.262705,1.15607,0.486506,0.433252,1.01924,1.87007,1.77946,0.456393,1.18506,1.37405,2.01672,7.99284,-0.203635,-0.176365,-0.205056,-0.612829,-1.35257,-3.14365,-0.233283
-9.09437,-0.868294,-8.57736,-2.0237,-9.93041,-0.337089,-0.162497,0.0637733,0.102935,-0.271386,1.07997,0.518499,0.569096,0.80257,1.98398,1.96338,0.571746,1.34074,1.40597,2.15704,7.25118,-0.148821,-0.0914029,-0.229599,-0.656196,-1.36939,-3.14672,-0.194978
-8.3145,-0.915788,-7.8025,-1.94929,-9.32338,-0.460231,-0.176233,-0.0133381,-0.0671509,-0.0289757,1.17861,0.65246,0.48264,0.847744,2.00028,1.80108,0.594372,1.25365,1.35157,2.16071,6.53864,-0.159062,-0.115092,-0.293981,-0.688707,-1.397,-3.18154,-0.156533
-9.42231,-0.939828,-8.7265,-1.73021,-10.1039,-0.230424,0.00550193,0.0381084,-0.0358566,-0.0688922,1.10077,0.583574,0.585778,0.705445,1.83649,1.91788,0.575693,1.24864,1.22177,1.99248,7.50721,-0.165177,-0.142442,-0.272016,-0.698246,-1.38424,-3.17687,-0.215041
-9.69538,-0.813584,-9.10346,-1.69658,-10.5322,-0.394527,-0.198105,-0.00333089,-0.223671,-0.242922,0.857302,0.404771,0.351858,0.470095,1.69451,1.79162,0.554881,1.08607,1.1841,2.11851,7.98388,-0.179011,-0.135488,-0.219488,-0.647617,-1.42084,-3.15383,-0.168628
-11.1721,-0.706405,-10.6478,-1.89604,-11.8194,-0.21154,-0.172978,0.0407761,-0.0117751,-0.272782,0.994731,0.402675,0.589819,0.883437,1.77007,1.48899,0.151678,1.10618,1.08176,1.84268,9.42803,-0.18082,-0.104426,-0.195973,-0.58513,-1.4039,-3.16329,-0.212909
-8.37652,-0.916213,-7.8483,-1.96963,-9.08663,-0.371467,-0.137422,0.0513466,-0.0353431,-0.280503,1.39278,0.650426,0.664951,0.89391,2.03343,1.95327,0.472315,1.18065,1.16545,2.04098,6.48414,-0.156186,-0.0744955,-0.262799,-0.639709,-1.39369,-3.10003,-0.174421
-8.29094,-0.924357,-7.63383,-1.92445,-9.01622,-0.280125,-0.0275504,0.0176081,-0.0686885,-0.039226,1.02931,0.510247,0.483366,0.833323,1.82201,1.87409,0.459123,1.16609,1.23443,1.9882,6.37625,-0.169043,-0.0676118,-0.276627,-0.691179,-1.3999,-3.13872,-0.196609
-9.49753,-1.02451,-8.86001,-2.15093,-10.2625,-0.038106,-0.0110349,0.189474,0.127862,-0.0518568,1.05589,0.473759,0.469146,0.880239,1.89507,1.79896,0.554935,1.30234,1.39301,2.19509,7.38406,-0.155784,-0.118993,-0.245757,-0.690083,-1.46635,-3.17878,-0.179179
-11.5218,-0.744753,-10.908,-1.71656,-12.1552,-0.327474,-0.194471,0.00764048,-0.189409,-0.264465,0.848889,0.271237,0.434777,0.74731,1.61623,1.68008,0.354018,1.12322,1.21939,1.83478,9.82742,-0.184917,-0.182211,-0.280876,-0.684986,-1.384,-3.07593,-0.159922
-10.0308,-0.874875,-9.52443,-1.96037,-10.7493,-0.137907,-0.0191471,0.120669,0.0249831,-0.0609029,1.0143,0.488652,0.609456,0.892528,1.71021,1.7959,0.491274,1.32497,1.34553,2.02206,8.20178,-0.168364,-0.0948915,-0.267094,-0.688612,-1.39657,-3.13634,-0.175109
-8.42784,-0.878942,-7.83162,-1.95298,-9.1975,-0.271977,-0.103987,0.0591613,0.105882,-0.0821829,1.04175,0.589227,0.466638,0.661268,1.71235,1.81895,0.516787,1.17713,1.29818,1.9706,6.55765,-0.173931,-0.109798,-0.24477,-0.697367,-1.39535,-3.20018,-0.211953
-10.1391,-0.846839,-9.4297,-1.96085,-10.9058,-0.233331,-0.0840333,-0.000386235,0.040005,-0.0893649,0.978553,0.392702,0.325585,0.750708,1.79188,1.76735,0.465394,1.07764,1.20371,2.11188,8.28655,-0.188689,-0.141171,-0.312855,-0.723832,-1.38828,-3.16288,-0.180364
-10.4365,-0.942511,-9.6924,-1.68922,-11.1047,-0.31092,-0.213479,0.0253842,-0.110177,-0.20604,1.23261,0.555369,0.430719,0.501011,1.769,1.9402,0.646898,1.20285,1.12103,2.04561,8.5344,-0.187392,-0.150535,-0.26124,-0.708353,-1.35116,-3.02886,-0.188389
-10.8589,-0.934652,-10.2857,-1.90801,-11.685,-0.211861,-0.15503,0.0167137,-0.0350077,-0.204024,1.11216,0.612567,0.554339,0.816987,1.89302,1.58838,0.403953,1.17266,1.24887,1.77831,9.07981,-0.146622,-0.108447,-0.279875,-0.691144,-1.37035,-3.15667,-0.165317
-6.77683,-0.788968,-6.19947,-1.74203,-7.6,-0.259049,-0.0723734,0.0306359,-0.0444891,-0.248035,0.915811,0.502734,0.379446,0.694014,1.88086,1.54557,0.337454,1.07303,1.10988,1.84089,5.10073,-0.172197,-0.127957,-0.26547,-0.691548,-1.32639,-3.12266,-0.201192
-10.2011,-1.06478,-9.47257,-1.87591,-10.958,-0.150395,-0.0992544,0.0690934,-0.0887635,-0.186994,1.15696,0.618716,0.602064,0.941968,1.97982,1.98517,0.74924,1.31308,1.24598,2.31433,8.15186,-0.15766,-0.100659,-0.251401,-0.716069,-1.39624,-3.16692,-0.167143
-10.0502,-0.77139,-9.52918,-1.75555,-10.6182,-0.237167,-0.0901949,0.0213302,0.109425,-0.199609,0.972836,0.318154,0.394079,0.55081,1.46945,1.49057,0.324871,1.15342,1.01096,1.80891,8.30196,-0.214426,-0.0952535,-0.258004,-0.634449,-1.36252,-3.08042,-0.215342
-10.0397,-1.02453,-9.50887,-1.80657,-10.829,-0.179656,-0.0924001,0.0677434,0.0159898,-0.248666,1.19506,0.734176,0.677692,0.662515,2.13773,1.83037,0.674879,1.36684,1.16743,2.33704,8.10321,-0.137484,-0.128878,-0.247537,-0.647298,-1.39363,-3.11733,-0.188688
-10.1092,-0.860922,-9.53338,-1.86748,-10.663,-0.40699,-0.187548,0.00724987,-0.0616422,-0.309297,1.05671,0.5672,0.581876,0.841268,1.56369,1.62114,0.489912,1.15338,1.27096,1.86663,8.3433,-0.249654,-0.171587,-0.251037,-0.693373,-1.37892,-3.07924,-0.194959
-10.9341,-0.900488,-10.3236,-2.00826,-11.7506,-0.344226,-0.135422,-0.0978399,-0.082088,-0.107317,1.21515,0.585684,0.601594,0.915511,1.83665,1.86057,0.416965,1.266,1.38928,1.98339,9.09457,-0.149498,-0.0950787,-0.219314,-0.649125,-1.40727,-3.1539,-0.164176
-10.9926,-0.834714,-10.4822,-1.78468,-11.7698,-0.157852,0.0278914,0.140643,-0.0171051,0.0873777,0.948176,0.439459,0.48955,0.640189,1.75273,1.83766,0.415729,1.16463,1.28561,2.09485,9.22353,-0.175905,-0.126817,-0.245606,-0.689646,-1.35735,-3.0896,-0.174464
-9.16702,-1.12454,-8.43524,-2.15645,-10.0464,-0.0782605,0.0564342,0.0184152,0.0763059,0.0131874,1.35726,0.724533,0.662557,1.11615,2.12652,2.09053,0.810698,1.36616,1.59768,2.42399,7.06602,-0.1174,-0.0746081,-0.252198,-0.645617,-1.38585,-3.13883,-0.18829
-9.83513,-0.748153,-9.29498,-1.61294,-10.5605,-0.381086,-0.169185,0.00811339,-0.08145,-0.215234,0.984169,0.443549,0.358372,0.572622,1.71296,1.72104,0.471435,1.02517,1.04635,1.89869,8.21463,-0.143883,-0.0988559,-0.221698,-0.611068,-1.41906,-3.10677,-0.245497
-10.5362,-0.768678,-9.95668,-2.04409,-11.0375,-0.188126,-0.0322332,0.0331628,0.0638436,-0.139998,0.937108,0.356855,0.459239,0.844595,1.6121,1.42774,0.12469,1.09967,1.09591,1.67185,8.72242,-0.13197,-0.0611266,-0.227568,-0.588845,-1.44874,-3.12894,-0.156027
-11.5829,-1.08777,-10.8194,-1.90603,-12.2888,-0.0587209,0.0677512,0.0787666,-0.0486246,-0.0021234,1.15659,0.722723,0.623565,0.807205,2.066,1.88416,0.656848,1.19762,1.33251,2.10685,9.57869,-0.139986,-0.104408,-0.21072,-0.611703,-1.37967,-3.06414,-0.181818
-10.8789,-0.847585,-10.1943,-1.86893,-11.3661,-0.188347,-0.171214,0.0338773,-0.0722715,-0.253506,1.09756,0.504723,0.469613,0.872516,1.70608,1.94953,0.658678,1.27437,1.32321,2.01904,8.98896,-0.166195,-0.113773,-0.258024,-0.635087,-1.39486,-3.14119,-0.237029
-9.11422,-0.822341,-8.43539,-1.8147,-9.7103,-0.331628,-0.209384,-0.0117229,-0.100624,-0.38173,1.19998,0.588053,0.543313,0.902718,1.83323,2.01354,0.609304,1.23038,1.26629,2.24892,7.2378,-0.17995,-0.133469,-0.246114,-0.672643,-1.3866,-3.11824,-0.202422
-9.75895,-0.758339,-9.08763,-1.60705,-10.2461,-0.186776,-0.151544,-0.0135548,-0.0251582,-0.343824,1.03326,0.458819,0.490008,0.639833,1.80892,1.7564,0.496091,1.20293,1.08045,1.88342,7.9574,-0.146787,-0.128755,-0.256501,-0.673345,-1.34651,-3.11718,-0.169124
-9.47768,-0.86638,-8.91553,-1.89417,-10.2468,-0.264388,-0.104092,0.0420623,-0.089704,-0.215923,1.12982,0.712881,0.584561,0.901557,2.02035,1.82969,0.560129,1.26594,1.32008,2.0529,7.66386,-0.170869,-0.177956,-0.2493,-0.659065,-1.3781,-3.13639,-0.184401
-9.86781,-0.674127,-9.40671,-1.7165,-10.7094,-0.288595,-0.0986596,0.0446875,-0.228243,-0.147964,0.864441,0.34421,0.445234,0.832456,1.73607,1.66713,0.430799,1.17739,1.29848,1.90969,8.30039,-0.169416,-0.109272,-0.225655,-0.656629,-1.36541,-3.03926,-0.21487
-10.4745,-0.8638,-9.89473,-2.08343,-10.9673,-0.26276,-0.0959475,0.0147544,0.075294,-0.131144,1.20794,0.580974,0.581304,0.918389,1.64154,1.84746,0.482977,1.17668,1.39513,1.69869,8.62864,-0.149606,-0.0882817,-0.24389,-0.642512,-1.37329,-3.10327,-0.186889
-10.2788,-0.979401,-9.46303,-1.94046,-10.7995,-0.139526,-0.0881537,-0.0314535,-0.104939,-0.0528075,1.18866,0.584405,0.648416,1.01899,1.58859,1.8352,0.517344,1.28857,1.40635,1.92926,8.20846,-0.161371,-0.148319,-0.29489,-0.706862,-1.40937,-3.13488,-0.182307
-9.28197,-0.672518,-8.8152,-1.8014,-9.96552,-0.258546,-0.118843,0.0401032,0.010168,-0.277706,1.02211,0.39634,0.536384,0.855114,1.58288,1.7114,0.345339,1.27618,1.3163,1.89303,7.61945,-0.194806,-0.157224,-0.235946,-0.665512,-1.34898,-3.11929,-0.212966
-9.35169,-0.848633,-8.8029,-1.80919,-10.1952,-0.211255,-0.104456,0.0528278,-0.0957458,-0.136289,0.739027,0.303243,0.298468,0.479112,1.61195,1.69919,0.417971,1.11903,1.24808,2.0348,7.56488,-0.161803,-0.108369,-0.238941,-0.635221,-1.4214,-3.10911,-0.18308
-11.8054,-0.821866,-11.2794,-1.85504,-12.6043,-0.323848,-0.14825,-0.0498771,-0.232027,-0.262975,1.04203,0.539219,0.479993,0.768316,1.87371,1.71846,0.476083,1.20676,1.4397,1.93855,10.1764,-0.205223,-0.142228,-0.178972,-0.671747,-1.33,-2.99594,-0.213554
-9.52871,-0.818239,-9.02997,-1.79254,-10.1913,-0.246914,-0.151019,0.0326404,-0.0653833,-0.247439,0.809365,0.435243,0.525627,0.761418,1.79397,1.80773,0.621445,1.35366,1.18927,2.1264,7.74288,-0.193142,-0.0884445,-0.279462,-0.629606,-1.40402,-3.09429,-0.193424
-11.4111,-0.728256,-10.9021,-1.79935,-12.0961,-0.23136,-0.113767,-0.0204792,-0.083412,-0.177481,0.888342,0.325053,0.490421,0.731676,1.59131,1.70798,0.429544,1.1639,1.149,1.92444,9.73727,-0.12991,-0.0778537,-0.312992,-0.651549,-1.36961,-3.13063,-0.167747
-9.05111,-0.718341,-8.46994,-1.51995,-9.84131,-0.205754,-0.136552,-0.0392887,-0.131966,-0.241983,0.841941,0.350632,0.400897,0.385602,1.78567,1.68161,0.449925,1.19411,1.07154,1.89592,7.36617,-0.135046,-0.114245,-0.234129,-0.680062,-1.35817,-3.10788,-0.180577
-9.35424,-0.598187,-8.92114,-1.72242,-10.1804,-0.487084,-0.313389,-0.078055,-0.166148,-0.309658,0.951357,0.399522,0.554308,0.661857,1.73517,1.61598,0.279365,1.19296,1.1855,1.80796,7.76561,-0.181859,-0.141349,-0.220386,-0.683468,-1.37553,-3.11145,-0.16829
-9.12591,-0.770479,-8.48155,-1.94801,-9.69949,-0.112641,-0.0303912,0.127501,0.0966769,-0.222094,0.906809,0.330117,0.415398,0.797286,1.72211,1.73309,0.333573,1.12951,1.26861,1.89521,7.26477,-0.154641,-0.107334,-0.26117,-0.666521,-1.41339,-3.12555,-0.218758
-10.1013,-0.888513,-9.35497,-1.8085,-10.7223,-0.259349,-0.144404,0.0904748,-0.0428423,-0.233533,1.23695,0.664136,0.523439,0.861516,1.84971,2.03057,0.634231,1.18966,1.31733,2.10657,8.15688,-0.167981,-0.185902,-0.231985,-0.644997,-1.42939,-3.1603,-0.194291
-10.0321,-0.954411,-9.48862,-1.97852,-10.7923,-0.239808,-0.0843533,0.00799252,0.0298946,-0.10849,0.953999,0.444543,0.551075,0.737222,1.70141,2.01894,0.65486,1.31264,1.45131,2.21647,8.15523,-0.145145,-0.115274,-0.185423,-0.598979,-1.3863,-3.11644,-0.185756
-10.4188,-0.967394,-9.76896,-2.06832,-11.1885,-0.25248,-0.00611309,0.0626849,0.0469865,-0.138661,1.2311,0.531562,0.594655,0.893703,1.9422,2.03304,0.654928,1.32328,1.47155,2.25454,8.48169,-0.196093,-0.144857,-0.222177,-0.672859,-1.37722,-3.12489,-0.170288
-8.41796,-0.911957,-7.81129,-1.99637,-9.34506,-0.196808,0.0123685,0.0455741,0.106066,0.0364142,0.795925,0.40296,0.473792,0.5501,1.86821,1.69526,0.466665,1.14887,1.21586,2.20369,6.56193,-0.178002,-0.114496,-0.217927,-0.697128,-1.36414,-3.08283,-0.189812
-9.89688,-0.989848,-9.41193,-2.13835,-10.7854,-0.20086,-0.0454745,0.0932725,0.219702,-0.0447462,1.20335,0.681091,0.758487,0.862165,2.12298,1.986,0.789642,1.45419,1.4447,2.40341,7.96112,-0.190529,-0.110707,-0.19648,-0.68274,-1.38594,-3.14591,-0.236998
-9.96979,-0.898851,-9.44799,-1.8279,-10.6864,-0.148943,-0.0360556,0.201591,0.0532093,-0.0592329,0.895737,0.377625,0.47897,0.613264,1.71081,1.72872,0.455257,1.21691,1.11698,1.86541,8.12642,-0.136026,-0.0881096,-0.253747,-0.677374,-1.38693,-3.13843,-0.178405
-8.67854,-0.785312,-8.01033,-1.56781,-9.27218,-0.110713,0.0870242,0.0625743,-0.0563271,0.0569011,1.01576,0.402039,0.560557,0.520116,1.73242,1.89482,0.402821,1.17298,0.984613,1.99479,6.76354,-0.159364,-0.137114,-0.230038,-0.635744,-1.38169,-3.10396,-0.22713
-10.5236,-0.915516,-9.75612,-1.89124,-11.1249,-0.299475,-0.141559,-0.0192828,0.035911,-0.335576,1.0528,0.424789,0.453415,0.623415,1.83345,1.92397,0.414157,1.2287,1.2529,2.12978,8.51582,-0.202568,-0.146299,-0.286864,-0.719219,-1.4342,-3.20649,-0.185498
-9.6726,-0.903449,-9.00642,-2.05176,-10.3383,-0.155104,-0.182645,-0.0387415,-0.0344306,-0.250426,1.20648,0.585922,0.649172,1.00561,1.81959,1.91244,0.61242,1.2684,1.51857,2.1948,7.74136,-0.153228,-0.0929744,-0.258515,-0.603676,-1.40044,-3.09122,-0.18095
-9.33496,-0.784358,-8.70324,-1.84059,-10.0111,-0.165642,-0.0983489,-0.0677049,-0.0282609,-0.271118,0.809134,0.328004,0.430805,0.699325,1.59243,1.70497,0.402223,1.22365,1.21616,2.14908,7.57106,-0.176931,-0.126946,-0.28165,-0.693416,-1.36009,-3.1095,-0.17243
