b_phmvac_basic_notavail,b_phmvac_rsc_avail,b_phmvac_rsc_notavail,b_phmvac_lockdown_avail,b_phmvac_lockdown_notavail,b_phmvac_basic_notavail_male,b_phmvac_rsc_avail_male,b_phmvac_rsc_notavail_male,b_phmvac_lockdown_avail_male,b_phmvac_lockdown_notavail_male,b_phmvac_basic_notavail_age3554,b_phmvac_rsc_avail_age3554,b_phmvac_rsc_notavail_age3554,b_phmvac_lockdown_avail_age3554,b_phmvac_lockdown_notavail_age3554,b_phmvac_basic_notavail_age55p,b_phmvac_rsc_avail_age55p,b_phmvac_rsc_notavail_age55p,b_phmvac_lockdown_avail_age55p,b_phmvac_lockdown_notavail_age55p,b_econ_dur,b_econ20,b_econ40,b_inc50,b_inc90,b_mor100,b_mor150,b_edu10
-2.15725,-1.10281,-1.37955,-2.1696,-3.09155,-0.269719,-0.123487,0.0285993,-0.0567051,-0.195772,1.11342,0.528061,0.562342,1.00688,2.24731,2.01599,0.618725,1.24833,1.46052,2.55199,-0.142929,0.768911,1.61243,-0.255772,-0.754587,-1.46392,-3.38255,-0.0675712
-2.19154,-1.13629,-1.2694,-2.12062,-3.18324,-0.252566,-0.183254,-0.0300369,-0.136683,-0.409521,1.14926,0.587606,0.501607,0.8119,2.47709,1.68968,0.467884,1.04469,1.23062,2.39832,-0.145175,0.793707,1.64838,-0.275145,-0.789749,-1.40572,-3.41415,-0.032391
-2.46292,-1.41084,-1.50675,-2.41842,-3.41102,-0.119747,0.0397713,0.000323543,0.0459346,-0.0213367,1.09635,0.602032,0.592581,0.919115,2.24981,2.08761,0.730311,1.40229,1.47799,2.61704,-0.149047,0.864704,1.7309,-0.212647,-0.735973,-1.46079,-3.4046,-0.00814025
-2.1538,-1.20418,-1.43602,-2.3341,-3.11193,-0.216566,0.0471918,0.0629605,0.168384,-0.0901868,1.14218,0.615764,0.64866,0.840532,2.16962,1.93206,0.605162,1.31598,1.601,2.3767,-0.146182,0.726349,1.63807,-0.211942,-0.685028,-1.42399,-3.43355,-0.0582999
-2.20847,-1.06495,-1.48002,-2.25163,-3.17107,-0.134774,-0.00143918,0.0250754,0.0727927,-0.0769484,1.12099,0.472618,0.65756,0.979751,2.34965,1.7151,0.373066,1.29915,1.30316,2.49287,-0.14146,0.764192,1.60728,-0.202841,-0.687812,-1.45654,-3.38278,-0.0143876
-2.23493,-1.20296,-1.49678,-2.1441,-3.2857,-0.213165,0.00559651,0.0139366,-0.0556892,0.00631923,1.17066,0.538209,0.608003,0.760322,2.18953,1.78888,0.513024,1.27746,1.35045,2.49113,-0.139899,0.771081,1.62527,-0.239756,-0.714823,-1.46846,-3.3797,-0.0431818
-2.23711,-1.17923,-1.44955,-2.38834,-3.237,-0.300384,-0.122415,-0.0281488,-0.259151,-0.141509,1.17709,0.564728,0.545529,0.912469,2.23794,1.8023,0.44791,1.24931,1.66278,2.39762,-0.157824,0.81588,1.8022,-0.251504,-0.753998,-1.47714,-3.49576,-0.0165628
-2.39498,-1.22371,-1.41575,-2.23929,-3.3905,-0.0953377,-0.0904084,-0.0208426,-0.031776,-0.102572,1.00891,0.435247,0.575242,0.797234,2.30061,1.89497,0.545413,1.38801,1.29281,2.69803,-0.155093,0.807775,1.75006,-0.239537,-0.778082,-1.43648,-3.40804,-0.00345077
-2.28459,-1.20474,-1.41723,-2.19979,-3.53195,-0.166011,0.0370048,0.0726779,-0.0413052,0.0302496,1.05991,0.527602,0.483495,0.741045,2.43655,1.88939,0.589164,1.31482,1.44551,2.81233,-0.143595,0.776909,1.65559,-0.234917,-0.797208,-1.46698,-3.45649,-0.0467733
-2.51106,-1.36798,-1.51052,-2.37418,-3.33443,0.11937,0.177984,0.186644,0.0722288,-0.0300157,1.31954,0.74639,0.672636,0.960659,2.3035,1.91244,0.599789,1.28311,1.38037,2.3676,-0.147203,0.808931,1.67264,-0.219121,-0.777901,-1.44842,-3.44915,-0.0657671
-2.2401,-1.17331,-1.40451,-2.29172,-3.17578,-0.227108,-0.0482908,0.0746429,0.0702192,-0.0625309,0.921706,0.384728,0.306537,0.668308,2.01445,1.90893,0.631455,1.24997,1.31166,2.43718,-0.147488,0.842951,1.67164,-0.24652,-0.703264,-1.45322,-3.42018,-0.0377176
-2.45003,-1.32289,-1.56435,-2.49551,-3.25467,-0.131669,-0.058598,0.0161419,0.12992,-0.00989591,1.20269,0.654166,0.579882,0.905034,2.2359,2.07693,0.733332,1.41068,1.7346,2.54028,-0.146605,0.786141,1.67773,-0.269022,-0.779322,-1.50546,-3.4389,-0.0624595
-2.26694,-1.10831,-1.48679,-2.25216,-3.21307,-0.296772,-0.202065,0.090248,-0.0450239,-0.34226,1.00508,0.440562,0.491446,0.799731,2.20656,1.72051,0.417985,1.28909,1.27993,2.47551,-0.144927,0.78922,1.65959,-0.208968,-0.773276,-1.47055,-3.44545,-0.0532587
-2.47699,-1.34542,-1.53085,-2.45842,-3.31713,-0.121349,0.0228242,0.0971588,0.226644,-0.0648052,1.11152,0.485203,0.584564,0.810507,2.21852,2.0396,0.558158,1.24104,1.3783,2.55022,-0.157505,0.888095,1.82535,-0.246775,-0.74548,-1.50994,-3.48873,0.0313573
-2.22263,-1.15861,-1.49294,-2.40632,-3.0912,-0.0272164,0.119349,0.0889008,0.0154272,0.104083,1.03306,0.4252,0.551054,0.856654,1.96867,1.74477,0.416382,1.27589,1.38144,2.17371,-0.145774,0.803158,1.72041,-0.226321,-0.687085,-1.45066,-3.35723,-0.0570832
-2.36812,-1.27037,-1.42482,-2.27238,-3.30256,-0.155756,-0.0269329,0.0102555,-0.117478,-0.0970569,1.16659,0.572516,0.488738,0.955601,2.20206,1.8626,0.595703,1.3187,1.45729,2.58632,-0.143143,0.774778,1.62781,-0.2497,-0.734612,-1.41853,-3.4118,-0.0479627
-2.55156,-1.301,-1.52085,-2.17474,-3.35374,0.00528402,0.031831,0.0774508,-0.0142439,-0.220989,1.2282,0.472314,0.516852,0.725858,2.46365,1.88236,0.351654,1.19909,1.04316,2.57939,-0.155116,0.86702,1.8217,-0.277781,-0.777929,-1.55015,-3.48656,0.00774791
-2.01956,-1.03077,-1.40059,-2.24371,-3.14214,-0.0523893,0.165188,0.183514,0.13895,0.283287,0.920184,0.406081,0.495388,0.649095,2.19123,1.49128,0.224624,1.17601,1.40106,2.21182,-0.147152,0.766827,1.63665,-0.244623,-0.761623,-1.43802,-3.433,-0.0436496
-2.02913,-0.937572,-1.29259,-1.93792,-3.14784,-0.245733,-0.22951,-0.0400155,-0.288775,-0.204705,0.8397,0.2974,0.52473,0.581342,2.27967,1.66428,0.410899,1.16209,1.33599,2.58203,-0.149261,0.798809,1.67507,-0.259248,-0.802159,-1.44508,-3.47793,-0.0414408
-2.29733,-1.3088,-1.50847,-2.44497,-3.19453,-0.330681,-0.207437,0.0262656,0.0961948,-0.343196,1.08357,0.579913,0.577713,0.848923,2.1218,2.00573,0.69848,1.28242,1.3621,2.56327,-0.141708,0.782421,1.60429,-0.292346,-0.779373,-1.45604,-3.44565,-0.00377338
-2.01089,-1.09205,-1.38948,-2.31234,-3.23428,-0.456359,-0.082592,0.00708453,-0.0484536,0.00673933,0.830992,0.375969,0.484342,0.760945,2.1015,1.68995,0.426924,1.13993,1.39626,2.3661,-0.151099,0.783963,1.70058,-0.177723,-0.6657,-1.41984,-3.32309,-0.0206163
-2.09551,-1.05813,-1.39577,-2.19617,-2.96379,-0.175852,-0.0716665,0.0562722,0.0864391,-0.248292,0.926823,0.387076,0.4978,0.873224,1.99923,1.68893,0.387232,1.14291,1.22144,2.30239,-0.143524,0.779053,1.64225,-0.204184,-0.684157,-1.47664,-3.38172,-0.0334828
-2.32975,-1.27297,-1.44003,-2.24503,-3.2267,-0.279117,-0.118653,-0.0501454,-0.234291,-0.186284,1.19842,0.576203,0.606808,0.786045,2.27288,2.00639,0.702057,1.38171,1.51892,2.58454,-0.153945,0.791323,1.70422,-0.26021,-0.786199,-1.45364,-3.40636,-0.0398776
-2.21957,-1.19546,-1.55252,-2.17521,-3.09771,-0.107869,0.0127945,0.153497,0.00477351,-0.00589256,0.785753,0.303254,0.519519,0.494518,1.83126,1.86741,0.595197,1.38107,1.29283,2.32799,-0.148395,0.818637,1.76997,-0.219883,-0.669281,-1.45079,-3.36678,-0.0404576
-2.15177,-1.01759,-1.38879,-2.17069,-2.98861,-0.232713,-0.248007,0.0305887,-0.0377527,-0.370076,0.962336,0.488641,0.528608,0.804971,2.15973,1.77387,0.497131,1.19955,1.28084,2.28356,-0.142941,0.76847,1.66037,-0.218049,-0.71557,-1.47744,-3.41923,-0.0827491
-2.38457,-1.31453,-1.4846,-2.37848,-3.21904,-0.297826,-0.133982,0.00572295,-0.0528443,-0.156894,1.24194,0.636459,0.553528,0.816886,2.07557,1.92488,0.571999,1.27456,1.58829,2.46375,-0.145092,0.795367,1.67355,-0.255312,-0.738508,-1.48632,-3.43914,-0.0425236
-2.32039,-1.27988,-1.54078,-2.29893,-3.40577,-0.216786,-0.0999781,0.0133835,0.00232925,-0.0352238,1.10605,0.502406,0.578756,0.863363,2.34736,1.97969,0.618652,1.36193,1.28662,2.60728,-0.149073,0.829833,1.75444,-0.257726,-0.757244,-1.49355,-3.41331,-0.0414097
-2.26217,-1.17397,-1.56772,-2.20946,-3.37532,-0.152444,-0.0423998,0.113224,0.130215,-0.0949251,0.986412,0.596239,0.703996,0.667992,2.38523,1.861,0.673446,1.44567,1.43576,2.75308,-0.146751,0.758207,1.62939,-0.272681,-0.742683,-1.48971,-3.42004,-0.0110349
-2.24265,-1.13685,-1.27651,-2.30529,-3.17421,-0.375184,-0.189095,-0.106982,-0.0461579,-0.249728,0.926023,0.352226,0.446253,0.75953,2.02098,2.00355,0.566375,1.24661,1.54375,2.56467,-0.155311,0.812658,1.79158,-0.221579,-0.763593,-1.53041,-3.50605,-0.0369714
-2.11967,-1.07553,-1.37846,-2.17031,-2.89173,-0.272201,-0.0693503,0.0971272,0.115754,-0.0912747,0.937544,0.36593,0.438192,0.591305,1.80274,1.82152,0.421505,1.20041,1.33472,2.15321,-0.151356,0.856521,1.69658,-0.224551,-0.737085,-1.51629,-3.44994,-0.0321033
-2.33306,-1.20178,-1.43771,-2.35631,-3.35876,-0.220449,-0.123412,0.0102462,0.0992241,-0.0906648,1.19679,0.553264,0.424222,0.822001,2.40197,2.00668,0.615457,1.32556,1.47436,2.70817,-0.151044,0.873868,1.74448,-0.262755,-0.769371,-1.48544,-3.4294,-0.051372
-2.22378,-1.17866,-1.41147,-2.40691,-3.39488,-0.121079,0.0624358,0.0699937,0.156679,0.142777,0.940926,0.451721,0.535279,0.769161,2.17278,1.8794,0.463319,1.15888,1.31303,2.53089,-0.146445,0.791541,1.69324,-0.229079,-0.7401,-1.41964,-3.37324,-0.0518621
-2.34251,-1.16466,-1.501,-2.25755,-3.23287,-0.240552,-0.1408,0.0189863,-0.0560924,-0.0767142,1.19878,0.45435,0.55492,0.813535,2.27349,1.9206,0.561845,1.28428,1.26071,2.40395,-0.147225,0.783851,1.7305,-0.243071,-0.704518,-1.44638,-3.40306,-0.0509515
-2.14748,-1.16554,-1.47612,-2.18106,-2.86887,-0.0482971,0.186811,0.110406,0.151847,0.117881,0.736792,0.234314,0.520667,0.664919,1.51808,1.76751,0.467208,1.30121,1.37559,2.01904,-0.144975,0.759822,1.63747,-0.244156,-0.704729,-1.41841,-3.32436,-0.0518357
-2.37641,-1.16078,-1.5398,-2.41757,-3.06643,-0.103626,-0.106512,-0.0168024,-0.00152882,-0.240034,1.1227,0.454613,0.668892,0.983084,2.01356,1.94884,0.444378,1.40523,1.53767,2.28355,-0.14716,0.786454,1.72395,-0.2181,-0.683326,-1.45658,-3.37315,-0.02143
-2.32966,-1.26344,-1.48451,-2.04607,-3.14052,-0.107677,-0.0111734,0.0958327,-0.0661914,-0.0413636,1.07893,0.559748,0.527769,0.449216,2.10793,1.77161,0.520174,1.22002,1.23441,2.26855,-0.14801,0.811758,1.70556,-0.21441,-0.695705,-1.51755,-3.44329,-0.047715
-1.96303,-1.0799,-1.28366,-2.04322,-3.0835,-0.255759,-0.0241753,0.108242,0.0586,-0.140106,0.93698,0.504359,0.472829,0.615585,2.10096,1.75826,0.520078,1.11764,1.18409,2.47265,-0.154859,0.847787,1.70809,-0.241936,-0.768438,-1.41329,-3.46541,-0.014002
-2.16206,-0.986163,-1.40118,-2.04804,-3.0957,-0.298364,-0.251341,-0.0787242,-0.149875,-0.358683,0.957754,0.413983,0.572229,0.548435,2.1133,1.81733,0.44402,1.20538,1.16151,2.51654,-0.153781,0.86026,1.74901,-0.259945,-0.733799,-1.47389,-3.43825,-0.0445633
-2.33079,-1.32417,-1.54136,-2.32669,-3.58707,-0.339098,-0.0559727,0.0618725,-0.174894,-0.0446221,0.990671,0.473905,0.618193,0.948658,2.39945,2.05987,0.759767,1.38046,1.6553,2.94856,-0.152812,0.822245,1.69505,-0.201487,-0.767253,-1.46474,-3.42988,-0.0633242
-2.327,-1.12162,-1.46891,-2.1825,-3.43293,-0.11835,-0.023032,0.0865305,0.0815441,-0.049891,1.32046,0.542587,0.667025,0.704523,2.52001,1.96195,0.561049,1.27399,1.30028,2.74206,-0.140785,0.73116,1.61849,-0.235668,-0.75652,-1.48385,-3.45697,-0.0390278
-2.28373,-1.06234,-1.49109,-2.30905,-3.35121,-0.233179,-0.136517,0.0146186,-0.0831176,0.0241113,1.18342,0.397445,0.536736,0.937241,2.23152,1.98402,0.469509,1.40602,1.54422,2.56176,-0.143813,0.745541,1.63054,-0.259853,-0.749033,-1.451,-3.40689,-0.054524
-2.46207,-1.16173,-1.45907,-2.14896,-3.24952,-0.168237,-0.110623,-0.00571735,-0.0853368,-0.0794287,1.29584,0.586683,0.613993,0.726385,2.27584,2.04468,0.520355,1.29129,1.29927,2.47516,-0.153205,0.844642,1.74955,-0.279571,-0.784164,-1.49985,-3.4859,-0.0284703
-2.28293,-1.30672,-1.48034,-2.1429,-3.29502,-0.247753,-0.0779457,0.0443484,-0.0134397,-0.179008,1.1022,0.669392,0.682625,0.845777,2.41009,2.07042,0.846573,1.40923,1.46971,2.67415,-0.140247,0.715238,1.57806,-0.212458,-0.693678,-1.42378,-3.36067,-0.08103
-2.2899,-1.11645,-1.51377,-2.31343,-2.99532,-0.0937205,-0.0390415,0.057656,0.0812576,-0.271816,0.982624,0.402228,0.577038,0.945771,2.2258,1.92151,0.518643,1.35271,1.52801,2.23165,-0.143527,0.749397,1.6501,-0.202355,-0.677704,-1.46755,-3.35943,-0.0371801
-2.2864,-1.13066,-1.35076,-2.11867,-3.20822,-0.194144,-0.106215,-0.0599378,-0.212678,-0.0244357,0.950638,0.292996,0.454765,0.775173,1.91857,1.93427,0.580387,1.3319,1.50789,2.52301,-0.152258,0.803849,1.70816,-0.244454,-0.819831,-1.44187,-3.4196,-0.0440223
-2.20019,-1.22591,-1.48826,-2.40036,-3.12162,-0.267689,-0.121134,-0.00237549,0.0271164,-0.166919,1.12357,0.650389,0.738724,1.25508,2.14477,1.81466,0.547533,1.27844,1.4352,2.33873,-0.144288,0.784476,1.63796,-0.291232,-0.761501,-1.47288,-3.36009,-0.0177272
-2.37077,-1.40031,-1.55042,-2.40603,-3.56307,0.089784,0.22113,0.224664,0.138016,0.347965,0.92737,0.43838,0.449578,0.64702,2.14034,2.00391,0.796858,1.36358,1.51783,2.68655,-0.154574,0.884675,1.8113,-0.259727,-0.790982,-1.47138,-3.39428,-0.0318881
-2.36145,-1.08991,-1.58252,-2.40952,-2.97844,-0.106405,-0.0886338,0.119383,0.07575,-0.125171,1.12841,0.402223,0.697518,0.976359,1.93029,1.8173,0.320328,1.24056,1.34936,2.03553,-0.147621,0.829052,1.68903,-0.27457,-0.750355,-1.48085,-3.40802,-0.0364189
-2.35071,-1.32056,-1.37521,-2.27688,-3.22019,0.0113034,0.25872,0.113405,0.101106,0.13713,0.931972,0.35362,0.355234,0.572386,1.92381,1.73069,0.414876,1.06381,1.32205,2.20984,-0.147684,0.75867,1.69547,-0.253629,-0.764957,-1.46606,-3.38967,-0.0183609
-2.14407,-1.1077,-1.41143,-2.34145,-3.2058,-0.0492808,0.0367793,0.135342,0.228491,-0.00149479,1.05302,0.427749,0.524964,0.795239,2.2287,1.83364,0.552812,1.30788,1.48387,2.45196,-0.146238,0.803308,1.70889,-0.235752,-0.720327,-1.41956,-3.39781,-0.0255535
-2.2327,-1.19851,-1.45176,-2.13013,-3.17225,-0.280146,-0.083637,-0.0402089,0.0100797,-0.291517,0.988325,0.532795,0.583134,0.672848,2.34685,2.03446,0.626101,1.38294,1.32889,2.55404,-0.148063,0.872541,1.65355,-0.258522,-0.749603,-1.52111,-3.50286,-0.0602166
-2.44631,-1.29949,-1.63783,-2.47186,-3.52683,-0.115271,-0.0132864,0.0935675,0.0319917,0.0934719,0.941663,0.319989,0.627226,0.860615,2.09568,1.97314,0.532891,1.40635,1.47909,2.61882,-0.14202,0.753474,1.62976,-0.227336,-0.760698,-1.52296,-3.43122,-0.0213223
-2.40343,-1.2168,-1.51833,-2.42897,-3.28643,-0.194025,-0.0753171,-0.0159939,-0.08378,-0.205296,1.10769,0.537687,0.556108,0.877025,2.32104,1.98617,0.513407,1.41641,1.59161,2.44102,-0.15163,0.846765,1.78668,-0.220059,-0.761482,-1.55365,-3.51604,-0.0075285
-2.36172,-1.29208,-1.3306,-2.13024,-3.35786,-0.281776,-0.0309973,-0.0120617,-0.11501,-0.16553,1.31445,0.718495,0.523341,0.729603,2.47368,2.16122,0.727724,1.34537,1.41791,2.74523,-0.142282,0.745064,1.53408,-0.199366,-0.742915,-1.4023,-3.3427,-0.0920886
-2.12378,-1.07417,-1.37749,-2.2702,-3.01266,-0.411492,-0.182173,-0.146821,-0.239912,-0.196516,1.00081,0.394806,0.639778,1.05423,2.03812,1.9247,0.541282,1.30627,1.56355,2.29653,-0.144549,0.720921,1.66235,-0.237399,-0.710565,-1.42742,-3.30433,-0.0540389
-2.14947,-1.08088,-1.42282,-2.13635,-2.81857,-0.175362,-0.0599041,0.0688655,0.0261971,-0.17242,1.04872,0.498726,0.576659,0.722983,2.0332,1.71487,0.440978,1.17754,1.17602,2.18544,-0.134039,0.700478,1.54306,-0.258065,-0.70244,-1.44351,-3.35194,-0.0414442
-2.17049,-1.12695,-1.50569,-2.37725,-3.08089,-0.217254,-0.00339911,-0.0130516,-0.066655,-0.10893,0.913057,0.41543,0.507773,0.937377,1.98656,1.78943,0.464833,1.38646,1.59156,2.41397,-0.137281,0.762948,1.59105,-0.258055,-0.697159,-1.4646,-3.35542,-0.0668329
-2.4099,-1.33959,-1.51537,-2.44964,-3.42017,-0.0340953,0.038277,0.0783,0.0470952,0.0125349,0.943636,0.389844,0.371277,0.726659,2.19567,2.01579,0.707434,1.3493,1.55117,2.69605,-0.150965,0.845795,1.73507,-0.261236,-0.747172,-1.48263,-3.43444,-0.0165115
-2.32989,-1.12778,-1.38436,-2.31293,-3.16219,-0.199696,-0.0784888,0.054846,0.0163031,-0.087231,1.13121,0.418971,0.470971,0.978705,2.03571,1.99484,0.469282,1.21609,1.43283,2.40183,-0.134644,0.707794,1.52359,-0.233556,-0.72197,-1.47044,-3.3902,-0.0528137
-2.21847,-1.26987,-1.54868,-2.43088,-3.51818,-0.150246,0.0201856,0.188404,-0.0430351,0.104977,0.900023,0.517176,0.463687,0.946555,2.42538,1.82874,0.574238,1.25107,1.45865,2.6372,-0.156376,0.859512,1.82647,-0.271993,-0.740771,-1.50917,-3.49196,-0.0260598
-1.97147,-1.00297,-1.35677,-2.12956,-3.25272,-0.446953,-0.236112,-0.0150063,-0.0827592,-0.241379,0.722386,0.294043,0.402098,0.641483,2.03064,1.84581,0.527168,1.2554,1.37877,2.73991,-0.152835,0.87434,1.76005,-0.255388,-0.744882,-1.47403,-3.51487,-0.0294772
-2.35434,-1.35404,-1.49286,-2.48766,-3.26312,-0.302225,-0.0790563,-0.0164204,-0.00472968,-0.164599,1.10234,0.553082,0.63152,0.922126,2.18282,1.98447,0.67356,1.33932,1.59189,2.49233,-0.151296,0.842589,1.77838,-0.180847,-0.714656,-1.50163,-3.43228,-0.0412576
-2.42972,-1.27431,-1.54381,-2.29147,-3.32676,-0.170446,-0.133292,0.00565632,-0.0523701,-0.294345,1.20334,0.586539,0.53945,0.785827,2.24952,2.07373,0.747453,1.35231,1.26449,2.5718,-0.1598,0.892627,1.84468,-0.24537,-0.693855,-1.51669,-3.47355,-0.0372182
-2.27313,-1.27542,-1.46994,-2.18583,-3.19285,-0.11125,0.0384576,0.0689593,0.0477901,-0.00793365,1.03918,0.555887,0.605496,0.740026,2.28355,1.84331,0.575808,1.28517,1.33258,2.50383,-0.148083,0.823199,1.67164,-0.212009,-0.682176,-1.46531,-3.41577,-0.0484406
-2.40722,-1.29122,-1.45147,-2.44262,-3.44318,-0.104051,-0.0150943,0.000757228,-0.0755534,-0.0139971,1.27412,0.74575,0.645058,1.13681,2.63189,2.10033,0.694471,1.34745,1.62981,2.72371,-0.147736,0.792484,1.69838,-0.254298,-0.80262,-1.40627,-3.42027,-0.067092
-2.23539,-1.04298,-1.32346,-2.03529,-3.23566,-0.0924244,-0.00542049,0.00899249,-0.166471,-0.178068,1.06084,0.444178,0.49798,0.717787,2.3589,1.71001,0.393381,1.20553,1.20139,2.57177,-0.139992,0.763204,1.58048,-0.266529,-0.744164,-1.45602,-3.41039,-0.0580967
-2.20754,-0.995545,-1.49037,-2.06199,-3.21313,-0.26367,-0.054451,0.0192276,-0.101216,-0.138294,1.11049,0.375481,0.632115,0.662492,2.29182,1.71978,0.196724,1.29057,1.11677,2.24448,-0.158173,0.82645,1.77545,-0.235405,-0.772568,-1.47907,-3.49753,-0.00648746
-2.09852,-1.15712,-1.44621,-2.26813,-3.10846,-0.208366,0.0591211,0.0883707,0.0504797,-0.104228,0.933307,0.47581,0.532043,0.871009,2.15835,1.73928,0.468981,1.25743,1.32076,2.32753,-0.150436,0.812427,1.72597,-0.231853,-0.749213,-1.47633,-3.48191,-0.0486699
-2.28832,-1.25096,-1.3606,-2.22354,-3.22014,-0.0461678,0.00318283,-0.0619168,0.160206,-0.0760085,1.14514,0.6637,0.565904,0.731205,2.4337,1.8067,0.487877,1.2003,1.24879,2.36548,-0.139279,0.772835,1.63938,-0.281649,-0.700299,-1.42962,-3.31814,-0.00895941
-2.08537,-1.08644,-1.41309,-2.18709,-3.16515,-0.25233,-0.247484,-0.0212041,0.00612323,-0.359058,0.751334,0.347583,0.487962,0.582784,2.11694,1.76542,0.475756,1.24933,1.1881,2.41192,-0.147433,0.851304,1.81349,-0.289361,-0.816091,-1.5291,-3.47771,-0.0483248
-2.25848,-1.22343,-1.51199,-2.3368,-3.27199,-0.325649,-0.118674,0.12962,-0.0168933,-0.178172,1.11554,0.539389,0.528107,0.856721,2.30225,2.00771,0.60521,1.26915,1.38017,2.4313,-0.150502,0.84339,1.78291,-0.196853,-0.687276,-1.46195,-3.42396,-0.0358432
-2.33333,-1.31985,-1.45939,-2.34901,-3.42802,-0.140653,-0.0458953,0.0547873,-0.0155586,-0.0219799,1.01089,0.58858,0.441498,0.909815,2.3919,1.99645,0.675449,1.29124,1.44051,2.70659,-0.14647,0.780168,1.70265,-0.252331,-0.743176,-1.4706,-3.38693,-0.0569981
-2.10616,-1.13458,-1.34868,-1.98113,-3.1783,-0.275788,0.0258727,0.000245683,-0.0898483,-0.0564799,0.957116,0.343832,0.487798,0.550088,2.17109,1.78036,0.441387,1.20037,1.17063,2.35315,-0.143678,0.758826,1.65242,-0.24539,-0.730387,-1.41973,-3.37329,-0.0409279
-2.20188,-1.21593,-1.57236,-2.29831,-3.26664,-0.115934,0.0611988,0.0905859,0.0782331,0.046822,0.964061,0.488339,0.683946,0.675033,2.24633,1.74609,0.444635,1.29921,1.32297,2.40306,-0.134603,0.745501,1.56144,-0.243121,-0.727178,-1.45444,-3.40241,-0.00975725
-2.22666,-1.25128,-1.4733,-2.30687,-3.34061,-0.342571,-0.121698,-0.003096,-0.114875,-0.310495,0.988694,0.552035,0.606874,0.751205,2.34625,2.02008,0.614094,1.30569,1.44592,2.76201,-0.148598,0.823362,1.71955,-0.217317,-0.762949,-1.4759,-3.42132,-0.0264898
-2.25629,-1.16024,-1.43519,-2.48016,-3.21784,0.0193968,0.150171,0.191005,0.272056,0.108075,0.905501,0.422246,0.567271,0.915246,2.03119,1.76596,0.394202,1.20761,1.38962,2.38153,-0.149464,0.834409,1.73521,-0.280632,-0.734078,-1.44323,-3.4089,-0.000603333
-2.31391,-1.13641,-1.47867,-2.28852,-3.06781,-0.161882,-0.128641,0.0960512,0.022443,-0.0934059,1.13576,0.462676,0.555804,0.801639,2.20025,1.95703,0.59385,1.33003,1.52673,2.45278,-0.154242,0.827165,1.75906,-0.272208,-0.76923,-1.52038,-3.42203,-0.0248094
-2.21522,-1.20214,-1.39343,-2.31669,-3.0329,-0.212361,-0.0442742,0.0545619,-0.0502455,-0.125837,1.18629,0.640258,0.572757,1.07713,2.18972,1.82735,0.481562,1.21235,1.46118,2.23908,-0.148076,0.791032,1.73457,-0.21913,-0.721526,-1.40274,-3.3754,-0.0318682
-2.30721,-1.2219,-1.52557,-2.3264,-3.16925,-0.0409921,-0.0229865,0.0708812,0.0105505,-0.120525,1.20211,0.649037,0.655225,0.87522,2.25916,2.07761,0.681534,1.46068,1.48999,2.58146,-0.150616,0.855285,1.78245,-0.202528,-0.736477,-1.45383,-3.41162,-0.0507841
-2.29691,-1.13404,-1.47542,-2.36618,-3.26226,-0.336118,-0.179939,-0.017075,-0.0144032,-0.101094,1.17905,0.554109,0.632997,0.993535,2.24375,1.90897,0.50074,1.29391,1.47738,2.45263,-0.139144,0.755701,1.66296,-0.256855,-0.728217,-1.50305,-3.35955,-0.0573375
-2.17452,-1.06678,-1.32569,-2.3033,-3.14795,-0.0201983,-0.0171381,0.0375319,0.222275,-0.12163,0.967914,0.367146,0.422398,0.677322,2.05552,1.79626,0.456105,1.16112,1.36834,2.40406,-0.152986,0.866618,1.74748,-0.204809,-0.742271,-1.45475,-3.41684,-0.0316349
-2.19774,-1.17238,-1.35383,-2.12726,-3.21044,-0.15208,-0.0220417,0.0183617,-0.0820029,-0.0318284,0.884565,0.474053,0.528885,0.669521,2.18047,1.72978,0.542141,1.18292,1.28322,2.57907,-0.151263,0.850239,1.74607,-0.288564,-0.793689,-1.47677,-3.42283,-0.0375132
-2.14873,-1.11985,-1.42116,-2.12708,-3.43655,-0.242107,-0.0809191,0.034821,-0.0616421,0.000610813,1.17104,0.619983,0.557349,0.772233,2.40832,1.7459,0.421284,1.30422,1.24572,2.57338,-0.147214,0.804795,1.64302,-0.258815,-0.797614,-1.45557,-3.44809,-0.00176997
-2.14146,-1.21994,-1.44719,-2.20232,-3.18503,-0.131879,0.0682438,0.182487,0.0494371,0.0479608,0.957482,0.64672,0.548728,0.818434,2.27931,1.72842,0.530565,1.26431,1.33683,2.50826,-0.150409,0.827854,1.73959,-0.20506,-0.712155,-1.40533,-3.34551,-0.0467257
-2.12806,-1.15936,-1.43779,-2.18155,-3.19237,-0.096638,0.103094,0.167656,0.0853614,-0.0307535,1.09787,0.602325,0.529665,0.884054,2.38891,1.81949,0.600122,1.41891,1.3481,2.55997,-0.143597,0.804981,1.64882,-0.254007,-0.746987,-1.44599,-3.4082,-0.0323748
-2.20896,-1.1148,-1.34726,-2.36873,-3.20986,0.00331999,0.0862749,0.0192943,0.150446,0.0887122,0.851422,0.252656,0.355625,0.750045,1.93139,1.79185,0.424676,1.18538,1.50726,2.36604,-0.149373,0.826954,1.73094,-0.223437,-0.720893,-1.48502,-3.44424,-0.0194529
