b_phmvac_basic_notavail,b_phmvac_rsc_avail,b_phmvac_rsc_notavail,b_phmvac_lockdown_avail,b_phmvac_lockdown_notavail,b_phmvac_basic_notavail_male,b_phmvac_rsc_avail_male,b_phmvac_rsc_notavail_male,b_phmvac_lockdown_avail_male,b_phmvac_lockdown_notavail_male,b_phmvac_basic_notavail_age3554,b_phmvac_rsc_avail_age3554,b_phmvac_rsc_notavail_age3554,b_phmvac_lockdown_avail_age3554,b_phmvac_lockdown_notavail_age3554,b_phmvac_basic_notavail_age55p,b_phmvac_rsc_avail_age55p,b_phmvac_rsc_notavail_age55p,b_phmvac_lockdown_avail_age55p,b_phmvac_lockdown_notavail_age55p,b_dur,b_econ20,b_econ40,b_inc50,b_inc90,b_mor100,b_mor150,b_edu10
-2.48385,-1.384,-1.65126,-2.64919,-3.18682,-0.428894,-0.188138,-0.0191482,-0.130571,-0.169132,1.02401,0.417925,0.546156,0.667915,1.99597,2.03457,0.460038,1.30073,1.47775,2.3092,-0.17974,-0.143552,-0.031479,-0.347849,-0.82507,-1.54768,-3.45361,-0.133816
-2.56821,-1.28203,-1.8115,-2.71687,-3.4162,-0.0925796,-0.0338964,0.115675,-0.15678,0.138213,1.18724,0.418066,0.724785,0.962594,2.19315,2.04614,0.306956,1.44843,1.56609,2.44227,-0.181009,-0.0548715,-0.00190268,-0.382763,-0.825608,-1.63982,-3.57691,-0.148538
-2.4357,-1.1757,-1.56025,-2.6693,-3.00205,-0.100615,-0.0863064,0.0628459,0.0271488,-0.00680536,1.01124,0.110741,0.344719,0.723678,1.79075,1.99791,0.405765,1.36768,1.45348,2.16418,-0.176694,-0.091366,0.0628652,-0.350964,-0.792679,-1.56062,-3.41212,-0.142832
-2.23641,-1.16666,-1.50535,-2.48806,-3.00332,-0.319454,-0.316508,-0.0239532,-0.0701861,-0.434023,0.987227,0.426899,0.498324,0.826465,2.05533,1.96677,0.485666,1.19889,1.40003,2.45743,-0.171007,-0.128182,-0.0388229,-0.347526,-0.817696,-1.54303,-3.48773,-0.179645
-2.49174,-1.44576,-1.73935,-2.76455,-3.75127,-0.245117,0.0725183,0.0224315,-0.0819429,0.208406,1.22481,0.545145,0.697644,0.996276,2.44343,2.07485,0.529389,1.48842,1.55283,2.70354,-0.176884,-0.112294,-0.0221828,-0.315287,-0.805518,-1.56073,-3.47517,-0.144953
-2.48691,-1.18059,-1.68069,-2.71545,-3.14961,-0.0370919,0.0199614,0.213991,0.183838,0.188491,0.907756,0.158775,0.494315,0.618799,1.76965,2.00896,0.282701,1.2872,1.35808,2.02982,-0.17083,-0.114009,-0.00143593,-0.331153,-0.777313,-1.56287,-3.51025,-0.174609
-2.51348,-1.29219,-1.70511,-2.79994,-3.30225,-0.0877345,0.0363963,0.142419,0.239888,-0.106753,0.943223,0.298633,0.409394,0.689373,2.19638,1.99018,0.272224,1.3461,1.46799,2.29011,-0.17343,-0.0604685,0.0396825,-0.337696,-0.779567,-1.58572,-3.49892,-0.110378
-2.42272,-1.52231,-1.69996,-2.69687,-3.35469,-0.131102,0.0293873,0.0720712,0.0809491,0.0375023,1.01097,0.504011,0.528512,0.786078,2.05136,2.01362,0.575776,1.38855,1.64821,2.43459,-0.167339,-0.114555,-0.0119697,-0.357369,-0.832032,-1.53808,-3.40342,-0.146628
-2.47505,-1.39315,-1.55481,-2.64493,-3.31141,-0.093546,0.088698,0.0962104,0.102955,-0.0637954,1.25807,0.523952,0.533126,0.97272,2.33017,1.99974,0.484977,1.20708,1.41385,2.3891,-0.175376,-0.132391,0.00374756,-0.337737,-0.801646,-1.51287,-3.46022,-0.12677
-2.57425,-1.40716,-1.71959,-2.64979,-3.13159,-0.062474,-0.0113824,0.177405,0.0560051,-0.190392,1.16334,0.458966,0.560619,0.755646,1.98491,1.94439,0.432945,1.3025,1.35166,2.28981,-0.177178,-0.105078,0.0108979,-0.365471,-0.813903,-1.59645,-3.47897,-0.136449
-2.33546,-1.19736,-1.48071,-2.52215,-3.03442,-0.521619,-0.211606,-0.123045,-0.185433,-0.25698,1.2577,0.5089,0.511555,0.906712,2.20281,2.14293,0.441819,1.324,1.69488,2.32197,-0.176262,-0.10109,0.00149109,-0.322396,-0.800169,-1.53961,-3.49085,-0.152692
-2.57281,-1.4631,-1.67433,-2.81338,-3.32411,-3.14446e-05,0.12691,0.225177,0.262973,0.0923299,1.20522,0.529609,0.602609,0.950784,2.24823,2.12623,0.671976,1.34536,1.61107,2.65154,-0.17957,-0.148007,-0.0280551,-0.345195,-0.850969,-1.57053,-3.49924,-0.156733
-2.62988,-1.50998,-1.58251,-2.62383,-3.4792,-0.0078514,0.0555929,0.0639133,0.0848981,-0.000778073,1.13654,0.486447,0.41556,0.761344,2.33121,2.01142,0.59473,1.23942,1.43502,2.65883,-0.172548,-0.125583,-0.0470268,-0.320521,-0.744737,-1.5336,-3.43021,-0.144865
-2.62774,-1.5359,-1.88841,-2.87126,-3.42935,0.0290092,0.155753,0.195478,0.050408,0.167913,1.2163,0.641312,0.744494,1.01131,2.29041,1.9563,0.490893,1.45137,1.71548,2.43087,-0.177387,-0.110521,0.0388724,-0.338775,-0.805323,-1.55587,-3.49236,-0.130047
-2.46232,-1.49812,-1.66774,-2.73355,-3.46116,-0.284448,-0.0958234,-0.0528202,-0.0916576,-0.0821796,1.06562,0.515097,0.65501,0.842747,2.27069,1.97788,0.520025,1.29543,1.41651,2.58121,-0.179779,-0.140436,0.00612987,-0.351133,-0.847918,-1.53549,-3.43255,-0.142946
-2.67802,-1.49695,-1.64987,-2.82565,-3.1488,0.00372089,0.135145,0.104139,0.141219,-0.00822083,1.18656,0.44754,0.517118,0.687639,1.91317,2.08293,0.486324,1.26337,1.50319,2.15775,-0.17827,-0.111381,0.0408594,-0.352853,-0.812771,-1.56951,-3.47053,-0.137808
-2.28593,-1.28746,-1.58096,-2.57688,-3.08809,-0.160924,0.0145071,0.0882484,-0.0178852,-0.0133333,1.05664,0.440021,0.571274,0.802127,2.02999,1.81976,0.40991,1.26144,1.48819,2.2461,-0.175415,-0.0979716,-0.0818766,-0.346525,-0.765297,-1.51119,-3.38215,-0.144044
-2.45281,-1.39266,-1.61584,-2.7952,-3.22521,-0.197585,-0.0326559,-0.0156645,0.124351,-0.0640339,0.975549,0.449073,0.52713,0.915454,2.14947,1.93615,0.503696,1.32139,1.57551,2.391,-0.186333,-0.136714,0.013781,-0.349233,-0.776815,-1.57036,-3.49215,-0.146748
-2.3375,-1.28442,-1.55446,-2.54519,-3.07566,-0.118027,-0.127506,0.0242882,0.015885,-0.200359,0.976772,0.285925,0.344446,0.744706,1.86397,1.8165,0.472545,1.32338,1.42448,2.22578,-0.182252,-0.10215,-0.0697863,-0.352693,-0.823709,-1.5522,-3.49159,-0.152165
-2.78195,-1.68745,-1.75149,-2.66148,-3.58899,-0.14851,0.0552082,-0.0162972,0.0378471,0.0481147,1.45439,0.616409,0.793385,0.778631,2.2224,2.28778,0.820632,1.47665,1.34409,2.76661,-0.174127,-0.147735,-0.0113135,-0.358887,-0.824084,-1.54373,-3.45797,-0.127962
-2.33867,-1.22602,-1.57443,-2.55615,-2.98293,-0.415172,-0.192856,-0.0355278,-0.0424758,-0.256467,1.10845,0.412848,0.499345,0.804951,2.09797,1.8864,0.263825,1.24516,1.26346,1.99274,-0.178817,-0.135605,-0.00708431,-0.368329,-0.819582,-1.55547,-3.4738,-0.130527
-2.28977,-1.36918,-1.65655,-2.55069,-3.07203,-0.2022,0.00753709,0.167973,0.0285182,-0.230169,0.962596,0.440173,0.443318,0.619024,2.10037,1.77843,0.449515,1.271,1.16405,2.4331,-0.187656,-0.147435,-0.0152742,-0.283315,-0.744046,-1.56225,-3.48765,-0.150095
-2.46195,-1.48168,-1.64115,-2.65002,-3.27703,-0.195708,0.0214312,0.0129284,0.0872378,-0.132125,1.08552,0.396131,0.5062,0.709528,2.06505,2.13677,0.64999,1.42978,1.53842,2.52801,-0.18394,-0.138168,0.0027878,-0.319891,-0.81663,-1.61373,-3.49499,-0.11939
-2.39325,-1.39316,-1.6905,-2.79675,-3.43474,-0.248369,-0.109032,-0.034099,-0.05654,-0.0986075,1.03653,0.456773,0.675615,1.02861,2.16666,2.0158,0.566607,1.45905,1.68603,2.52557,-0.180838,-0.104668,-0.0547841,-0.344886,-0.769503,-1.54625,-3.46381,-0.153299
-2.51031,-1.40102,-1.73904,-2.74466,-3.05543,-0.0178131,0.0394817,0.17617,-0.0108369,-0.0551891,1.07025,0.456115,0.609815,0.953665,1.912,1.86508,0.443638,1.28081,1.36934,2.06885,-0.171081,-0.0912609,0.00876636,-0.289201,-0.730557,-1.54815,-3.46624,-0.138293
-2.37562,-1.37648,-1.65214,-2.63516,-3.41955,-0.323616,-0.127363,-0.0214557,-0.14034,-0.163402,1.11475,0.59389,0.631051,0.927343,2.2781,1.99931,0.546566,1.39603,1.56941,2.5841,-0.174581,-0.095047,0.0192389,-0.333977,-0.767048,-1.55373,-3.50508,-0.134729
-2.70189,-1.59896,-1.62739,-2.82841,-3.3503,0.0185171,0.0657224,0.0196447,0.181795,0.0363151,1.17664,0.625129,0.538829,0.80899,2.29281,1.95914,0.532636,1.25356,1.39927,2.37273,-0.183946,-0.141968,-0.0418494,-0.370447,-0.814468,-1.59891,-3.47749,-0.147806
-2.3405,-1.37596,-1.67273,-2.68784,-3.39077,-0.0767913,0.165729,0.14718,0.151441,0.133698,1.13284,0.523026,0.606485,0.733252,2.39136,1.69836,0.258253,1.21483,1.21831,2.37539,-0.175405,-0.125392,-0.00659951,-0.342058,-0.792577,-1.55204,-3.47842,-0.150002
-2.48273,-1.31463,-1.68187,-2.78421,-3.17035,-0.116273,0.0675871,0.0913026,0.136709,0.0473027,1.06182,0.38915,0.567382,0.831035,2.03164,2.0653,0.499564,1.41496,1.49284,2.2603,-0.176332,-0.0697369,0.024537,-0.355491,-0.768035,-1.57959,-3.54566,-0.128366
-2.48529,-1.45406,-1.75666,-2.73955,-3.5135,-0.0670025,-0.0119892,0.0793904,-0.113322,-0.0842569,0.909954,0.384478,0.502412,0.791718,2.23241,1.96947,0.535019,1.37919,1.62085,2.54961,-0.177179,-0.0817695,0.00925846,-0.30399,-0.735134,-1.54053,-3.42013,-0.109933
-2.51889,-1.53637,-1.56026,-2.61709,-3.23389,-0.122856,0.0369133,-0.0648443,-0.177909,-0.0175923,1.15461,0.523742,0.485377,0.810388,2.00324,1.91915,0.536303,1.25563,1.34241,2.31949,-0.185232,-0.0997935,0.0224687,-0.394956,-0.820398,-1.55305,-3.44583,-0.122164
-2.71643,-1.61292,-1.70106,-2.71812,-3.38473,-0.0572531,0.0407691,0.067811,0.0255841,-0.000216809,1.24714,0.819176,0.655577,0.978363,2.33886,2.24534,0.811469,1.32899,1.41084,2.6958,-0.171444,-0.133677,0.0623113,-0.388721,-0.811401,-1.64714,-3.51238,-0.150186
-2.53639,-1.52831,-1.66625,-2.70648,-3.44394,-0.0149902,0.0986523,0.0256269,0.0712348,0.121804,1.11608,0.587155,0.733941,0.799471,2.24534,2.0391,0.609749,1.4172,1.46853,2.63092,-0.171761,-0.114008,0.00103773,-0.378754,-0.842618,-1.52993,-3.42149,-0.158668
-2.39981,-1.29176,-1.63092,-2.4908,-3.29086,-0.296447,-0.124849,0.0114396,-0.187308,-0.14776,1.2951,0.487987,0.571285,0.8143,2.30059,2.09695,0.517774,1.44631,1.50719,2.54632,-0.186673,-0.0667007,-0.00337725,-0.353619,-0.809285,-1.58302,-3.48862,-0.132879
-2.67537,-1.63268,-1.82293,-3.01722,-3.60695,-0.0474833,0.0683043,0.118083,0.0534036,-0.0410904,1.16742,0.763367,0.650681,1.28323,2.4622,2.05303,0.670561,1.39664,1.70484,2.68242,-0.178422,-0.112566,-0.0067706,-0.344793,-0.788679,-1.59979,-3.52506,-0.142054
-2.39173,-1.33376,-1.59462,-2.50207,-3.15034,-0.0987137,0.0560456,0.146977,0.0060909,-0.0919473,0.988731,0.469988,0.471313,0.628546,2.20097,1.84735,0.429356,1.32716,1.38555,2.28879,-0.17946,-0.141486,-0.00412303,-0.350828,-0.80824,-1.54519,-3.43612,-0.132576
-2.5505,-1.35024,-1.63966,-2.56048,-3.29642,-0.200331,-0.0612852,-0.00168327,-0.193263,-0.0987866,1.15168,0.409019,0.626565,0.889488,2.09998,2.23643,0.546303,1.42259,1.40794,2.4968,-0.178595,-0.138363,-0.00661319,-0.36272,-0.787366,-1.53816,-3.45573,-0.147933
-2.56939,-1.47136,-1.68592,-2.63268,-3.27063,0.100337,0.184644,0.157253,0.185104,0.260515,1.10288,0.458439,0.549028,0.704651,2.06285,1.8578,0.366278,1.23159,1.16512,2.12137,-0.175606,-0.147536,-0.00627826,-0.345948,-0.787971,-1.53951,-3.39078,-0.126609
-2.56388,-1.31337,-1.69161,-2.74059,-3.04341,-0.0682853,-0.00559737,0.130887,0.149117,-0.152793,1.16234,0.404654,0.620171,0.990081,1.8983,1.95819,0.403912,1.30146,1.40381,2.24908,-0.172729,-0.153137,0.0240869,-0.299103,-0.757263,-1.59104,-3.46964,-0.191523
-2.27981,-1.21922,-1.51974,-2.46705,-3.13581,-0.338146,-0.181403,-0.0418935,-0.0665074,-0.114057,0.939064,0.350181,0.411007,0.730025,1.84048,1.90177,0.461868,1.32409,1.32407,2.22958,-0.167887,-0.104165,0.0123235,-0.342985,-0.749061,-1.53713,-3.45107,-0.115658
-2.41754,-1.40673,-1.62078,-2.59765,-3.54877,-0.183398,-0.0950485,-0.0507943,-0.162532,-0.143051,1.11884,0.637284,0.677772,0.858754,2.56261,1.79002,0.449377,1.35919,1.28288,2.66629,-0.181469,-0.134266,0.0144083,-0.348574,-0.858057,-1.5436,-3.53509,-0.178115
-2.51174,-1.39581,-1.6799,-2.76009,-3.31328,-0.143217,0.0056913,0.171682,0.0963972,0.0582683,0.96263,0.381365,0.555777,0.876409,2.10003,1.94007,0.437902,1.25167,1.44489,2.39277,-0.171084,-0.0938689,0.0434448,-0.338373,-0.804253,-1.57812,-3.47621,-0.153571
-2.33991,-1.35262,-1.59769,-2.57305,-3.08071,-0.169683,0.00897153,0.0539603,-0.158933,-0.131184,0.913411,0.396582,0.48369,0.728657,2.15317,1.84663,0.385377,1.27826,1.30478,2.22092,-0.185926,-0.146048,-0.0829888,-0.377038,-0.84177,-1.56174,-3.551,-0.193492
-2.35537,-1.3064,-1.73103,-2.61088,-3.40097,-0.190079,0.0640369,0.147707,0.0581825,0.163064,0.997119,0.406308,0.596192,0.707068,2.31852,1.94618,0.533553,1.38851,1.52788,2.57158,-0.16783,-0.0530218,-0.0226296,-0.271218,-0.709383,-1.57354,-3.47552,-0.155005
-2.49518,-1.41113,-1.56443,-2.69389,-3.25211,-0.0309808,-0.0536862,0.00379448,0.0925732,-0.169365,1.05691,0.518314,0.510774,0.676039,2.23182,2.01724,0.660352,1.37205,1.5609,2.66177,-0.179461,-0.14057,0.0209096,-0.344684,-0.765136,-1.57495,-3.47774,-0.134978
-2.27622,-1.28584,-1.56781,-2.60238,-3.12179,-0.188965,-0.0490245,0.000916071,-0.0440516,-0.10612,0.992478,0.258961,0.400238,0.83918,2.00245,1.74785,0.361863,1.23895,1.38824,2.19288,-0.17749,-0.0865058,0.0269904,-0.343242,-0.82346,-1.59152,-3.47097,-0.126575
-2.67797,-1.5593,-1.65682,-2.94045,-3.54986,0.078637,0.164739,0.107229,0.261687,0.160313,1.08231,0.518208,0.550172,1.09098,2.48853,1.95082,0.430263,1.15425,1.60521,2.45514,-0.184339,-0.118081,-0.0459037,-0.384583,-0.839533,-1.61587,-3.5583,-0.176206
-2.54805,-1.49434,-1.62173,-2.80478,-3.48576,-0.0726868,-0.0219699,-0.0607104,0.129088,-0.0153632,1.24053,0.612173,0.675914,1.02308,2.39236,2.11233,0.652989,1.40418,1.63163,2.58948,-0.173357,-0.0646379,-0.00434401,-0.338957,-0.793771,-1.54357,-3.40682,-0.122792
-2.58519,-1.57419,-1.71981,-2.90421,-3.69863,0.0847602,0.247702,0.102392,0.153757,0.238578,1.09213,0.505704,0.585687,1.00081,2.5195,2.0275,0.639767,1.38211,1.53834,2.80819,-0.166424,-0.155058,0.000420037,-0.371101,-0.792026,-1.51868,-3.44833,-0.153489
-2.51409,-1.45119,-1.69518,-2.72351,-3.30355,-0.083607,0.0333143,0.0190783,0.0319918,-0.040242,1.13853,0.508095,0.655028,0.99997,2.11251,1.89227,0.447623,1.26375,1.47104,2.28798,-0.176944,-0.11219,-0.0272385,-0.350786,-0.798247,-1.57822,-3.47982,-0.129699
-2.5559,-1.4801,-1.67261,-2.57217,-3.42928,-0.14148,0.0553885,0.0663305,-0.10129,0.0766504,1.37028,0.744379,0.616252,0.862461,2.43605,2.11034,0.602748,1.31745,1.42029,2.47469,-0.172244,-0.0942855,-0.0011308,-0.292189,-0.760937,-1.58754,-3.509,-0.173905
-2.41323,-1.4631,-1.84615,-2.92958,-3.2951,-0.256224,-0.102517,0.136393,0.149278,-0.209444,0.932318,0.480004,0.606595,0.783323,2.1659,2.04658,0.621137,1.38,1.74461,2.47314,-0.177922,-0.0710864,0.0499437,-0.311626,-0.776728,-1.57519,-3.47623,-0.128915
-2.12705,-1.12351,-1.49207,-2.50049,-2.99009,-0.378025,-0.300263,-0.167104,-0.175995,-0.224919,0.910443,0.253709,0.533986,0.770951,1.87786,1.82434,0.429385,1.24825,1.22785,2.18982,-0.17755,-0.0979953,0.0442512,-0.317243,-0.752715,-1.5322,-3.45257,-0.16523
-2.62249,-1.4613,-1.76739,-2.86787,-3.49874,-0.0749403,0.0104532,0.196707,0.300844,0.111017,1.09269,0.45875,0.481078,0.554967,2.26702,2.07655,0.554955,1.38735,1.4475,2.59034,-0.183274,-0.131351,0.0288455,-0.374835,-0.763195,-1.58048,-3.4394,-0.113329
-2.48659,-1.29837,-1.56902,-2.55075,-3.36184,0.0899169,0.137279,0.146631,0.169681,0.212267,1.09764,0.289344,0.539353,0.73241,2.15741,2.02048,0.459728,1.29913,1.29394,2.48108,-0.179984,-0.141711,-0.106636,-0.295004,-0.785659,-1.50284,-3.44688,-0.161858
-2.32076,-1.28078,-1.51666,-2.42918,-3.16421,-0.193193,-0.0665507,-0.0553729,-0.128779,-0.152678,0.930129,0.460199,0.516225,0.584195,2.31266,1.91677,0.482267,1.26992,1.2441,2.37477,-0.17379,-0.0978383,-0.045356,-0.339364,-0.841304,-1.58176,-3.46391,-0.156097
-2.49679,-1.57983,-1.7883,-2.77007,-3.56242,-0.0609276,0.185532,0.19065,0.293728,0.0758205,1.14769,0.741236,0.67023,0.726957,2.57849,1.87989,0.537536,1.35849,1.38519,2.51345,-0.170656,-0.0986904,-0.0219418,-0.281377,-0.757077,-1.57062,-3.49063,-0.142828
-2.545,-1.31377,-1.66965,-2.69524,-3.07731,-0.0560503,0.0592991,0.00725979,0.0474418,0.161722,1.26778,0.485779,0.684899,0.776699,1.87158,2.00188,0.452362,1.31846,1.40337,2.12102,-0.179061,-0.140143,-0.0168236,-0.335082,-0.756327,-1.57563,-3.54728,-0.150875
-2.54658,-1.55871,-1.71796,-2.87176,-3.36527,-0.239192,-0.0330297,0.0672948,0.0637146,-0.188306,1.29356,0.746024,0.726182,1.20761,2.47337,2.14479,0.746357,1.36371,1.76096,2.59808,-0.185969,-0.0907648,-0.0520769,-0.337386,-0.810226,-1.53277,-3.41902,-0.160742
-2.76135,-1.41764,-1.70488,-2.82965,-3.20828,0.00275664,-0.0528476,0.0983468,0.13794,-0.0714032,1.19191,0.393378,0.429367,0.755212,1.94562,2.06624,0.465391,1.32806,1.34716,2.32465,-0.178872,-0.11844,0.0524191,-0.379506,-0.775514,-1.56919,-3.48497,-0.141565
-2.50441,-1.39032,-1.65408,-2.72853,-3.20134,-0.183105,0.0193861,0.0889675,0.0985627,-0.0398002,1.12396,0.45986,0.546168,0.744025,1.99248,1.94889,0.394396,1.2854,1.43016,2.22252,-0.173982,-0.132481,0.0170329,-0.362217,-0.783269,-1.57403,-3.47671,-0.103056
-2.3204,-1.36938,-1.56298,-2.53037,-3.10383,-0.177969,0.0553596,0.0696684,-0.0351233,0.0287439,0.92039,0.432035,0.426753,0.491101,2.02626,1.79122,0.439907,1.22943,1.36599,2.15066,-0.175177,-0.144395,0.00195936,-0.365538,-0.812678,-1.56003,-3.49016,-0.149708
-2.50153,-1.39898,-1.68486,-2.95579,-3.25463,-0.184005,-0.0520802,-0.0441352,0.0692847,0.0229466,1.0274,0.401198,0.545175,1.00465,2.07047,2.0234,0.517255,1.40434,1.55985,2.25387,-0.180911,-0.0861574,0.0552231,-0.282607,-0.746659,-1.55454,-3.48314,-0.168064
-2.43033,-1.31378,-1.55487,-2.6518,-3.57121,-0.161106,-0.0697932,0.0291131,-0.103588,-0.043933,1.11156,0.409886,0.48752,0.791884,2.31839,1.9356,0.42403,1.22004,1.48105,2.70011,-0.178588,-0.0818138,0.0162422,-0.319532,-0.827971,-1.54073,-3.52127,-0.137528
-2.64587,-1.48862,-1.72173,-2.7665,-3.51591,-0.189986,-0.101704,0.0549882,-0.024572,0.0443808,1.17693,0.436462,0.477422,0.826201,2.29907,2.11702,0.538843,1.37563,1.53123,2.3928,-0.178504,-0.0707702,0.0712312,-0.344177,-0.802678,-1.58116,-3.51804,-0.133557
-2.36928,-1.42958,-1.60618,-2.75088,-3.42953,-0.294925,-0.169829,0.051435,-0.0168254,-0.229249,1.20913,0.665084,0.523628,0.818306,2.50076,2.03875,0.592588,1.26452,1.38853,2.59266,-0.18108,-0.0755197,0.0263874,-0.255611,-0.770711,-1.50464,-3.4337,-0.0956838
-2.43988,-1.35778,-1.59402,-2.5708,-3.25699,-0.14431,0.0854306,0.14665,0.0953589,0.145297,1.24198,0.522587,0.528173,0.774848,2.15519,1.9077,0.462684,1.2078,1.30915,2.2946,-0.167804,-0.136972,-0.0172522,-0.312158,-0.843521,-1.58018,-3.48066,-0.149126
-2.75799,-1.57567,-1.87285,-2.82722,-3.45266,-0.234652,-0.0858652,0.0620627,-0.0378769,-0.131375,1.40122,0.617215,0.702083,0.825033,2.30278,2.09555,0.48613,1.391,1.36428,2.49446,-0.182847,-0.140346,0.0345241,-0.377048,-0.787486,-1.6221,-3.55389,-0.169418
-2.41929,-1.3221,-1.74394,-2.61981,-3.0873,-0.139064,0.0886262,0.212808,0.160508,0.0274367,0.944012,0.31304,0.584357,0.645574,1.88822,1.97104,0.374738,1.33314,1.35555,2.13132,-0.17046,-0.157048,0.00176813,-0.355605,-0.823054,-1.47921,-3.41821,-0.106263
-2.34524,-1.38383,-1.63323,-2.53931,-3.32267,-0.398462,-0.225941,-0.0351165,-0.205592,-0.201974,0.982813,0.410964,0.450164,0.717184,2.10411,1.89959,0.525699,1.18491,1.22306,2.48868,-0.179226,-0.0585604,0.0142701,-0.367339,-0.805412,-1.56307,-3.4867,-0.116179
-2.41838,-1.25262,-1.67139,-2.62181,-3.44689,-0.222586,-0.0657725,0.010897,0.0441061,0.0246647,1.00907,0.397043,0.570189,0.780532,2.28456,1.88068,0.297681,1.30733,1.36222,2.40403,-0.176758,-0.125818,-0.0209479,-0.37701,-0.807165,-1.58057,-3.49947,-0.177179
-2.56394,-1.50099,-1.69578,-2.82345,-3.2336,-0.205559,-0.0671551,0.134251,0.235224,-0.206979,1.33354,0.566589,0.476589,0.79622,2.22778,2.18886,0.6789,1.33473,1.55399,2.3825,-0.176716,-0.0669675,0.0388762,-0.349563,-0.767726,-1.57006,-3.47297,-0.105723
-2.50479,-1.38916,-1.61753,-2.65994,-3.24543,-0.354966,-0.190043,-0.0457792,-0.0052781,-0.14269,1.2474,0.619959,0.564869,0.82498,2.11557,2.06659,0.530507,1.17772,1.3472,2.4453,-0.177271,-0.152451,-0.0178231,-0.319971,-0.77901,-1.58718,-3.4976,-0.157858
-2.43984,-1.37348,-1.6813,-2.55725,-3.23428,-0.171453,-0.0478873,0.0805586,-0.0788965,-0.0810981,1.31935,0.593209,0.57738,0.824306,2.34865,1.83368,0.373059,1.21998,1.199,2.22639,-0.171017,-0.112864,0.0316542,-0.34359,-0.830646,-1.54179,-3.42342,-0.103237
-2.22024,-1.21244,-1.68252,-2.8038,-3.00632,-0.338236,-0.0607117,0.0740886,-0.108844,-0.168124,0.885325,0.17118,0.498319,0.89546,1.8336,1.94462,0.313917,1.2741,1.60576,2.03863,-0.175845,-0.0790739,0.025531,-0.323649,-0.751268,-1.56171,-3.42244,-0.100342
-2.58498,-1.47479,-1.81008,-2.86492,-3.41817,-0.152996,0.0879726,0.0842005,0.0304213,-0.034484,1.21612,0.474905,0.665251,0.801411,2.29595,2.2069,0.626559,1.49906,1.68391,2.78073,-0.178464,-0.166372,0.041846,-0.322562,-0.80219,-1.63334,-3.58573,-0.149053
-2.43851,-1.35352,-1.69111,-2.49813,-3.21671,-0.151339,0.00983966,0.0694472,0.0273631,-0.0739469,1.08291,0.390484,0.601842,0.623251,2.11658,1.96085,0.501893,1.34312,1.23099,2.38444,-0.180728,-0.132039,-0.06688,-0.313488,-0.749616,-1.54958,-3.4786,-0.166323
-2.51524,-1.44425,-1.73777,-2.73497,-3.40883,-0.0394173,0.0293095,0.103301,0.0900474,-0.0120217,1.21975,0.609016,0.576814,0.905983,2.20441,2.04123,0.708349,1.43093,1.52894,2.74749,-0.175927,-0.122051,0.0242587,-0.333568,-0.770606,-1.62031,-3.51783,-0.158298
-2.70776,-1.59501,-1.72579,-2.83209,-3.26979,-0.246227,-0.0237894,0.0860667,0.192847,-0.185536,1.33022,0.616944,0.538935,0.804175,2.2026,2.33854,0.78599,1.39828,1.51024,2.58707,-0.184533,-0.143295,-0.00184494,-0.362934,-0.758701,-1.6022,-3.51091,-0.144825
-2.38992,-1.48914,-1.72095,-2.89985,-3.52261,-0.230181,-0.0328668,0.0782429,0.0852111,-0.0755797,0.991837,0.554089,0.493723,0.894554,2.40736,1.95661,0.636592,1.29083,1.69591,2.61344,-0.179615,-0.0831064,0.0642959,-0.327025,-0.763645,-1.55517,-3.43631,-0.118852
-2.3902,-1.256,-1.63361,-2.5824,-3.23648,-0.202459,-0.0688941,-0.000265411,-0.0226759,-0.131145,1.15848,0.374549,0.617852,0.691677,2.07626,1.80516,0.276206,1.28282,1.19993,2.3422,-0.178711,-0.105088,-0.017475,-0.313962,-0.75913,-1.57523,-3.51294,-0.149619
-2.62337,-1.51464,-1.57947,-2.71123,-3.30341,-0.22693,-0.156484,-0.0169513,0.0169234,-0.168421,1.339,0.761437,0.452419,0.852381,2.24831,2.28108,0.687187,1.30583,1.5452,2.45713,-0.179483,-0.141021,-0.00437536,-0.309719,-0.736181,-1.56275,-3.44826,-0.109215
-2.54497,-1.44051,-1.5897,-2.82767,-3.38459,-0.258663,-0.0801795,0.0702759,0.0600045,-0.0214795,1.25095,0.575652,0.602831,1.06259,2.33387,2.02969,0.557443,1.17925,1.50558,2.65358,-0.179708,-0.0957749,0.078595,-0.360079,-0.843584,-1.53225,-3.41926,-0.132467
-2.31193,-1.27355,-1.58385,-2.51654,-3.26159,-0.249533,-0.0995071,0.0522331,-0.0999411,-0.141513,1.08473,0.483647,0.516236,0.65941,2.19141,1.89088,0.537169,1.37016,1.49228,2.44899,-0.174517,-0.131261,-0.0182392,-0.28556,-0.795284,-1.50489,-3.40526,-0.127409
-2.29362,-1.16768,-1.54667,-2.47976,-2.95771,-0.22347,-0.153511,0.0357156,-0.101883,-0.12586,1.01976,0.421661,0.465586,0.796223,1.96947,1.91018,0.488733,1.19703,1.34985,2.24053,-0.163461,-0.126805,-0.0496526,-0.327155,-0.824134,-1.53957,-3.44814,-0.155221
