b_phmvac_basic_notavail,b_phmvac_rsc_avail,b_phmvac_rsc_notavail,b_phmvac_lockdown_avail,b_phmvac_lockdown_notavail,b_phmvac_basic_notavail_male,b_phmvac_rsc_avail_male,b_phmvac_rsc_notavail_male,b_phmvac_lockdown_avail_male,b_phmvac_lockdown_notavail_male,b_phmvac_basic_notavail_age3554,b_phmvac_rsc_avail_age3554,b_phmvac_rsc_notavail_age3554,b_phmvac_lockdown_avail_age3554,b_phmvac_lockdown_notavail_age3554,b_phmvac_basic_notavail_age55p,b_phmvac_rsc_avail_age55p,b_phmvac_rsc_notavail_age55p,b_phmvac_lockdown_avail_age55p,b_phmvac_lockdown_notavail_age55p,b_phmsev_dur,b_econ20,b_econ40,b_inc50,b_inc90,b_mor100,b_mor150,b_edu10
-1.99133,-0.380798,-0.672832,-0.82442,-1.60132,-0.239769,0.0152063,-0.0203129,-0.0201964,0.0522688,0.976294,0.53353,0.471546,0.890512,2.34349,1.79589,0.519709,1.26372,1.49138,2.56308,-0.133177,-0.0475578,-0.00233274,-0.278711,-0.748585,-1.40896,-3.32667,-0.0707941
-2.16827,-0.382565,-0.65761,-0.609777,-1.25666,-0.201714,-0.106349,0.00250891,-0.0848212,-0.216915,1.12518,0.646463,0.454675,0.637137,2.31695,1.91512,0.658823,1.30876,1.47118,2.45016,-0.146658,-0.0525631,0.0181604,-0.324503,-0.825517,-1.4536,-3.40476,-0.0499942
-2.34764,-0.562241,-0.937337,-1.26335,-1.56912,-0.0848106,-0.00273852,0.0675466,0.048685,-0.117032,1.05971,0.44074,0.586983,0.867732,2.04669,1.89187,0.480314,1.33834,1.61784,2.33804,-0.129741,0.0254613,0.159603,-0.279514,-0.716454,-1.4534,-3.37352,-0.053459
-1.99691,-0.213709,-0.577862,-0.608468,-1.1509,-0.265393,-0.154408,-0.044095,-0.151506,-0.234969,1.06155,0.509812,0.467994,0.786921,2.04034,1.54125,0.295826,1.08909,1.14123,2.1153,-0.138184,0.039471,0.0364629,-0.268989,-0.718454,-1.40702,-3.39567,-0.108098
-2.49877,-0.716665,-0.880024,-0.988949,-1.63484,0.00324734,0.117068,0.145225,0.137635,-0.126242,1.23702,0.726084,0.716148,0.888147,2.33638,2.05211,0.791678,1.4036,1.51523,2.73292,-0.141677,0.0314505,0.0880444,-0.265994,-0.702619,-1.43887,-3.3508,-0.0268379
-2.28756,-0.472046,-0.756698,-1.06788,-1.6004,-0.0846886,-0.00896919,0.0807061,0.0209105,-0.0595749,1.06901,0.603291,0.511918,1.14729,2.40497,1.88699,0.540586,1.32002,1.48743,2.58072,-0.140599,0.00780269,0.0325531,-0.282625,-0.74311,-1.39316,-3.33453,-0.0370951
-2.34604,-0.532783,-0.877113,-0.850158,-1.72067,-0.0866725,0.0365753,0.191654,0.0134451,-0.0718793,0.969551,0.469267,0.483491,0.784329,2.3749,1.87499,0.612995,1.44249,1.42531,2.73822,-0.146938,-0.0275095,0.0573734,-0.309916,-0.770796,-1.39909,-3.41679,-0.03571
-2.15404,-0.323519,-0.668646,-0.621705,-1.23753,-0.2919,-0.206649,0.0885487,-0.0975977,-0.230409,1.01669,0.39828,0.413466,0.467895,1.94406,1.99671,0.605359,1.26071,1.26571,2.32176,-0.131875,-0.0502575,-0.0044165,-0.308422,-0.733627,-1.42031,-3.36559,-0.0545451
-2.3117,-0.41168,-0.770716,-0.923776,-1.42927,-0.185409,-0.101672,0.121287,0.0554977,-0.179326,1.05348,0.41779,0.526573,0.874427,2.14947,1.82521,0.447779,1.23511,1.38245,2.36648,-0.147509,0.0143257,0.105639,-0.264259,-0.780324,-1.49162,-3.47101,-0.0172474
-2.1391,-0.342084,-0.630082,-0.73249,-1.36834,-0.180049,-0.0192104,-0.0630932,-0.117388,-0.12654,1.00932,0.416178,0.495261,0.751072,2.11858,1.88001,0.571922,1.38716,1.58473,2.43018,-0.139698,-0.0372258,-0.00353854,-0.285474,-0.785786,-1.41031,-3.38858,-0.0845707
-2.48779,-0.623204,-0.900862,-1.06389,-1.63642,-0.182334,-0.0974316,0.187278,-0.0592371,-0.165521,1.38195,0.785838,0.751129,1.21764,2.3168,2.15154,0.746482,1.32524,1.75827,2.57904,-0.139568,0.0183659,0.029863,-0.273654,-0.721866,-1.43344,-3.42018,-0.0251291
-2.22376,-0.327108,-0.72788,-0.741428,-1.23456,-0.0695063,0.0330294,0.0576053,0.0528202,-0.00504433,0.886436,0.260728,0.486404,0.629121,1.85768,1.94887,0.459353,1.31883,1.3695,2.37879,-0.142549,-0.0452931,-0.015557,-0.268346,-0.770189,-1.44096,-3.46259,-0.0707437
-2.21273,-0.341441,-0.798789,-1.02407,-1.36788,-0.222127,-0.116237,0.00272839,0.0650074,-0.0675112,1.14509,0.424901,0.63293,1.12087,1.91427,2.04194,0.637084,1.42495,1.63841,2.47551,-0.136397,-0.00682265,0.037416,-0.304906,-0.70858,-1.46545,-3.40129,-0.0257485
-2.03701,-0.32592,-0.585387,-0.731296,-1.28904,-0.262337,-0.0832499,-0.0602607,-0.151331,-0.126157,0.985786,0.475943,0.503709,0.904649,2.16967,1.65977,0.459086,1.19086,1.34144,2.31743,-0.141692,0.02471,0.0571863,-0.316608,-0.79197,-1.39051,-3.32009,-0.0603186
-2.27859,-0.455063,-0.852708,-1.10933,-1.4143,-0.322406,-0.193264,-0.0218174,-0.020644,-0.27046,1.28221,0.631636,0.659989,1.01301,2.21136,2.16774,0.778007,1.4521,1.71312,2.52902,-0.13548,-0.0556942,0.0277775,-0.246551,-0.667021,-1.41254,-3.27769,-0.0468919
-2.1485,-0.364765,-0.67422,-0.860562,-1.316,-0.431997,-0.210084,-0.0776941,-0.101033,-0.339114,1.07119,0.544274,0.605745,0.828127,2.27551,1.66846,0.345124,1.21656,1.44127,2.18743,-0.141836,0.00071177,0.049948,-0.291774,-0.736849,-1.4032,-3.30851,-0.0341495
-2.02547,-0.426885,-0.576501,-0.801244,-1.57809,-0.167711,0.0446033,-0.00934928,-0.0222545,-0.0561763,0.881666,0.49924,0.45784,0.813361,2.40035,1.83105,0.631427,1.25205,1.49624,2.69896,-0.148286,0.0278362,0.091107,-0.219896,-0.701022,-1.43596,-3.4095,-0.0410515
-2.48221,-0.641918,-0.842194,-0.931195,-1.75664,-0.167531,-0.0952441,0.120599,0.0653062,-0.0571199,1.29934,0.738819,0.559022,0.775722,2.43655,2.05364,0.804508,1.40228,1.41496,2.70401,-0.142328,-0.0311296,0.0917512,-0.307683,-0.831962,-1.42407,-3.39233,-0.0614754
-2.2396,-0.376309,-0.633167,-0.755592,-1.44659,-0.115149,-0.0451986,0.0392818,-0.0156444,-0.143179,0.834609,0.403746,0.449462,0.742962,2.3041,1.89239,0.527695,1.24447,1.39348,2.45568,-0.149588,0.0129369,0.0521721,-0.235488,-0.782537,-1.4137,-3.39762,-0.0495591
-2.16376,-0.387798,-0.741124,-0.765093,-1.31684,-0.262808,-0.145621,0.0325553,0.0108553,-0.0282487,0.896447,0.37621,0.54736,0.491333,2.00351,2.02679,0.677744,1.42486,1.51776,2.44315,-0.154422,0.0362472,0.116293,-0.25821,-0.721542,-1.42885,-3.3735,-0.0488772
-2.09012,-0.341458,-0.751991,-0.749272,-1.49897,-0.341208,-0.0264534,0.0453967,-0.0633899,-0.135182,1.24742,0.636004,0.633256,0.824955,2.48966,2.02375,0.559808,1.31869,1.30059,2.53382,-0.143389,0.0142405,0.102577,-0.216293,-0.68833,-1.38351,-3.38045,-0.0500401
-2.07491,-0.236014,-0.665926,-0.719232,-1.34421,-0.285034,-0.22138,-0.0310397,0.00843391,-0.172152,0.843144,0.336122,0.463367,0.609692,2.13849,1.7296,0.407419,1.23837,1.3357,2.39496,-0.150248,-0.00165589,0.0443611,-0.25642,-0.690103,-1.44578,-3.42698,-0.0537795
-2.23595,-0.379577,-0.69874,-0.862001,-1.49976,-0.373153,-0.320953,-0.075226,-0.235266,-0.165159,1.18808,0.564317,0.600625,1.05942,2.25239,1.91439,0.682543,1.29886,1.61135,2.5604,-0.146219,-0.00648671,0.0775675,-0.270684,-0.726677,-1.38484,-3.33196,-0.0373748
-2.33502,-0.587975,-0.934339,-1.06281,-1.6389,-0.0920939,0.114972,0.0899598,0.0200413,0.102714,1.08839,0.52192,0.583556,0.813589,2.02524,1.90808,0.570654,1.35848,1.54483,2.47914,-0.134993,-0.0017956,0.0967748,-0.27711,-0.752442,-1.43344,-3.43045,-0.0570516
-2.46302,-0.478884,-0.69537,-0.902932,-1.36764,-0.233949,-0.0671886,0.0822005,-0.0460382,-0.284094,1.25445,0.529273,0.51794,0.894545,2.1398,2.23812,0.730868,1.30481,1.54381,2.6785,-0.140449,-0.00859716,0.00839214,-0.287312,-0.783113,-1.45866,-3.41888,-0.086184
-2.24851,-0.394233,-0.688387,-0.971076,-1.49858,-0.0297513,-0.0254337,0.0315326,0.205315,-0.137612,0.990973,0.318941,0.456482,0.84328,2.191,1.79599,0.436859,1.23283,1.33216,2.35445,-0.140215,-0.0165306,0.0560802,-0.256422,-0.692608,-1.37264,-3.34752,-0.00911879
-2.12065,-0.328139,-0.697911,-0.834021,-1.43663,-0.127847,0.0479261,0.0633428,0.0602561,0.0568299,0.787974,0.195514,0.316476,0.562002,2.01123,1.64328,0.382101,1.20976,1.30202,2.44663,-0.145037,0.0104455,0.102591,-0.26008,-0.717913,-1.42493,-3.39207,-0.0120681
-2.34462,-0.546943,-0.788797,-0.955233,-1.57388,-0.0834041,0.0624458,0.159377,-0.0388263,-0.0594329,1.15997,0.605675,0.500465,0.948015,2.17702,1.88218,0.534433,1.20054,1.44767,2.31903,-0.131852,-0.0308939,0.0436485,-0.262303,-0.765724,-1.41869,-3.35076,-0.104034
-2.08165,-0.403166,-0.695275,-0.952173,-1.5974,-0.169178,-0.0442013,-0.00342476,-0.009126,-0.0704436,0.967436,0.526239,0.556261,0.930662,2.25164,1.90223,0.62494,1.37487,1.64925,2.62098,-0.134527,-0.0306291,-0.0099148,-0.289592,-0.836466,-1.41573,-3.42034,-0.0682346
-2.14964,-0.373218,-0.637706,-0.772454,-1.50355,-0.142602,-0.173387,0.0305773,-0.00720894,-0.283413,1.00609,0.543729,0.534603,0.913223,2.35743,1.9223,0.633559,1.29007,1.44701,2.80855,-0.143265,-0.0029969,0.0734303,-0.288098,-0.793492,-1.39593,-3.35807,-0.0668921
-2.46368,-0.616829,-0.862556,-1.07516,-1.49345,-0.282899,-0.0967856,-0.0113411,-0.181127,-0.134241,1.35925,0.718054,0.6702,1.12286,2.21982,2.23536,0.808435,1.40104,1.87081,2.55502,-0.143444,0.0516916,0.11614,-0.296048,-0.748114,-1.43925,-3.35405,-0.0443593
-2.25016,-0.510923,-0.787523,-1.09214,-1.73578,-0.129481,-0.0488781,0.0677777,0.107864,0.0416524,1.06604,0.628006,0.562318,0.863606,2.36959,1.85754,0.627961,1.30812,1.44556,2.73273,-0.14063,-0.034137,0.128779,-0.263092,-0.68433,-1.38908,-3.3889,-0.0205291
-2.05913,-0.297748,-0.654279,-0.738566,-1.2823,-0.466649,-0.330971,-0.0267179,-0.16558,-0.34154,1.0522,0.524587,0.624136,0.895033,2.23581,1.76111,0.534512,1.29338,1.21414,2.41741,-0.144599,-0.0447579,0.0143747,-0.315791,-0.804682,-1.37892,-3.33753,-0.0381688
-2.24857,-0.444239,-0.700314,-0.692671,-1.43414,0.0332816,0.155212,0.0659006,-0.0547364,-0.0474219,0.98509,0.42268,0.532213,0.783336,2.32789,1.76392,0.543287,1.27172,1.35263,2.42022,-0.140587,-0.00763338,0.0643963,-0.268473,-0.734071,-1.42169,-3.41617,-0.0825144
-2.02723,-0.290486,-0.698178,-0.638721,-1.06966,-0.390198,-0.272629,-0.100043,-0.273235,-0.359303,1.06448,0.450485,0.499021,0.78696,1.80799,1.70019,0.474905,1.25733,1.30084,2.01396,-0.135417,-0.00533485,0.0142797,-0.260216,-0.732814,-1.43263,-3.32137,-0.0806229
-2.17987,-0.238627,-0.713148,-0.873954,-1.30418,-0.153518,-0.0963209,0.032113,0.0161883,-0.0902068,0.858471,0.262064,0.471641,0.786372,2.04735,1.80506,0.374745,1.34066,1.42382,2.3284,-0.140329,-0.0213141,0.0569228,-0.298838,-0.739214,-1.43625,-3.39298,-0.0836793
-2.22612,-0.44392,-0.729477,-0.862757,-1.57635,-0.118554,0.0706199,0.0504569,0.0913365,0.0151978,0.821609,0.36859,0.460121,0.642086,2.01862,1.80502,0.47882,1.23806,1.41977,2.40899,-0.14096,0.0555122,0.0485164,-0.285883,-0.795716,-1.49112,-3.49301,-0.0517628
-2.46526,-0.667256,-0.894216,-1.16605,-1.76566,-0.343876,-0.131876,-0.0162438,0.0617882,-0.170724,1.46848,0.912159,0.842144,1.08576,2.70765,2.25884,0.914656,1.55636,1.7607,2.86683,-0.150396,0.0516886,0.0926233,-0.303749,-0.794477,-1.40984,-3.48403,-0.0493374
-2.08384,-0.316195,-0.721886,-0.889735,-1.37887,-0.306532,-0.0665125,-0.032173,0.0958689,-0.161796,1.07121,0.422164,0.488641,0.740472,1.98191,1.86415,0.419249,1.25174,1.27468,2.13471,-0.128543,-0.0245031,0.0198588,-0.246411,-0.671502,-1.42943,-3.3681,-0.0901439
-2.30033,-0.443201,-0.860225,-0.992751,-1.41369,-0.310451,-0.132085,0.000764353,0.125314,-0.164398,1.2911,0.573866,0.714866,0.950361,2.25868,2.07597,0.651162,1.48338,1.54074,2.46392,-0.135875,-0.0448053,0.0143761,-0.284364,-0.704402,-1.40738,-3.355,-0.0720854
-2.14263,-0.272445,-0.664694,-0.737265,-1.20411,-0.261638,-0.173866,0.0853436,-0.155939,-0.267636,0.892024,0.335599,0.456785,0.867867,1.87306,1.79928,0.440113,1.22561,1.38073,2.2456,-0.144643,-0.0445701,0.0423697,-0.276249,-0.734965,-1.40941,-3.40055,-0.0235841
-2.41264,-0.609904,-0.800783,-0.829495,-1.75652,-0.177124,-0.0489468,0.0652595,0.0563639,0.0695069,1.19848,0.660837,0.62097,0.901641,2.3907,2.032,0.762291,1.28471,1.49796,2.74726,-0.139678,-0.0479463,-0.0526271,-0.308116,-0.85419,-1.45613,-3.44112,-0.0952175
-2.25133,-0.452606,-0.688988,-0.919864,-1.45182,-0.304748,-0.180035,-0.106502,-0.227996,-0.224498,1.12889,0.469181,0.464564,0.966122,2.07954,1.91675,0.454994,1.23656,1.49567,2.25196,-0.132673,-0.063012,0.00392335,-0.255721,-0.74592,-1.38555,-3.29969,-0.0674651
-2.1291,-0.390987,-0.697846,-0.80665,-1.47221,-0.0879897,0.028187,0.0747206,0.220897,-0.0169326,0.992837,0.416028,0.535222,0.737213,2.29661,1.87504,0.621426,1.32012,1.30639,2.5944,-0.146695,0.0417306,0.10875,-0.272931,-0.740479,-1.33874,-3.29101,-0.0596179
-2.09928,-0.431997,-0.760997,-0.849683,-1.63968,-0.371613,-0.175479,0.0121486,-0.20218,-0.236008,1.09307,0.564957,0.611238,0.887195,2.33163,1.86211,0.602386,1.29987,1.46002,2.66668,-0.134876,-0.019374,0.0139107,-0.307789,-0.796861,-1.47175,-3.4355,-0.0523466
-2.21941,-0.51815,-0.910272,-0.96745,-1.4679,-0.197054,-0.0273023,0.0565936,-0.0374862,-0.155019,1.01589,0.473561,0.583292,0.837983,2.06895,1.87809,0.601703,1.43416,1.48606,2.53152,-0.139429,-0.00374986,0.0495605,-0.349436,-0.77839,-1.41324,-3.40238,-0.0460003
-2.15829,-0.421907,-0.784268,-0.913575,-1.55951,-0.223279,-0.186031,0.0229619,-0.120565,-0.117557,1.10767,0.59909,0.598661,0.826924,2.26066,2.01415,0.743396,1.38356,1.45297,2.65137,-0.133219,-0.00161636,0.0291222,-0.311886,-0.744668,-1.43108,-3.38848,-0.0639088
-2.19407,-0.575769,-0.879175,-1.01695,-1.59031,-0.209021,0.0314875,0.0402938,-0.031874,0.0413594,0.739231,0.404394,0.583216,0.818759,2.03321,1.69686,0.494602,1.43738,1.54414,2.28722,-0.136632,-0.0480821,0.00212667,-0.264433,-0.750676,-1.40356,-3.34316,-0.0317281
-2.26334,-0.531783,-0.820358,-1.078,-1.39999,-0.188765,-0.0772824,0.0612156,-0.0109847,-0.229296,1.07086,0.597562,0.555132,0.913089,2.11431,1.97772,0.773146,1.38931,1.55093,2.52698,-0.136225,0.0241192,0.0723359,-0.296186,-0.747335,-1.42436,-3.41146,-0.0109525
-2.24609,-0.594955,-0.793645,-0.783832,-1.58256,-0.253738,-0.0713653,-0.0171432,-0.305573,-0.193496,1.19181,0.7796,0.663585,0.960941,2.39647,1.85928,0.670615,1.3171,1.3918,2.76398,-0.14234,0.000652776,0.0389159,-0.300695,-0.773608,-1.41239,-3.37517,-0.0724667
-2.15475,-0.245433,-0.712103,-0.896761,-1.53041,-0.160451,-0.0354142,0.134177,-0.0199284,0.0927776,0.950524,0.381536,0.443562,0.836836,2.08593,1.85015,0.351228,1.13769,1.41404,2.4401,-0.143456,0.02778,0.103468,-0.266236,-0.67482,-1.45157,-3.41748,-0.073591
-2.3228,-0.434821,-0.748832,-1.02595,-1.56869,-0.0840158,0.051066,0.184706,0.307452,0.00824956,1.05269,0.458038,0.524896,0.742187,2.2545,1.90941,0.42692,1.28465,1.5346,2.34829,-0.145983,0.00488872,0.0425717,-0.303519,-0.801409,-1.42172,-3.43714,-0.0696795
-2.15932,-0.300038,-0.694487,-0.728381,-1.50057,-0.322616,-0.177474,-0.0726154,-0.0727271,-0.0385525,1.22132,0.580593,0.706797,0.850095,2.34828,1.93029,0.532069,1.34714,1.4201,2.44587,-0.139324,-0.000386738,0.0445389,-0.237185,-0.737902,-1.4083,-3.36166,-0.0499889
-2.27577,-0.462509,-0.813374,-0.837652,-1.52666,-0.158839,-0.133296,0.0890864,0.0586939,-0.29851,1.10361,0.607475,0.60029,0.714836,2.25649,1.92373,0.657999,1.40995,1.40199,2.6347,-0.13387,-0.0450257,0.022322,-0.251235,-0.774448,-1.39097,-3.37869,-0.107126
-2.35714,-0.448006,-0.833341,-0.722438,-1.50259,-0.167744,-0.0392498,0.0454485,-0.106138,-0.111458,1.23718,0.665888,0.638361,0.715778,2.54515,1.9274,0.584383,1.4363,1.3266,2.52574,-0.15316,0.0551262,0.0452598,-0.304082,-0.739971,-1.49446,-3.54246,-0.0425994
-2.19572,-0.480107,-0.765496,-0.876814,-1.70625,-0.224047,-0.0790476,0.0495597,0.150405,-0.0415048,1.06586,0.387516,0.481397,0.643827,2.19524,1.87547,0.436553,1.14023,1.21198,2.45214,-0.131898,0.00291445,0.0252869,-0.298346,-0.758016,-1.40336,-3.32814,-0.0639998
-2.00736,-0.451746,-0.839288,-1.01009,-1.60979,-0.24997,-0.0501069,0.112065,0.126509,-0.164838,0.836045,0.444559,0.511552,0.786288,2.17973,1.68578,0.560623,1.32248,1.34465,2.55671,-0.127085,0.0227632,0.0695398,-0.246774,-0.712504,-1.43099,-3.38435,-0.0603296
-2.2931,-0.436305,-0.666688,-0.958707,-1.77511,-0.363731,-0.221959,-0.0505968,-0.0148996,-0.276234,1.23871,0.511117,0.553107,0.951324,2.54514,1.89629,0.496469,1.17702,1.32314,2.6942,-0.1353,-0.0595589,0.00212945,-0.235379,-0.746772,-1.44072,-3.36689,-0.0550464
-2.36296,-0.536228,-0.762527,-1.10913,-1.68756,0.0185718,0.0678493,0.0427103,0.155665,-0.00586131,1.04793,0.556539,0.569761,0.981532,2.56513,2.02147,0.676273,1.31216,1.53868,2.68755,-0.14508,0.031987,0.0932095,-0.267728,-0.722318,-1.42349,-3.40328,-0.0497913
-2.11095,-0.260777,-0.63007,-0.636839,-1.56478,-0.196572,-0.0595466,-0.00383298,0.057764,0.00242103,1.03033,0.472913,0.560088,0.558087,2.33786,1.86005,0.521992,1.30756,1.28096,2.63425,-0.144136,0.0272664,0.0410103,-0.288012,-0.798576,-1.42419,-3.41129,-0.0669342
-2.13838,-0.292679,-0.59847,-0.775381,-1.45398,-0.237878,-0.210006,-0.109822,-0.0253289,-0.216789,1.03436,0.417935,0.43172,0.776847,2.26186,1.9191,0.600573,1.22469,1.313,2.60519,-0.144121,0.0119109,0.0443092,-0.282564,-0.758718,-1.45455,-3.40833,-0.0943545
-2.21314,-0.479118,-0.584211,-0.872736,-1.45947,-0.258485,-0.0497697,-0.020879,-0.0183563,0.00161218,1.23672,0.659676,0.565483,0.878016,2.25014,2.08193,0.722609,1.2524,1.75169,2.48881,-0.148402,0.0380092,0.0821293,-0.28884,-0.833789,-1.39802,-3.37986,-0.0786759
-2.13957,-0.476498,-0.739308,-0.860813,-1.43451,-0.0812413,0.0705444,0.129337,0.0541736,-0.00715548,0.920393,0.440394,0.445529,0.774475,2.04242,1.69811,0.48111,1.18246,1.30062,2.307,-0.138709,-0.0371529,-0.0156655,-0.242544,-0.777562,-1.41341,-3.38191,-0.0894633
-2.27807,-0.459869,-0.807778,-0.845479,-1.58615,-0.219575,-0.123015,0.0761949,-0.102078,-0.110831,1.21207,0.586698,0.596248,0.886017,2.33989,1.98087,0.694961,1.42101,1.47125,2.5784,-0.140802,0.0382227,0.0282707,-0.23073,-0.734899,-1.37247,-3.34046,-0.049453
-2.38242,-0.571128,-0.899558,-1.16274,-1.77986,-0.205712,-0.134281,0.0551815,0.0261838,-0.208624,1.15722,0.693683,0.787962,1.13818,2.45904,2.04401,0.734574,1.43773,1.61738,2.84274,-0.139642,-0.0163407,0.0591187,-0.298579,-0.793726,-1.44998,-3.42314,-0.051287
-2.13218,-0.360374,-0.688228,-0.831206,-1.56491,-0.449021,-0.41414,-0.0414002,0.00916247,-0.347091,1.23282,0.654953,0.569754,0.8254,2.39889,1.79897,0.542603,1.16055,1.32909,2.57805,-0.12899,-0.0478106,0.037182,-0.292504,-0.790871,-1.4177,-3.32814,-0.0634624
-2.28286,-0.455464,-0.77863,-0.903713,-1.36713,-0.129108,-0.102986,0.0326431,0.0621163,-0.0946544,1.17708,0.571475,0.651871,0.95628,1.99196,2.03874,0.647978,1.35865,1.44925,2.43238,-0.137917,0.032356,0.0150642,-0.293413,-0.809767,-1.46712,-3.40387,-0.0701353
-2.07082,-0.239225,-0.531381,-0.638536,-1.56413,-0.0503949,0.0677233,0.03542,0.116851,0.11944,1.10843,0.489251,0.523942,0.784305,2.3204,1.60801,0.289746,1.06693,1.1148,2.47746,-0.141474,-0.040609,0.0302163,-0.290354,-0.789357,-1.41191,-3.43956,-0.0507715
-2.13426,-0.366964,-0.81871,-0.953703,-1.51645,-0.326492,-0.255704,0.0353758,-0.101966,-0.173833,0.897371,0.457683,0.562529,0.775882,2.20675,1.78574,0.573741,1.35388,1.63992,2.54625,-0.143283,-0.0120133,0.0538451,-0.273208,-0.748886,-1.44342,-3.38537,-0.0560668
-2.22269,-0.362371,-0.595684,-0.616818,-1.45298,-0.225664,-0.0919382,-0.0814611,-0.226524,-0.0895323,1.19412,0.610263,0.603131,0.809753,2.40732,1.77783,0.528864,1.25118,1.24859,2.52117,-0.148175,-0.013816,0.000794947,-0.287384,-0.729672,-1.38006,-3.40815,-0.0743672
-2.09392,-0.276509,-0.630386,-0.813916,-1.467,-0.0978391,-0.0531438,0.0182215,0.144427,-0.0055941,0.953342,0.386022,0.450468,0.816566,2.17397,1.63269,0.343357,1.18049,1.37264,2.45725,-0.140207,0.0560835,0.0122192,-0.277089,-0.766239,-1.45293,-3.36933,-0.071605
-2.37078,-0.562851,-0.905291,-1.15712,-1.81845,-0.177598,-0.0906196,0.115079,0.25031,-0.100035,1.05223,0.546984,0.659646,0.935878,2.41625,1.99185,0.671614,1.35748,1.49526,2.8363,-0.137656,-0.00865889,0.0196978,-0.272394,-0.752842,-1.44585,-3.40395,-0.0296487
-2.41737,-0.688169,-0.843743,-0.98486,-1.88111,-0.181204,-0.0287909,0.0397432,0.0338246,-0.0499137,1.3001,0.800656,0.751642,0.961673,2.49858,2.0324,0.752578,1.36709,1.50845,2.86668,-0.143314,0.0545432,0.0916342,-0.295466,-0.771521,-1.44632,-3.45066,-0.050176
-2.14185,-0.33349,-0.789668,-0.934922,-1.27317,-0.139041,-0.050608,0.0599204,0.209085,-0.0881535,0.99506,0.335524,0.583302,0.805692,1.98976,1.77005,0.476838,1.30061,1.41273,2.26146,-0.144813,0.0480815,0.0653544,-0.24889,-0.708026,-1.44379,-3.35493,-0.0583526
-2.14324,-0.420943,-0.597997,-0.793753,-1.68526,-0.23513,-0.0310377,-0.048719,-0.0532429,0.0124948,0.98159,0.333262,0.360262,0.840617,2.32379,1.86822,0.52246,1.25471,1.34009,2.63756,-0.138145,-0.0118029,0.00498776,-0.246966,-0.743229,-1.41136,-3.36039,-0.0559794
-2.09888,-0.319157,-0.73689,-0.847091,-1.51732,-0.125649,0.0671588,0.110678,0.0478126,-0.0490622,0.973808,0.27033,0.49222,0.847634,2.16613,1.66425,0.335946,1.28746,1.43722,2.48939,-0.145466,0.0314612,0.103334,-0.275132,-0.791222,-1.40339,-3.33765,-0.0016284
-2.37216,-0.541867,-0.793345,-0.882171,-1.58658,0.0549149,0.131425,0.129147,-0.0131507,0.0852241,1.14898,0.550228,0.453918,0.8465,2.23485,2.05759,0.709951,1.36057,1.46946,2.54697,-0.140269,-0.0406284,0.0551601,-0.259557,-0.658766,-1.38334,-3.2814,-0.075324
-2.48573,-0.629004,-0.9294,-1.17329,-1.61807,-0.28173,-0.046895,0.119393,0.134964,-0.0668069,1.4794,0.784575,0.661345,1.17105,2.51706,2.20519,0.780971,1.45537,1.64936,2.67827,-0.143207,0.0162738,0.0228338,-0.284333,-0.783428,-1.40988,-3.36612,-0.0235754
-2.17179,-0.279024,-0.670002,-0.7314,-1.60002,-0.498919,-0.289465,-0.150963,-0.292428,-0.176574,0.919348,0.36913,0.550898,0.725426,2.40356,2.05018,0.498255,1.27819,1.39906,2.77319,-0.14438,-0.0699304,0.00560875,-0.308878,-0.75134,-1.49022,-3.42164,-0.0330082
-2.30833,-0.555327,-0.808611,-0.957769,-1.63884,-0.228578,-0.0541784,0.0246663,-0.0132778,0.0721462,1.22954,0.503279,0.499594,0.827011,2.14484,2.01772,0.69102,1.31244,1.47304,2.53555,-0.142651,0.0383931,0.0563567,-0.248718,-0.695214,-1.45316,-3.40327,-0.0581558
-2.22076,-0.57362,-0.904394,-1.17004,-1.59989,-0.194513,-0.0643386,0.0364429,-0.103323,-0.248889,1.24348,0.684274,0.752835,1.22016,2.44729,1.81922,0.630391,1.42311,1.53781,2.48328,-0.129449,0.0184486,0.0567773,-0.278393,-0.723863,-1.39487,-3.33959,-0.0730181
-2.00886,-0.244146,-0.631315,-0.811216,-1.48068,-0.134192,-0.0697951,-0.0350703,0.176647,-0.161979,0.888459,0.598974,0.547379,0.806889,2.42154,1.53967,0.26051,1.24096,1.22568,2.40344,-0.137525,-0.0236685,-0.00383475,-0.267151,-0.769132,-1.40952,-3.41858,-0.096997
-2.23451,-0.585284,-0.738861,-0.812369,-1.6595,-0.250348,-0.106683,-0.0192392,-0.00927043,-0.125804,0.978996,0.57158,0.577415,0.765375,2.20508,1.92677,0.697439,1.34428,1.51808,2.73253,-0.139068,-0.00651823,0.0127657,-0.28577,-0.831604,-1.38051,-3.30982,-0.0680571
-2.10029,-0.366413,-0.672621,-0.877972,-1.64609,-0.146078,0.0631464,0.079179,0.183441,0.0578745,0.880358,0.337884,0.457515,0.773464,2.16364,1.81099,0.629333,1.30681,1.55221,2.79131,-0.1441,-0.0024847,0.0553551,-0.234311,-0.797088,-1.41129,-3.37861,-0.0867628
-2.20461,-0.445523,-0.841685,-0.949174,-1.69612,-0.19662,-0.113236,0.0984642,-0.175571,-0.0887935,0.971451,0.528904,0.624281,1.02225,2.4114,1.88354,0.649395,1.37182,1.65303,2.66013,-0.1373,-0.0406031,0.0638751,-0.26204,-0.747336,-1.43247,-3.39004,-0.0708248
