b_phmvac_basic_notavail,b_phmvac_rsc_avail,b_phmvac_rsc_notavail,b_phmvac_lockdown_avail,b_phmvac_lockdown_notavail,b_phmvac_basic_notavail_male,b_phmvac_rsc_avail_male,b_phmvac_rsc_notavail_male,b_phmvac_lockdown_avail_male,b_phmvac_lockdown_notavail_male,b_phmvac_basic_notavail_age3554,b_phmvac_rsc_avail_age3554,b_phmvac_rsc_notavail_age3554,b_phmvac_lockdown_avail_age3554,b_phmvac_lockdown_notavail_age3554,b_phmvac_basic_notavail_age55p,b_phmvac_rsc_avail_age55p,b_phmvac_rsc_notavail_age55p,b_phmvac_lockdown_avail_age55p,b_phmvac_lockdown_notavail_age55p,b_phmsev_dur2,sigma_u,b_econ20,b_econ40,b_inc50,b_inc90,b_mor100,b_mor150,b_edu10
-3.20527,-0.875802,-0.85687,-1.15028,-3.3402,-0.424939,-0.0811642,0.0841961,-0.24785,-0.00357883,2.1261,0.474799,0.140915,0.239111,2.54611,3.19477,0.574821,0.891685,0.843647,2.84115,-0.0143535,0.0217704,0.0858809,0.251655,-0.289975,-1.09616,-1.65593,-4.01681,-0.0252563
-3.23762,-0.846975,-0.715415,-1.20162,-3.35916,-0.361901,-0.156069,-0.0434879,-0.161666,-0.0397165,2.27026,0.626658,0.0541363,0.17222,2.61227,3.45065,0.84567,1.09069,1.10985,3.20767,-0.0170428,0.0225421,0.098542,0.236654,-0.258165,-1.12067,-1.68226,-4.03015,-0.0716631
-3.57483,-1.10171,-0.862698,-1.27802,-3.12871,-0.196674,-0.123466,0.0240354,-0.0958477,-0.153543,2.4278,0.930974,0.157425,0.544843,2.46373,3.51865,0.878198,0.925443,0.91642,2.66194,-0.0153711,0.023021,-0.00501428,0.197691,-0.257761,-1.07222,-1.6791,-3.93962,-0.0190266
-3.32249,-0.89526,-0.823779,-1.46538,-3.11556,-0.231695,-0.0190172,0.13941,0.215642,0.0459525,2.08348,0.500216,0.176998,0.406768,2.36955,3.25116,0.730033,0.956015,1.15854,2.78594,-0.015746,0.0216394,0.0479381,0.253328,-0.241167,-1.11852,-1.60624,-3.92991,-0.0465541
-3.3806,-0.867775,-0.772065,-1.5419,-3.09432,-0.247342,-0.103019,-0.0210241,-0.186565,-0.371336,2.26913,0.628174,-0.00398312,0.632561,2.52175,3.42482,0.669315,0.912855,1.13332,2.82306,-0.0154101,0.0232892,0.0559775,0.335692,-0.273041,-1.12975,-1.66018,-3.9746,-0.0585971
-3.29193,-0.927431,-0.824907,-1.19572,-3.43049,-0.243892,-0.0839893,0.0859128,-0.0161576,0.213612,2.19265,0.757117,0.188375,0.424165,2.73629,3.12523,0.584823,0.951511,0.838384,2.99741,-0.0175614,0.0219007,0.0478172,0.240253,-0.236376,-1.07094,-1.6496,-3.94544,-0.0756948
-3.10387,-0.868111,-0.727426,-1.32814,-3.24809,-0.358571,-0.192097,-0.0345438,0.108873,0.102639,1.84981,0.56208,-0.0600719,0.227299,2.42549,3.01951,0.62433,0.770058,0.895693,2.79787,-0.0148114,0.023495,0.0530772,0.238076,-0.253043,-1.03982,-1.73565,-3.98032,-0.0374087
-3.33965,-0.822404,-0.70852,-1.33347,-3.01464,-0.277773,-0.190679,-0.0747041,0.173514,-0.147938,2.09122,0.625956,0.0431233,0.351514,2.39403,3.26866,0.695836,0.843926,0.871584,2.65655,-0.0152841,0.0227025,0.0052193,0.23367,-0.315105,-1.04498,-1.69873,-3.92215,-0.0704323
-3.47061,-1.0766,-0.810594,-1.49223,-3.44024,-0.219225,0.0558677,-0.00827105,0.0851737,0.282377,2.29666,0.854978,0.127179,0.453707,2.70318,3.17887,0.622249,0.834302,0.898518,2.73829,-0.0158462,0.0229326,0.063215,0.333167,-0.275421,-1.06472,-1.71286,-4.06286,-0.0233454
-3.44105,-0.856651,-0.746067,-1.29584,-2.85462,-0.295488,-0.172282,-0.0346397,-0.0704336,-0.29542,2.08565,0.537145,0.0551766,0.33948,1.98015,3.46948,0.782309,0.929869,1.12102,2.65806,-0.0147295,0.0232846,-0.0461359,0.184661,-0.268889,-1.09285,-1.71155,-3.96323,-0.0726289
-3.6464,-1.15882,-0.791318,-1.40714,-3.53231,0.00839973,0.174277,0.169376,0.19598,0.172467,2.30958,0.667327,-0.0035385,0.403174,2.68127,3.47848,0.769045,0.892516,0.822348,2.98778,-0.0147114,0.0223597,0.0303921,0.193408,-0.268115,-1.08652,-1.69698,-4.04113,-0.050153
-3.66333,-1.08816,-0.928056,-1.56416,-3.43473,-0.126122,-0.05019,0.100526,0.238294,-0.0679661,2.55184,0.813601,0.127955,0.417964,2.67116,3.3709,0.656495,0.974222,1.00793,3.10905,-0.0154324,0.022809,0.034755,0.281075,-0.258069,-1.07322,-1.72439,-4.0513,-0.099338
-3.26321,-0.829602,-0.711223,-1.24293,-3.15312,-0.430612,-0.273567,-0.155853,-0.106018,-0.17039,1.9252,0.538015,0.0405702,0.202114,2.23827,3.18085,0.513757,0.806483,0.759397,2.6009,-0.0159875,0.021891,0.0740678,0.294731,-0.28753,-1.10971,-1.69672,-3.95265,-0.0192132
-3.35617,-1.04492,-0.841051,-1.54831,-3.34437,-0.198319,-0.0374086,0.0300813,-0.0853631,-0.0753697,2.20015,0.795611,0.183258,0.669375,2.54431,3.14794,0.712705,0.964852,1.08272,2.81387,-0.0139788,0.0224665,0.0268287,0.212966,-0.275271,-1.04019,-1.62103,-3.88349,-0.0383719
-3.26898,-0.967065,-0.69471,-1.41197,-3.34754,-0.281829,-0.0411518,0.0729383,0.0316128,-0.0677512,2.03505,0.555644,-0.1262,0.135227,2.666,3.19399,0.786671,0.779681,1.00004,3.07176,-0.0160718,0.0222939,-0.00735924,0.251975,-0.234305,-0.962232,-1.64596,-3.89726,-0.0931148
-3.62451,-1.04996,-0.85934,-1.58034,-3.03923,-0.162282,0.0164544,0.0834884,0.0898979,-0.200306,2.27281,0.570918,-0.111962,0.175965,2.42713,3.39101,0.669315,0.921976,1.02813,2.62714,-0.0156682,0.0233938,0.0319819,0.272121,-0.256034,-0.972099,-1.7474,-3.9461,-0.0440714
-3.43801,-1.00095,-0.693116,-1.26023,-3.18482,-0.453297,-0.156074,-0.0779683,-0.194491,-0.329691,2.43412,0.791694,0.0573451,0.448621,2.52936,3.1022,0.628085,0.735665,0.870473,2.68534,-0.0148979,0.0231493,0.015233,0.22817,-0.293041,-1.12789,-1.63548,-3.94669,-0.100003
-3.73595,-1.40281,-0.838587,-1.60804,-3.56054,-0.00442405,0.227632,-0.00955499,0.237863,0.379137,2.27977,0.7274,-0.00220692,0.376347,2.39489,3.41102,0.94743,1.0003,1.05305,2.94204,-0.0149533,0.0230754,-0.0397264,0.144914,-0.30301,-1.11705,-1.70461,-3.90592,-0.0167326
-3.32894,-0.935905,-0.609096,-1.26007,-3.2504,-0.298257,-0.0449967,0.107122,0.0585769,-0.154483,2.06921,0.518816,-0.156131,0.171506,2.36765,3.37958,0.750348,0.690881,1.02647,2.93641,-0.0162292,0.0227504,0.0416217,0.238097,-0.264599,-1.09084,-1.71398,-3.96569,-0.0618907
-3.47152,-0.954985,-0.72167,-1.49251,-3.21093,-0.143212,0.0831268,-0.0239369,0.14774,0.193472,2.30635,0.620159,0.142637,0.602088,2.4975,3.2604,0.656058,0.862088,1.17558,2.79449,-0.0161908,0.0219035,0.0227329,0.173688,-0.276535,-1.11526,-1.63718,-3.89276,-0.0282728
-3.4711,-0.954953,-0.737072,-1.44484,-3.06313,-0.105917,0.0747329,0.0538258,-0.00861784,-0.10477,1.95295,0.321268,-0.141988,0.189681,2.06967,3.21275,0.573851,0.846499,1.02041,2.82452,-0.0161103,0.0245404,-0.0109215,0.262918,-0.296482,-1.06121,-1.70105,-3.96814,-0.0224596
-3.24788,-0.97577,-0.726029,-1.45343,-3.25449,-0.134709,0.0979216,0.0283205,0.411783,0.223215,2.14949,0.655726,-0.0198742,0.21299,2.51088,3.04765,0.664854,0.860575,0.764373,2.74631,-0.0153887,0.0222004,0.0488838,0.256935,-0.273093,-0.998572,-1.60659,-3.89302,-0.0609451
-3.55238,-0.883228,-0.57616,-1.21176,-3.02969,-0.109118,0.0776863,0.00295971,-0.0809315,0.00619136,2.21631,0.438491,-0.144643,0.323512,2.17708,3.42705,0.634937,0.723077,0.837907,2.87578,-0.0173421,0.0228865,-0.00446679,0.301786,-0.271504,-1.14772,-1.61801,-3.93039,-0.07571
-3.36298,-0.816373,-0.773236,-1.39528,-3.13825,-0.174605,-0.0898201,0.05881,-0.0599835,-0.0552675,2.3904,0.760095,0.224218,0.751733,2.7548,3.36095,0.792576,0.975615,1.17262,2.82687,-0.014659,0.0210648,0.0215158,0.223612,-0.235369,-1.02289,-1.59296,-3.89728,-0.100844
-3.58023,-0.843073,-0.807478,-1.47742,-3.18571,-0.413407,-0.327176,-0.0929747,-0.24675,-0.201062,2.50207,0.744793,0.0654009,0.561019,2.6095,3.41883,0.625316,0.947738,1.03369,3.03701,-0.0156229,0.0223486,0.0800805,0.322422,-0.301137,-1.09098,-1.6999,-3.9719,-0.0369511
-3.40216,-0.920993,-0.876705,-1.47365,-3.21316,-0.0764914,0.0437292,0.173674,0.280856,0.176624,2.03125,0.570397,-0.010624,0.430964,2.51095,3.2238,0.607065,0.920729,0.912692,2.60414,-0.0149313,0.0210321,-0.0294636,0.216398,-0.309591,-1.08761,-1.66993,-3.92344,-0.054354
-3.53235,-0.943142,-0.825289,-1.56944,-3.30455,-0.199294,-0.215205,-0.0798224,-0.143643,-0.109922,2.35125,0.760073,0.1898,0.439905,2.76733,3.36044,0.868226,1.03925,1.3857,3.08193,-0.0157633,0.0216682,0.045846,0.346604,-0.30709,-1.13234,-1.63804,-3.88033,-0.0306645
-3.56088,-1.03598,-0.817475,-1.35814,-3.65068,0.0293833,0.0734478,0.0312124,0.0548892,0.415739,2.43187,0.863781,0.226074,0.577767,2.87297,3.259,0.793202,0.946483,1.00644,2.9784,-0.0146313,0.0220369,0.0242827,0.173082,-0.276994,-1.13408,-1.60314,-3.9578,-0.0484244
-3.31416,-0.956909,-0.70873,-1.53204,-3.2348,-0.204198,-0.0805346,-0.0174683,0.171933,-0.252702,1.9429,0.535092,-0.0121442,0.379163,2.4774,3.17061,0.706716,0.91583,1.14696,2.95652,-0.0163632,0.0228652,0.0298485,0.266777,-0.330804,-1.11089,-1.60632,-3.86419,-0.0421585
-3.15421,-0.936526,-0.77908,-1.33241,-2.99596,-0.380117,0.056168,-0.0410957,-0.01602,0.0411658,1.7877,0.436417,0.0863476,0.41148,2.32117,3.02872,0.469312,0.871272,0.935548,2.35468,-0.0151765,0.0216265,0.0391196,0.275232,-0.2767,-1.02092,-1.67448,-3.90553,-0.0359297
-3.37115,-0.933609,-0.894745,-1.43995,-2.87183,0.0401827,0.0280498,0.244113,0.150629,-0.241212,1.91731,0.440426,0.0615281,0.246325,2.34427,3.10142,0.664329,0.765813,0.940011,2.55598,-0.0163976,0.0221363,0.0456102,0.287125,-0.273044,-1.05709,-1.67942,-3.99317,-0.0312531
-3.24746,-0.893964,-0.678461,-1.16273,-3.10749,-0.229034,-0.0920882,0.0524329,0.144506,-0.252051,2.07924,0.639643,0.0842748,0.162461,2.76569,2.99337,0.518089,0.807172,0.512928,2.79775,-0.0154755,0.0229455,0.0746604,0.325331,-0.242613,-1.08622,-1.62671,-3.90181,-0.0723529
-3.59734,-0.935636,-0.812605,-1.28331,-3.1523,-0.152262,-0.11291,0.0546861,-0.171228,-0.0558315,2.33423,0.716345,0.0755632,0.553189,2.41075,3.09238,0.483123,0.756922,0.723184,2.7531,-0.0161985,0.022071,-0.0195769,0.218341,-0.264444,-1.06932,-1.68645,-3.95507,-0.0554119
-3.40402,-0.938359,-0.699378,-1.28768,-3.39161,-0.245904,-0.0180205,0.0147102,0.0483574,0.138088,2.14112,0.600622,0.0557517,0.118967,2.6071,3.35462,0.671737,0.818294,0.860743,2.88389,-0.0169202,0.0236304,0.074876,0.307971,-0.271023,-1.12715,-1.68919,-4.01402,-0.0247646
-3.54892,-0.975134,-0.833375,-1.56475,-3.3694,-0.352596,-0.100676,0.0179536,-0.0740375,0.00744423,2.35881,0.629125,0.104193,0.534834,2.43339,3.45386,0.597901,0.918301,1.06446,2.84812,-0.0145365,0.0229403,-0.0267285,0.159922,-0.272001,-1.04002,-1.65448,-3.97323,-0.0507005
-3.20274,-0.886835,-0.781027,-1.37497,-3.28139,-0.19546,0.0186952,0.121866,0.146547,0.0129947,1.832,0.368676,-0.0219351,0.203949,2.32718,2.97165,0.452475,0.778967,0.794171,2.72838,-0.0150117,0.0214513,0.0138055,0.245046,-0.273793,-1.07115,-1.65971,-3.9141,-0.0401625
-3.76121,-1.17224,-0.906825,-1.45515,-3.47295,-0.136169,-0.103133,-0.00471182,-0.0439219,-0.107508,2.31791,0.692201,0.169986,0.303856,2.50962,3.42484,0.847221,0.904111,0.998322,2.95669,-0.0158661,0.022986,0.0545513,0.296032,-0.329179,-1.04085,-1.72596,-3.98824,-0.0845157
-3.42025,-1.05851,-0.818887,-1.34689,-3.17162,-0.364511,-0.226154,0.00549536,-0.343438,-0.286553,2.23478,0.820683,0.0386176,0.492587,2.57974,3.25658,0.764548,0.847723,1.08204,2.82464,-0.0154596,0.0231115,0.0303075,0.269281,-0.305447,-1.12094,-1.67211,-3.95325,-0.0545084
-3.55385,-1.09267,-0.630016,-1.41833,-3.3754,-0.503075,-0.236569,-0.188128,-0.00256468,-0.155912,2.35229,0.856086,0.0714164,0.505074,2.68622,3.50018,0.797344,0.853608,0.900039,2.90865,-0.0163064,0.0244638,0.00823914,0.168692,-0.34371,-1.16499,-1.6632,-4.03291,-0.0293362
-3.40646,-0.921349,-0.762281,-1.50466,-3.22488,-0.117828,-0.109818,0.0843869,0.169779,-0.0865226,2.13966,0.556744,-0.0724371,0.536279,2.45825,3.16266,0.530244,0.812935,0.881995,2.82676,-0.0146102,0.022582,0.0155945,0.258623,-0.272614,-1.06551,-1.69553,-3.89586,-0.0441626
-3.0959,-0.737485,-0.652871,-1.30703,-3.23095,-0.287289,-0.138898,0.0444372,0.119428,-0.248389,2.23213,0.65971,0.0820857,0.415312,2.6802,2.93624,0.552201,0.763716,0.811547,2.97624,-0.0158804,0.0233863,-0.0024252,0.211792,-0.267378,-1.09457,-1.66582,-4.00869,-0.0777619
-3.38474,-0.803573,-0.683389,-1.49095,-3.17109,-0.225996,-0.107347,-0.0188344,-0.00202153,-0.0570438,2.21476,0.488783,-0.0560082,0.329454,2.44695,3.2132,0.482036,0.755312,0.970306,2.63195,-0.014835,0.0228504,0.089162,0.339004,-0.319999,-1.08669,-1.71491,-4.03443,-0.038394
-3.43019,-0.835512,-0.78697,-1.132,-2.91388,-0.350737,-0.233934,-0.055477,-0.134207,-0.340884,2.22708,0.708904,-0.00680961,0.231928,2.54038,3.076,0.384081,0.804465,0.621039,2.42304,-0.0165612,0.02308,-0.00892155,0.216718,-0.320626,-1.16905,-1.73734,-4.06633,-0.0510255
-3.77162,-1.1328,-0.708162,-1.57696,-3.21237,-0.258307,-0.127404,-0.0963265,0.00306122,-0.339909,2.6,1.01482,0.187884,0.735366,2.84211,3.46321,0.949428,0.855828,1.16583,3.02017,-0.0162887,0.0227695,0.0182952,0.291597,-0.3104,-1.15135,-1.69441,-4.03391,-0.0456723
-3.28315,-1.11218,-0.793503,-1.3441,-3.40483,-0.195568,0.0399287,0.00619339,-0.0972873,0.103737,2.0874,0.721846,0.168254,0.420294,2.57381,3.12944,0.835526,0.86628,1.09951,2.94884,-0.0143739,0.0211536,0.061466,0.21089,-0.331241,-1.10132,-1.62242,-3.92396,-0.0330974
-3.53462,-1.07583,-0.852386,-1.4861,-3.72686,0.0236314,0.172922,0.00861811,-0.0814291,0.265505,2.29096,0.590682,0.119366,0.61836,2.70064,3.2342,0.590707,0.865484,0.82968,3.04118,-0.0142852,0.0219297,0.033173,0.270205,-0.297835,-1.04948,-1.62838,-3.88512,-0.0279123
-3.60226,-1.24922,-1.01607,-1.59736,-3.59003,-0.29452,-0.0164726,0.200912,0.0141682,0.0942554,2.64454,1.13721,0.200473,0.718683,3.11379,3.62313,1.11805,1.01052,1.37614,3.09847,-0.0151261,0.0225225,0.0556891,0.263874,-0.250053,-1.05815,-1.67237,-3.97503,-0.0932506
-3.47853,-0.980619,-0.754075,-1.43856,-3.10087,-0.0795582,-0.00646892,0.0176406,0.235386,0.0181125,2.04071,0.502172,-0.0258827,0.103515,2.14343,3.30448,0.820409,0.922748,0.90884,2.63354,-0.0151589,0.0244258,0.0182933,0.253016,-0.238694,-1.08752,-1.66822,-3.92849,-0.0596676
-3.45014,-0.946356,-0.830043,-1.33444,-2.97687,-0.252242,-0.112151,0.0311391,-0.0188099,-0.257699,2.26131,0.597083,0.0798009,0.272121,2.19081,3.37597,0.706111,0.881863,0.89922,2.78397,-0.0150921,0.0229002,0.0830954,0.269351,-0.276784,-0.994736,-1.68333,-3.92504,-0.0320989
-3.44785,-0.91289,-0.715784,-1.32171,-3.21615,-0.21371,-0.151083,-0.108536,-0.0161738,-0.229569,2.22305,0.738504,0.00210921,0.329598,2.65909,3.23779,0.55337,0.806079,0.757444,2.81514,-0.0172609,0.0233774,0.0388176,0.280186,-0.260126,-1.04184,-1.71293,-3.99247,-0.0360841
-3.55944,-1.03957,-0.754333,-1.38971,-3.37257,-0.0761479,-0.00517893,0.113693,0.0771181,0.193548,2.26228,0.706557,-0.0295205,0.450213,2.41405,3.41337,0.745386,0.7883,1.01264,2.968,-0.0143255,0.0229923,-0.0366845,0.198254,-0.305079,-1.1008,-1.67738,-3.87433,-0.110344
-3.20678,-0.877229,-0.746374,-1.2517,-3.10204,-0.108717,0.0344807,-0.0299307,0.0270435,0.0293738,1.92798,0.493837,0.0265293,0.251907,2.28075,2.90775,0.498642,0.797311,0.647097,2.57863,-0.014644,0.0217257,0.00883733,0.238088,-0.29185,-1.07552,-1.61018,-3.85761,-0.0182239
-3.14867,-0.901238,-0.748054,-1.43479,-3.20062,-0.338334,-0.118665,0.0700669,0.0350704,-0.0997045,2.10735,0.781124,0.105719,0.652006,2.57745,3.11597,0.603244,0.804894,0.928738,2.90487,-0.0152102,0.0221461,-0.0131747,0.297743,-0.278363,-1.09505,-1.6308,-3.98532,-0.0619894
-3.41674,-0.911591,-0.633441,-1.46808,-3.39862,-0.228485,-0.0547541,-0.0831572,-0.00595506,0.0579358,2.14587,0.509765,0.00383833,0.521784,2.50407,3.17723,0.703284,0.813504,1.16071,3.12699,-0.0162607,0.0227564,-0.000632415,0.25431,-0.288137,-1.08283,-1.61511,-3.91728,-0.0598739
-3.30177,-0.846027,-0.797146,-1.36689,-3.10843,-0.385682,-0.0185923,0.0756472,-0.15711,0.0254023,2.33036,0.785519,0.136533,0.617026,2.49128,3.24936,0.650226,0.91902,0.986786,2.62813,-0.0163739,0.0236255,0.00540851,0.259548,-0.323548,-1.08958,-1.66467,-3.98859,-0.0726753
-3.4102,-0.842146,-0.734661,-1.43461,-2.83535,-0.588026,-0.428169,-0.075359,-0.319233,-0.545243,2.433,0.876004,0.110886,0.703425,2.39235,3.16196,0.650922,0.817333,0.931761,2.49518,-0.0160003,0.0236223,0.0212658,0.30564,-0.319901,-1.083,-1.66137,-3.96338,-0.0290317
-3.36913,-1.00757,-0.799021,-1.29091,-3.30212,-0.239389,-0.124917,0.0159892,-0.137226,-0.221271,2.1374,0.682736,0.0364807,0.197031,2.69767,3.25921,0.761386,0.994467,0.94562,2.99458,-0.0146918,0.0216516,0.0367846,0.230222,-0.253698,-1.07797,-1.60277,-3.90676,-0.0809225
-3.77783,-1.0831,-0.903405,-1.47074,-3.36412,0.0954528,0.163351,0.157416,0.165742,0.176295,2.20951,0.589016,0.047801,0.372188,2.73056,3.48582,0.708474,0.923218,1.0114,2.91083,-0.0156106,0.0230102,0.00455686,0.193329,-0.276265,-1.09047,-1.67315,-3.97877,-0.0457555
-3.47438,-0.921127,-0.761529,-1.30222,-3.37735,-0.335256,-0.122103,0.0275229,-0.0730495,0.121471,2.27508,0.724598,-0.00966394,0.391473,2.59683,3.3458,0.630493,0.726075,0.876943,2.89288,-0.0161225,0.0230289,-0.0177719,0.225386,-0.30307,-1.05158,-1.70865,-3.97527,-0.0686948
-3.96051,-1.29108,-1.00835,-1.94776,-3.48793,-0.21648,-0.0643315,0.0710135,0.280795,-0.0430409,2.66631,0.897073,0.213924,0.850882,2.62581,3.92958,1.0118,0.967804,1.37944,2.94848,-0.0156302,0.0235366,0.0314407,0.243257,-0.263349,-1.06507,-1.65682,-3.97008,-0.0476547
-3.22836,-0.818043,-0.545396,-1.30098,-3.14162,-0.290366,-0.0788273,-0.014906,-0.0112335,-0.0193526,2.24523,0.670777,-0.192039,0.488717,2.49763,3.04915,0.486185,0.701486,0.892709,2.51786,-0.0150096,0.0244944,-0.00783234,0.23211,-0.245928,-1.07122,-1.65923,-3.96525,-0.0683925
-3.2798,-0.937488,-0.646992,-1.18782,-3.21296,-0.246662,-0.0764341,-0.0557991,-0.0564927,0.034111,2.1522,0.650859,-0.00379986,0.292952,2.68079,2.98245,0.454973,0.739473,0.843965,2.74541,-0.0156387,0.0217281,0.0618149,0.148225,-0.326458,-1.07976,-1.68401,-3.90017,-0.0616146
-3.24943,-0.760517,-0.743699,-1.26002,-3.13507,-0.248228,-0.218595,-0.0646972,0.00561111,-0.219938,2.42197,0.979091,0.176412,0.564134,3.11566,3.06704,0.546832,0.849747,0.762357,2.71592,-0.0154329,0.0220265,0.0511648,0.298053,-0.248277,-1.01141,-1.67698,-3.90283,-0.0490037
-3.16906,-0.876895,-0.711016,-1.17254,-2.95952,-0.515308,-0.226736,-0.0194626,-0.19734,-0.0818047,2.10199,0.635064,0.0248213,0.233548,2.25709,3.30642,0.766521,0.911025,1.08208,2.64335,-0.0141224,0.021784,-0.0192909,0.195669,-0.23406,-1.06175,-1.64212,-3.87779,-0.106117
-3.40663,-1.10392,-0.729555,-1.61722,-3.64514,-0.342645,-0.171279,-0.13847,-0.0152356,-0.0893776,2.22331,0.82601,0.206708,0.795556,2.88313,3.44142,1.07166,1.03877,1.33402,3.46301,-0.0171743,0.021948,0.019569,0.226902,-0.267823,-1.05737,-1.61516,-3.85629,-0.0488698
-3.55321,-1.07555,-0.953058,-1.54756,-3.41903,0.0327771,0.22133,0.234129,0.320312,0.0781587,2.20764,0.663938,0.222757,0.491834,2.78724,3.27817,0.720367,1.02145,1.07182,3.00399,-0.0154331,0.0222623,-0.00799159,0.221085,-0.310843,-1.0522,-1.66503,-3.92804,-0.0914032
-3.35922,-1.08491,-0.964049,-1.733,-2.85191,-0.256632,0.112109,0.0742562,0.297038,0.0667778,2.22827,0.803878,0.267911,0.684701,2.33518,3.1114,0.645488,0.898931,1.0094,2.43081,-0.0163663,0.0216027,0.0753993,0.303204,-0.307258,-0.989366,-1.71035,-3.89489,-0.013531
-3.07434,-0.733304,-0.652988,-1.09994,-2.88667,-0.488112,-0.237627,-0.0637129,-0.0936118,-0.336632,2.02793,0.441861,-0.163426,0.167607,2.26904,3.01679,0.555792,0.795176,0.652875,2.53019,-0.0156798,0.0229788,0.103113,0.306719,-0.307127,-1.05069,-1.71397,-3.89105,-0.0204971
-3.43859,-0.914776,-0.871073,-1.48966,-3.34293,-0.341041,-0.105073,0.0566553,0.167766,-0.0427743,2.5184,0.73252,0.170874,0.56081,2.67729,3.31067,0.693484,0.99623,0.970368,3.07676,-0.0147542,0.0218547,0.0365818,0.241914,-0.287046,-1.07689,-1.64572,-3.90572,-0.0651157
-3.19846,-0.658896,-0.5588,-0.867365,-2.94879,-0.188771,-0.0247455,0.0124067,-0.0292035,-0.135316,1.83199,0.298937,-0.124591,-0.0587615,2.14673,2.97251,0.378773,0.590454,0.372077,2.55467,-0.0148189,0.0225688,0.0250258,0.183072,-0.307476,-1.15913,-1.67758,-3.96294,-0.0601701
-3.35874,-0.982812,-0.721507,-1.30217,-3.25662,-0.30371,-0.163244,-0.047765,-0.168729,-0.267671,2.26454,0.815068,0.189146,0.623277,2.55123,3.37104,0.933823,0.998482,1.10357,3.09962,-0.0150318,0.0218118,0.0289749,0.217029,-0.251065,-1.13544,-1.60895,-3.93192,-0.115733
-3.3793,-0.881104,-0.910102,-1.28858,-3.00579,-0.224113,-0.0641803,0.0783287,0.0394251,-0.0648699,2.15287,0.554807,0.12267,0.370588,2.34707,3.38432,0.690499,0.934264,0.906527,2.57015,-0.015921,0.0226865,0.036678,0.213662,-0.328925,-1.12513,-1.6704,-3.98348,-0.0540543
-3.35159,-0.892633,-0.682304,-1.24367,-3.11213,-0.211389,-0.0684531,0.0721441,0.0325674,-0.0829494,2.0521,0.546672,-0.0682472,0.051438,2.40338,3.18579,0.526398,0.796066,0.791857,2.48959,-0.0165256,0.022429,0.016325,0.23545,-0.31181,-1.1627,-1.6524,-4.02298,-0.0660863
-3.28557,-0.862011,-0.830001,-1.48245,-3.11327,-0.539771,-0.294389,0.0456683,-0.0123463,-0.343684,2.1402,0.650141,0.0185667,0.313269,2.64885,3.12394,0.543682,0.876177,1.03364,2.62179,-0.0165448,0.0213188,0.0173678,0.30835,-0.379231,-1.03662,-1.70524,-3.9564,-0.0799602
-3.33328,-0.810613,-0.772968,-1.15011,-3.38375,-0.214098,0.102117,0.140042,0.000534208,0.547494,2.26365,0.568449,-0.100072,0.300764,2.6396,3.33307,0.580505,0.81278,0.838086,2.76353,-0.0157503,0.0235197,0.0400534,0.192518,-0.30849,-1.03551,-1.68028,-4.04176,-0.0874157
-3.51545,-0.960081,-0.750458,-1.30292,-3.16543,-0.284479,-0.0398709,0.0731843,0.0442049,-0.16868,2.46042,0.783957,0.0675824,0.413848,2.70021,3.40847,0.729364,0.832426,0.797157,3.0213,-0.017099,0.0226396,0.0193575,0.2754,-0.298922,-1.13213,-1.66059,-3.98019,-0.0715229
-3.19046,-0.940111,-0.796304,-1.4061,-3.13882,-0.424696,-0.15219,0.0479611,-0.159989,-0.218095,2.041,0.577404,0.0236958,0.573562,2.57605,3.0426,0.621407,0.812744,0.973549,2.74849,-0.0154423,0.0207618,0.0517329,0.285262,-0.269903,-1.04303,-1.63378,-3.8457,-0.0101438
-3.70347,-1.08235,-0.842627,-1.81256,-3.66897,-0.138924,-0.0824828,0.060043,0.213106,0.0430435,2.43168,0.675937,0.157342,0.642118,2.92027,3.49049,0.842245,1.02686,1.25517,3.18075,-0.0160209,0.0222726,0.0373206,0.326193,-0.277767,-1.09773,-1.67834,-3.96943,-0.0431044
-3.27325,-0.949166,-0.857672,-1.54016,-3.1064,-0.317474,-0.146042,0.102291,0.113298,-0.235938,1.93891,0.601809,0.0282186,0.374837,2.45222,2.97568,0.556602,0.938549,1.01049,2.77469,-0.0168109,0.0226069,0.0649999,0.280942,-0.271111,-1.04791,-1.70983,-3.95108,-0.0237038
-3.4852,-1.15523,-0.739173,-1.59961,-3.25973,-0.188204,-0.0313814,-0.0123137,0.0202081,-0.171556,2.08157,0.712004,0.0130769,0.4964,2.47481,3.24421,0.854764,0.732035,1.12032,2.98295,-0.0145961,0.0224814,0.0418888,0.294637,-0.283296,-1.04794,-1.63849,-3.92714,-0.0389341
-3.42985,-1.09596,-0.978987,-1.45426,-3.31033,-0.151875,0.167096,0.231613,0.169968,0.273075,2.03754,0.49209,0.106039,0.201189,2.16128,3.04855,0.588086,0.944235,0.845515,2.59044,-0.0153985,0.0223882,0.0650439,0.327485,-0.32293,-1.06165,-1.65843,-3.90815,-0.0291234
-3.36972,-0.934859,-0.685822,-1.36838,-3.42869,-0.201746,-0.0655416,-0.0104878,-0.0873266,-0.0575881,2.18612,0.558855,0.0143757,0.589265,2.66352,3.32112,0.664183,0.799729,1.02322,2.94872,-0.0151256,0.0223927,0.0608854,0.231096,-0.294162,-1.11667,-1.6443,-3.97284,-0.0768793
